,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
748,A Procurator of Saint Mark's,"Jacopo Tintoretto (Venetian, 1518 or 1519-1594)",c. 1575/1585,1570.0,1580.0,Oil on canvas,NGA-3720dad4-57f6-4dbc-8242-ec6a316cfd2b,"https://api.nga.gov/iiif/3720dad4-57f6-4dbc-8242-ec6a316cfd2b/full/1686,/0/default.jpg","A solemn portrait by Tintoretto, capturing the dignity of a Venetian official.","This portrait depicts a Procurator of Saint Mark's, wearing a red robe with ermine fur, symbolizing status and authority. The official sits against a dark backdrop, gazing outward, exuding a sense of composed power and solemnity.","Tintoretto���������s work is characterized by his Mannerist style, with an emphasis on rich, dramatic color contrasts and finely detailed textures. His realistic portrayal of the procurator���������s features and the luxurious fabric of the robe showcase his ability to capture both the human form and opulence with great skill and artistry. The muted background focuses attention on the figure himself, suggesting a psycholo","['Mannerism', 'Venetian School', 'Realism', 'Dramatic', 'Texture Detail', 'Psychological', 'Portraiture']","The painting serves as a testament to the societal and political prestige of the Procurator, the depiction suggesting respect and reverence for the position. The thematic focus is on power, duty, and the gravitas of high office within the Venetian Republic.","['Political', 'Status', 'Duty', 'Power', 'Reverence', 'Venetian Republic']","{'Procurator': 'The central figure, a Procurator, is represented with naturalism, his facial expression and posture conveying authority and a stately demeanor.'}","['Ermine fur', 'Chair']","['Mannerism', 'Venetian Renaissance']","['Procurator', 'Ermine fur', 'Chair']","['Mannerism', 'Venetian School', 'Realism', 'Dramatic', 'Psychological', 'Portraiture', 'Political', 'Status', 'Duty', 'Power', 'Reverence', 'Chair', 'Venetian Renaissance']"
1788,Girl with a Flute,"Dutch 17th Century
Possibly Johannes Vermeer (Dutch, 1632-1675)",c. 1669/1675,1664.0,1674.0,Oil on panel,NGA-1829584c-abf5-4c25-9977-8d13687a7406,"https://api.nga.gov/iiif/1829584c-abf5-4c25-9977-8d13687a7406/full/1686,/0/default.jpg",A serene and enigmatic portrait of a young girl holding a flute.,"The painting depicts a young girl dressed in 17th-century Dutch attire, including a blue jacket with white fur trimming and a wide-brimmed, striped hat. Her gaze is direct and engaging, and she holds a slender wooden flute in her right hand, which rests gently on a table or another flat surface.","Reflecting the signature style of the Dutch Golden Age, the artwork showcases a sophisticated use of light and shadow to create a lifelike presence. The brushwork is meticulous, capturing the textures of the girl's clothing and the subtle tonal variations of her skin. The background is subdued and dark, emphasizing the illuminated figure and contributing to the painting's intimate atmosphere.","['Dutch Golden Age', 'realism', 'Baroque', 'portraiture', 'chiaroscuro', 'fine brushwork', 'luminism']","The theme revolves around portraiture, capturing the essence and appearance of an individual from the Dutch 17th century. It could also explore the theme of music, suggested by the presence of the flute and by the meditative quality that playing an instrument might evoke.","['portraiture', '17th century Dutch culture', 'youth', 'music', 'introspection']","{'Girl': 'A young girl depicted with a contemplative expression, adorned in Dutch fashion of the era and holding a musical instrument.', 'Flute': 'A simple wooden flute held by the main subject, signifying a connection to music and possibly cultural or social status.'}","['Striped hat', 'Blue jacket', 'Fur trimming', 'Table']","['Baroque', 'Dutch Golden Age']","['Girl', 'Flute', 'Striped hat', 'Blue jacket', 'Fur trimming', 'Table']","['Dutch Golden Age', 'Realism', 'Baroque', 'Portraiture', 'Chiaroscuro', 'Fine Brushwork', 'Luminism', 'Youth', 'Music', 'Introspection', 'Girl', 'Table']"
2052,Saint John the Baptist in the Wilderness,"Diego Vel��zquez (Spanish, 1599-1660)",c. 1622,1617.0,1627.0,Oil on canvas,ARTIC-da3e9da7-09ed-412c-16b0-8ceedd38571f,"https://www.artic.edu/iiif/2/da3e9da7-09ed-412c-16b0-8ceedd38571f/full/1686,/0/default.jpg","A contemplative spiritual figure emerges from the wild, by Velázquez.","The artwork depicts a solitary figure, identified as Saint John the Baptist, seated amidst a dark, rich wilderness. He gazes directly out with an intense, engaging look, raising his right arm as though gesturing or preaching. The setting is remote and peaceful, with a large tree framing the figure and the distant landscape subtly illuminated. To his side, a lamb stands attentively - a symbol commonly associated with John the Baptist.","This work by Diego Velázquez exhibits a naturalistic style, with great attention to detail in the textures of the skin, fabric, and the lamb's fleece. The dramatic chiaroscuro and the careful arrangement of light and shadow create a three-dimensional effect, enhancing the figure's physical and spiritual presence. The painting reflects the Baroque style of the 17th century, with dynamic composition, realistic details, and emotional depth.","['Naturalistic', 'Baroque', 'Chiaroscuro', 'Realism', 'Texture', 'Seventeenth Century']","The theme revolves around religious contemplation and asceticism, portraying Saint John the Baptist in a moment of divine connection or revelation. It also reflects on the virtues of solitude and communion with nature. The presence of the lamb signifies sacrifice and points towards John's role in the narrative of Christ.","['Religion', 'Contemplation', 'Asceticism', 'Solitude', 'Nature', 'Sacrifice']","{'Saint John the Baptist': 'The central figure, depicted as a young, contemplative man, seated and draped in a flowing, richly colored cloth, in the wilderness.', 'Lamb': ""A representation of innocence and a symbol of Christ as the 'Lamb of God', standing peacefully next to John.""}","['Tree', 'Distant Landscape', 'Rocks', 'Foliage']",['Baroque'],"['Saint John the Baptist', 'Lamb', 'Tree', 'Distant Landscape', 'Rocks', 'Foliage']","['Naturalistic', 'Baroque', 'Chiaroscuro', 'Realism', 'Religion', 'Contemplation', 'Solitude', 'Nature', 'Sacrifice', 'Saint John The Baptist', 'Tree', 'Distant Landscape', 'Rocks', 'Foliage']"
1891,Argenteuil,"Claude Monet (French, 1840-1926)",c. 1872,1872.0,1872.0,Oil on canvas,NGA-c6780a7f-2720-433c-9562-552c996c6d04,"https://api.nga.gov/iiif/c6780a7f-2720-433c-9562-552c996c6d04/full/1686,/0/default.jpg",A serene riverside landscape painting capturing the essence of Argenteuil by Monet.,"This painting depicts a tranquil scene along the riverside of Argenteuil, a suburban town outside Paris. We see sailboats gliding on the water, tall trees lining a path, and distant buildings against a pale blue sky dotted with soft clouds.","Monet's 'Argenteuil' is a perfect example of Impressionism, showcasing his signature loose brushwork and the interplay of light and color. The painting captures the fleeting effects of light on the landscape, a hallmark of Impressionist technique, with a focus on the overall atmosphere rather than minute details.","['Impressionism', 'Light', 'Color', 'Loose Brushwork', 'Atmosphere', 'Natural Landscape']","The theme of the artwork is a representation of everyday life and the beauty found in natural landscapes. Monet's work often reflects the simple pleasures of rural areas, emphasizing leisure and the harmony between man and nature.","['Everyday Life', 'Natural Beauty', 'Rural', 'Leisure', 'Man and Nature', 'Tranquility']","{'Sailboats': ""Sailboats with their white sails are seen gliding on the river's gentle waters reflecting a sense of peaceful motion."", 'Riverside Path': ""A dirt path runs along the river, inviting onlookers to imagine a leisurely stroll by the water's edge amidst the countryside."", 'Trees': 'Tall trees stand guard along the path, their leaves creating dappled patterns of light and bringing life to the serene setting.'}","['Clouds', 'Distant Buildings', 'River', 'Sky', 'Foliage']",['Impressionism'],"['Sailboats', 'Riverside Path', 'Trees', 'Clouds', 'Distant Buildings', 'River', 'Sky', 'Foliage']","['Impressionism', 'Loose Brushwork', 'Atmosphere', 'Natural Landscape', 'Everyday Life', 'Natural Beauty', 'Rural', 'Leisure', 'Man And Nature', 'Tranquility', 'Sailboats', 'Trees', 'Clouds', 'Distant Buildings', 'River', 'Sky', 'Foliage']"
1457,Imitation,"John Haberle (American, 1856-1933)",1887,1887.0,1887.0,Oil on canvas,NGA-51c6780f-3539-4db4-8b7c-07bcf64da194,"https://api.nga.gov/iiif/51c6780f-3539-4db4-8b7c-07bcf64da194/full/1686,/0/default.jpg","A deceptive still life painting, showcasing the artist's mastery in imitating reality.","The artwork 'Imitation' displays an array of objects that resemble everyday items such as currency, stamps, and a photograph, laid out on a surface. The items appear worn and used, suggesting a sense of history and past transactions. The realism is such that viewers might initially believe they are looking at real items rather than a painting.","John Haberle's 'Imitation' exemplifies the trompe-l'��il (deceive the eye) style, where the painted items are depicted with meticulous detail and shading to create an illusion of three-dimensionality. The art is so lifelike that it can trick the viewer into thinking the objects are real. The careful rendering of textures, reflections, and shadows contributes to this illusion.","[""Trompe-l'��il"", 'Realism', 'Illusionism', 'Hyperrealism', 'Detail-Oriented']",The theme of 'Imitation' revolves around the concept of deception and the exploration of reality versus illusion. It challenges viewers to question their perceptions and demonstrates the artist's skill in recreating objects with such fidelity that they defy the viewer's sense of reality.,"['Deception', 'Reality', 'Illusion', 'Perception', 'Artistic Skill']","{'Currency': 'Two pieces of paper currency are central to the composition, one a frayed five-cent note and the other a worn one-dollar bill.', 'Stamps': ""Scattered near the bottom left are postage stamps, some torn, adding to the artwork's realistic portrayal of discarded objects."", 'Photograph': 'A small, faded photograph to the left appears tucked among the other items as a personal token.'}","['Coin', 'Scraps of paper']","[""American Trompe-l'��il"", 'Realism']","['Currency', 'Stamps', 'Photograph', 'Coin', 'Scraps of paper']","['Realism', 'Detail-Oriented', 'Perception']"
413,A Wooded Landscape,"Meindert Hobbema (Dutch, 1638-1709)",1663,1663.0,1663.0,Oil on canvas,NGA-2e2230e3-0d44-4437-a9b2-e8743f137653,"https://api.nga.gov/iiif/2e2230e3-0d44-4437-a9b2-e8743f137653/full/1686,/0/default.jpg",A serene depiction of nature's embrace rendered with meticulous detail and lush foliage.,"This artwork presents a verdant woodland scene with an intricate network of paths, trees, and open skies. Human figures are scattered throughout, merging with the natural surroundings. The canopy is dense with greenery, while the sky is a mix of soft Blues and fluffy clouds, giving a sense of tranquility.","The style of 'A Wooded Landscape' is distinctly Baroque, characterized by a rich palette, attention to natural detail, and dramatic lighting. Hobbema���������s use of light and shadow brings depth and realism to the foliage and trees. The naturalistic representation of the scene and the accuracy of the botanical elements are hallmarks of Dutch landscape painting from this p","['Baroque', 'Naturalism', 'Realism', 'Dutch Golden Age', 'Landscape']","The theme captures the spirit of the Dutch countryside, reflecting the 17th-century appreciation for nature and rural life. The interactions of people within the landscape suggest everyday life and human connection with nature. The artwork invites contemplation of the sublime beauty and peaceful atmosphere of the natural world.","['Nature', 'Countryside', 'Rural life', 'Tranquility', 'Human and nature interaction']","{'Trees': ""Majestic, aged trees with thick foliage dominate the foreground, a testament to nature's enduring presence."", 'People': 'Figures in period attire are subtly integrated into the landscape, illustrating daily life within the peacefulness of nature.', 'Path': 'A winding, dirt path draws the eye through the composition, suggesting movement and exploration within the sylvan setting.'}","['Clouds', 'Grass', 'Bushes', 'Sky']","['Baroque', 'Dutch Golden Age']","['Trees', 'People', 'Path', 'Clouds', 'Grass', 'Bushes', 'Sky']","['Baroque', 'Naturalism', 'Realism', 'Dutch Golden Age', 'Landscape', 'Nature', 'Countryside', 'Rural Life', 'Tranquility', 'Trees', 'People', 'Path', 'Clouds', 'Grass', 'Bushes', 'Sky']"
165,The Death of the Fox,"George Morland (British, 1763-1804)",c. 1791/1794,1791.0,1794.0,Oil on canvas,NGA-ae16bf56-a60b-496a-8a33-e6f76895ed2e,"https://api.nga.gov/iiif/ae16bf56-a60b-496a-8a33-e6f76895ed2e/full/1686,/0/default.jpg",A pastoral landscape echoing with the climactic moment of a fox hunt.,"The painting depicts a fox hunting scene. A group of hunters, both mounted and on foot, are gathered around with their hounds. In the foreground, the hounds have surrounded the defeated fox, signifying the hunt's end. The backdrop features an expansive rural landscape with lush trees and distant hills under a wide sky.","The artist, George Morland, is known for his naturalistic rendering of rural scenes. This particular work exhibits a soft and atmospheric quality achieved through subtle color variations and a diffused use of light. There is a dynamic sense of movement conveyed through the positioning of the figures and animals, and the composition skillfully guides the viewer's eye across the scene.","['Naturalism', 'Romanticism', 'Landscape', 'Realism', 'Atmospheric', 'Pastoral']","The central theme is the traditional sport of fox hunting, capturing both the spirit of the chase and the picturesque qualities of the English countryside. The representation of the humans and dogs following a ritualistic pursuit of the fox reflects societal and cultural aspects of the 18th-century British aristocracy.","['Hunting', 'Rural Life', 'Animals', 'Nature', 'Tradition', 'British Aristocracy']","{'Hunters': 'A group of riders in hunting attire, symbolizing the classic British gentry involved in a fox hunt.', 'Hounds': ""A pack of hunting dogs, animated and focused, central to this portrayal of the fox hunt's climax."", 'Fox': 'The subdued fox is the focal point of the chase, its capture showing the outcome of the hunt.'}","['Trees', 'Hills', 'Sky', 'Grass', 'Distant buildings']","['Romanticism', 'Naturalism']","['Hunters', 'Hounds', 'Fox', 'Trees', 'Hills', 'Sky', 'Grass', 'Distant buildings']","['Naturalism', 'Romanticism', 'Landscape', 'Realism', 'Atmospheric', 'Pastoral', 'Hunting', 'Rural Life', 'Animals', 'Nature', 'Tradition', 'Trees', 'Hills', 'Sky', 'Grass', 'Distant Buildings']"
396,Claudia Quinta,"Neroccio de' Landi (Sienese, 1447-1500)",c. 1490/1495,1490.0,1495.0,Tempera on poplar panel,NGA-4823046d-8c2c-4ae0-bc6f-c9fcae27ff2b,"https://api.nga.gov/iiif/4823046d-8c2c-4ae0-bc6f-c9fcae27ff2b/full/1686,/0/default.jpg",A serene portrait of Claudia Quinta with a classical landscape and allegory.,"The painting depicts Claudia Quinta, a Roman noblewoman, holding a boat with a statue. She stands elegantly in a flowing red dress, with a serene landscape and historical procession in the background. The foreground includes a Latin inscription on a decorative plinth.","This work is characteristic of the Italian Renaissance style, showcasing precise attention to detail, balanced composition, and delicate use of color. The clothing and hair of Claudia Quinta are rendered with fine, almost ethereal lines, highlighting the grace and nobility of the subject. The landscape and figures in the background are depicted with a sense of depth and realism, while still maintaining a stylized and idealized beauty typical of Renaissance art.","['Italian Renaissance', 'Realism', 'Idealism', 'Balance', 'Detail', 'Ethereal']","The artwork features a historical theme, capturing the legend of Claudia Quinta. It is a narrative piece that tells the story of Claudia's vindication and purity, her association with divine favor, and her service to Rome, symbolized by the boat with a statue, likely representing the goddess Cybele.","['Historical', 'Legend', 'Narrative', 'Purity', 'Divine Favor', 'Roman Mythology']","{'Claudia Quinta': 'Claudia Quinta, a figure of Roman lore, is portrayed as a virtuous, almost saint-like woman, with an ethereal beauty and a tranquil gaze, holding a symbolic boat.', 'Boat with statue': 'The small boat cradled by Claudia Quinta contains a statue, possibly of a goddess, signifying divine intervention and her legend of purity and strength.'}","['Landscape', 'Procession of figures', 'Plinth with Latin inscription', 'Architectural structures', 'Trees', 'Body of water']",['Italian Renaissance'],"['Claudia Quinta', 'Boat with statue', 'Landscape', 'Procession of figures', 'Plinth with Latin inscription', 'Architectural structures', 'Trees', 'Body of water']","['Italian Renaissance', 'Realism', 'Balance', 'Detail', 'Ethereal', 'Historical', 'Narrative', 'Purity', 'Landscape', 'Architectural Structures', 'Trees', 'Body Of Water']"
2376,Capriccio: The Lagoon,"Francesco Guardi (Italian, 1712-1793)",after 1770,1771.0,1793.0,Oil on canvas,ARTIC-7321b007-adde-0acb-9d5b-0f57c8f3fcf1,"https://www.artic.edu/iiif/2/7321b007-adde-0acb-9d5b-0f57c8f3fcf1/full/1686,/0/default.jpg","A monochromatic vision of a Venetian lagoon, serene yet bustling with life.","Francesco Guardi’s 'Capriccio: The Lagoon' after 1770 depicts a fantastical Venetian waterscape. Dramatic ruins loom over a lagoon where boats are moored and sails are visible in the distance. In the foreground, figures engage in various activities alongside washed-up objects, with laundry hanging and trees framing the scene. The sky is largely overcast, suggesting the quiet before a storm or the passage of a rainy squall.","Guardi’s artwork exhibits a free and expressive treatment of the Venetian landscape that borders on the impressionistic. Utilizing loose brushwork and an almost monochrome palette, the piece skilfully conveys atmosphere and light. The focus on atmospheric effects over intricate detail is characteristic of Guardi’s mature style, which is often classified as part of the Rococo and vedute art movements, although verging towards the picturesque.","['Rococo', 'Vedute', 'Impressionistic', 'Monochrome', 'Atmospheric', 'Picturesque', 'Loose Brushwork']","The artwork explores the theme of Venice's transcendent beauty, juxtaposing its enduring grandeur against the temporal activities of everyday life. Guardi’s capriccio blends real and imagined elements to create an idyllic yet convincing setting, evoking a sense of nostalgia and timelessness.","['Venice', 'Beauty', 'Grandeur', 'Daily Life', 'Capriccio', 'Nostalgia', 'Timelessness', 'Idyllic']","{'Ruins': 'The dark ruins dominate the composition, suggesting an ancient grandeur and framing the central lagoon area.', 'Lagoon': 'The lagoon reflects light and showcases activity, with boats dotting the water’s surface hinting at commerce and travel.', 'Figures': 'Small figures are scattered throughout, engaged in various tasks, adding a sense of scale and liveliness to the scene.'}","['Laundry', 'Trees', 'Clouds', 'Boats', 'Sails']","['Rococo', 'Vedute', 'Picturesque']","['Ruins', 'Lagoon', 'Figures', 'Laundry', 'Trees', 'Clouds', 'Boats', 'Sails']","['Rococo', 'Vedute', 'Impressionism', 'Monochrome', 'Atmospheric', 'Picturesque', 'Loose Brushwork', 'Venice', 'Grandeur', 'Daily Life', 'Nostalgia', 'Timelessness', 'Idyllic', 'Ruins', 'Figures', 'Trees', 'Clouds', 'Boats', 'Sails']"
1153,Child with Brown Hair,"Auguste Renoir (French, 1841-1919)",1887/1888,1887.0,1888.0,Oil on canvas,NGA-d95eb54e-9761-4eaa-9517-d3dadad71c4c,"https://api.nga.gov/iiif/d95eb54e-9761-4eaa-9517-d3dadad71c4c/full/1686,/0/default.jpg","A sensitive portrayal of a child's visage, brushed with candor and finesse.","A headshot of a child with brown hair who is gazing slightly to their left. The child's facial features are rendered with soft, diffuse brushstrokes that capture a thoughtful or introspective expression. The background is minimal, drawing attention to the child's face.","This artwork is characteristic of Impressionism, a style that captures the momentary effects of light and color. Auguste Renoir's loose and fluent brushwork creates a sense of immediacy and vivacity. The child's portrait is suggestive rather than detailed, emphasizing the fleeting nature of the depicted moment. The use of texture and the interplay of colors convey the lively essence of the young subject.","['Impressionism', 'Loose brushwork', 'Vivid colors', 'Soft textures', 'Light effects', 'Expressive']","The theme emphasizes the innocence and transient nature of childhood. Renoir's depiction might be exploring the purity and unaffected gaze of a child, drawing out the universal qualities of youth and the passage of time.","['Childhood', 'Innocence', 'Transience', 'Youth', 'Expression', 'Time']","{""Child's Face"": ""The focal point is the child's face, showing gentle eyes, a soft nose, and a slightly open mouth, set against a minimal background.""}",['Background'],['Impressionism'],"[""Child's Face"", 'Background']","['Impressionism', 'Loose Brushwork', 'Vivid Colors', 'Light Effects', 'Expressive', 'Childhood', 'Innocence', 'Transience', 'Youth', 'Expression', 'Time', 'Background']"
1278,Young Lady with a Fan,"The Gansevoort Limner (American, active 1730/1745)
Pieter Vanderlyn (American, c. 1687-1778)",1737,1737.0,1737.0,Oil on canvas,NGA-41c15479-311d-4adc-a5d1-ee4acb6518f5,"https://api.nga.gov/iiif/41c15479-311d-4adc-a5d1-ee4acb6518f5/full/1686,/0/default.jpg",A serene portrait capturing the essence of an 18th-century young lady with a fan.,"The painting titled 'Young Lady with a Fan' features a young woman dressed in a green gown with lace cuffs and a red-striped chemise, holding a fan. Her poised demeanor is enhanced by a softly painted landscape visible through an arched window, and a dark draped curtain to her right.","This artwork is characteristic of the American colonial era, with a focus on portraiture that embodied personal status and wealth. The style reflects a folk art aesthetic, evident in the simplified realism, flat color planes without much depth, and lack of intricate detailing. The painter presents a straightforward depiction with an emphasis on symmetry and a calm, composed atmosphere.","['American Colonial Era', 'Portraiture', 'Folk Art', 'Simplified Realism', 'Symmetry', 'Flat Color Planes']","The central theme is the portrayal of individual identity and social status during the American colonial period. It also reflects the societal importance of youth and feminine beauty, while subtly including elements of wealth, such as the fan, the dress, and the setting.","['Identity', 'Social Status', 'American Colonial Period', 'Youth', 'Feminine Beauty', 'Wealth']","{'Young Lady': 'The central figure, a young lady, exudes a calm grace; she is positioned as a symbol of her social status and identity.', 'Fan': 'The fan in her hand is a delicate accessory representing both her elegance and the fashion of her time.', 'Dress': 'Her green gown accentuated with lace cuffs and a red-striped chemise manifests the fashion and social cues of the era.'}","['Clouds', 'Trees', 'Flower Vase', 'Arched Window', 'Draped Curtain', 'Book']",['Colonial American Portraiture'],"['Young Lady', 'Fan', 'Dress', 'Clouds', 'Trees', 'Flower Vase', 'Arched Window', 'Draped Curtain', 'Book']","['Portraiture', 'Folk', 'Social Status', 'Youth', 'Wealth', 'Fan', 'Dress', 'Clouds', 'Trees', 'Book', 'Colonial American Portraiture']"
1904,Beach near Etretat,"Jean-Baptiste-Camille Corot (French, 1796-1875)",c. 1872,1872.0,1872.0,Oil on canvas,NGA-fc7081c4-1dcb-4436-84e8-3ea0dd73ee1f,"https://api.nga.gov/iiif/fc7081c4-1dcb-4436-84e8-3ea0dd73ee1f/full/1686,/0/default.jpg",A tranquil marine landscape betrays the indifferent grandeur of nature.,"The artwork depicts a natural coastal view of a beach near Etretat, with soft-toned sands meeting a calm sea under a vast sky. Trees and foliage are observed on the left, fencing in the beach, while distant figures roam and congregate near the water's edge, hinting at leisurely human presence amidst the serene environment.","This 19th-century painting exemplifies the plein air technique, where Corot captures the subtle interplay of light and color in an open landscape. His brushstrokes are swift and loose, prioritizing mood and atmosphere over detail. The earthy palette and the treatment of the sky suggest an impressionistic influence, though it maintains a certain naturalistic foundation, characteristic of Corot's transitional style.","['Plein air', 'Impressionistic influence', 'Naturalistic', '19th-century', 'French', 'Loose brushwork', 'Earthy palette', 'Landscape']","This artwork embodies the theme of the harmonious relationship between land, sea, and sky. It explores the beauty and calmness of coastal life, and reflects on the simplicity and smallness of human encounters within vast natural settings.","['Nature', 'Coastal landscape', 'Harmony', 'Tranquility', 'Human presence', 'Serene environment', 'Landscape beauty']","{'beach': 'A desolate stretch of beach with tones of beige and brown, suggesting the fine sands and tidal lines of the shore.', 'sky': 'A broad expanse of sky is filled with gentle, swirling brushstrokes of white and blue, conveying a sense of a vast airy dome.', 'sea': 'The calm sea blends into the horizon, its smooth surface rendered in various shades of blue, undisturbed by the wind.'}","['trees', 'foliage', 'figures', 'clouds']","['Realism', 'Impressionism']","['beach', 'sky', 'sea', 'trees', 'foliage', 'figures', 'clouds']","['Plein Air', 'Impressionism', 'Naturalistic', 'French', 'Loose Brushwork', 'Earthy Palette', 'Landscape', 'Nature', 'Harmony', 'Tranquility', 'Human Presence', 'Beach', 'Sky', 'Sea', 'Trees', 'Foliage', 'Figures', 'Clouds', 'Realism']"
1172,Love as Folly,"Jean Honor�� Fragonard (French, 1732-1806)",c. 1773/1776,1773.0,1776.0,Oil on canvas,NGA-362a8782-f0fd-4093-88f9-36cd0cbfed9b,"https://api.nga.gov/iiif/362a8782-f0fd-4093-88f9-36cd0cbfed9b/full/1686,/0/default.jpg",A whimsical depiction of a cherubic figure amidst clouds and swans.,"The painting features a playful cherub in a celestial setting, surrounded by swans and energetically scattering flowers. The cloud-filled background and light tones conjure a dreamlike atmosphere.","Fragonard's artwork is a fine example of Rococo style, characterized by its lightness, elegance, and the use of playful, pastel hues. The soft brushstrokes and the airy composition give the piece a delightful, almost ethereal quality. This piece embodies the intimacy and frivolity that often mark the Rococo era's artistic creations.","['Rococo', 'Lightness', 'Pastel Tones', 'Ethereal', 'Playful', 'Elegance', 'Soft Brushstrokes']","The theme of the piece represents love as a carefree, joyous, and somewhat ephemeral experience. The cherub, often symbolic of love and affection, is portrayed in a state of blissful folly, engaged in a playful act without concern for consequence.","['Love', 'Affection', 'Ephemeral', 'Playfulness', 'Folly', 'Carefree', 'Joyous']","{'Cherub': 'The central figure of the cherub symbolizes love, depicted joyfully tossing flowers into the air in an innocent display of ecstasy.', 'Swans': 'Two swans glide gracefully near the cherub, adding to the theme of love, as swans are often associated with fidelity and romance.'}","['Flowers', 'Clouds']",['Rococo'],"['Cherub', 'Swans', 'Flowers', 'Clouds']","['Rococo', 'Pastel Tones', 'Ethereal', 'Playful', 'Elegance', 'Soft Brushstrokes', 'Love', 'Affection', 'Ephemeral', 'Playfulness', 'Cherub', 'Swan', 'Flowers', 'Clouds']"
1611,The Repose,"Jean-Baptiste-Camille Corot (French, 1796-1875)","1860, reworked c. 1865/1870",1860.0,1870.0,Oil on canvas,NGA-af9c0d2b-39d7-4da8-980d-9dde91d374dd,"https://api.nga.gov/iiif/af9c0d2b-39d7-4da8-980d-9dde91d374dd/full/1686,/0/default.jpg",A serene pastoral scene with a reclining nude by Jean-Baptiste-Camille Corot.,"The painting depicts a female nude reclining in a natural landscape. She rests on her side, her gaze directed towards the viewer, amidst a tranquil forest setting. In the background, a group of figures can be seen interacting in a pastoral dance, further enhancing the calm and idyllic atmosphere of the artwork.","Corot's 'The Repose' is rendered in a realistic style with a poetic sensibility characteristic of his work. The brushwork varies from smooth, delicate strokes in the depiction of the woman's skin to more vigorous, textured applications in the landscape, conveying a sense of naturalism mixed with atmospheric nuance. The color palette is subdued, with earthy tones that suggest the time of day maybe dusk or dawn, contributing to the painting's tranquil mood.","['Realism', 'Naturalism', 'Poetic', 'Subdued Color Palette', 'Textured Brushwork']","This artwork explores themes of nature, beauty, and tranquility. By juxtaposing the nude figure with the surrounding landscape and distant figures engaged in a pastoral activity, Corot invokes a sense of harmony between humanity and the natural world. The theme of repose is central, as it suggests a break from toil, a moment of peacefulness in nature's embrace.","['Nature', 'Beauty', 'Tranquility', 'Humanity', 'Harmony', 'Pastoral']","{'Nude Female': 'A young woman with a serene expression, reclining on the ground amongst the foliage, enveloped in a still, peaceful ambiance.'}","['landscape', 'forest', 'foliage', 'pastoral figures', 'distant mountains', 'sky', 'tree branches']",['Realism'],"['Nude Female', 'landscape', 'forest', 'foliage', 'pastoral figures', 'distant mountains', 'sky', 'tree branches']","['Realism', 'Naturalism', 'Poetic', 'Subdued Color Palette', 'Textured Brushwork', 'Nature', 'Tranquility', 'Humanity', 'Harmony', 'Pastoral', 'Landscape', 'Forest', 'Foliage', 'Distant Mountains', 'Sky']"
1101,Erminia and the Shepherds,"Francesco Guardi (Venetian, 1712-1793)
Gian Antonio Guardi (Venetian, 1699-1761)",1750/1755,1750.0,1755.0,Oil on canvas,NGA-9bac5daf-11c8-4a6d-a834-0f0ad6406fd2,"https://api.nga.gov/iiif/9bac5daf-11c8-4a6d-a834-0f0ad6406fd2/full/1686,/0/default.jpg",A pastoral scene unfolds with tranquil natural beauty and a touch of drama.,"This artwork features Erminia, a figure from the epic poem 'Jerusalem Delivered,' dressed in armor and surrounded by intrigued shepherds and their livestock in a verdant pastoral landscape. She appears mid-narration, commanding the attention of her rustic audience, which includes attentive children, amidst a backdrop of sprawling nature and distant architecture.","The piece is emblematic of 18th-century Venetian painting, marked by a dynamic composition, flowing draperies, and a vivid but softened color palette. Immersive and theatrical, it reflects a Baroque influence, highlighting movement and emotional expressiveness. The landscape with gentle brushstrokes conveys a sense of atmospheric perspective that gives depth to the rolling hills and structures in the distance.","['Venetian Painting', 'Baroque Influence', 'Dynamic Composition', 'Softened Color Palette', 'Atmospheric Perspective']","The painting illustrates a scene from a literary source, capturing the moment where fantasy and reality intersect, as the characters from a knightly epic are brought into the serene world of pastoral life.","['Literary Source', 'Epic Poetry', 'Fantasy and Reality', 'Pastoral Life', 'Narrative']","{'Erminia': 'Clad in delicate armor, Erminia gestures animatedly, her expression one of earnest narration as she communicates with the shepherds.', 'Shepherds': ""Several shepherds appear engrossed in Erminia's tale, with expressions of curiosity and wonder, embodying a rustic charm."", 'Children': 'Two small children sit at the feet of Erminia, looking up at her with obvious admiration and closeness to the storytelling figure.', 'Livestock': ""Peaceful and an integral part of the rural scenery, the sheep and cow enhance the painting's bucolic mood.""}","['Trees', 'Distant Buildings', 'Mountains', 'Basket', 'Pipe']","['Venetian School', 'Baroque']","['Erminia', 'Shepherds', 'Children', 'Livestock', 'Trees', 'Distant Buildings', 'Mountains', 'Basket', 'Pipe']","['Venetian', 'Baroque', 'Dynamic Composition', 'Soft Color Palette', 'Atmospheric Perspective', 'Pastoral Life', 'Narrative', 'Shepherds', 'Children', 'Livestock', 'Trees', 'Distant Buildings', 'Mountains', 'Basket', 'Pipe', 'Venetian School']"
