,_id,artist_family_name,artist_given_name,artist_id,artwork_id,birth_year,compressed_url,creation_year_end,creation_year_start,death_year,dimension,display_name,full_image_url,genre,intro,last_name,location,main_objects,medium,mediums,movements,nationality,object_tags,original_url,other_objects,overview,source,style,style_tags,surfaces,tag_id,tags,theme,theme_tags,thumbnail_url,title
10,671ab10530a4d989185cf7bd,Procaccini,Giulio Cesare,168.0,NGA-51da5b8c-98f9-4cba-8186-515a3cbb1f75,1574.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-51da5b8c-98f9-4cba-8186-515a3cbb1f75.jpg,1620.0,1616.0,1625.0,"original canvas: 213.8 x 143.6 cm (84 3/16 x 56 1/2 in.)
overall size (lined canvas and stretcher): 216 x 146 cm (85 1/16 x 57 1/2 in.)
framed: 258.1 x 189.6 x 10.8 cm (101 5/8 x 74 5/8 x 4 1/4 in.)
gross weight (painting and frame together): 65.772 kg (145 lb.)",Giulio Cesare Procaccini,https://api.nga.gov/iiif/51da5b8c-98f9-4cba-8186-515a3cbb1f75/full/max/0/default.jpg,Painting,A divine scene capturing spiritual ecstasy.,Procaccini,['Italy'],"{'Angel with Violin': 'An angel playing a violin, symbolizing divine music and heavenly bliss.', 'Cherubs': 'Multiple cherubs around Magdalen, enhancing the celestial atmosphere and theme.', 'Mary Magdalen': 'Central figure, gazing upward in ecstasy, embodying spiritual connection and emotion.'}",Oil on canvas,['Oil'],['Baroque'],Italian,"['Mary Magdalen', 'Angel with Violin', 'Cherubs']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-51da5b8c-98f9-4cba-8186-515a3cbb1f75.jpg,[],"The artwork depicts Mary Magdalen in a state of rapture, surrounded by cherubs and angels. Magdalen's gaze is upwards, conveying a celestial connection. An angel plays the violin in the background, adding to the divine atmosphere.",NGA,"This Baroque painting uses dramatic lighting and dynamic composition to convey intense emotion. The brushstrokes are fluid, capturing movement and life within the figures. The rich, warm color palette enhances the spiritual and emotional depth, typical of Baroque aesthetics.","['Baroque', 'dramatic', 'rich color']",['Canvas'],"[10, 75, 312, 9, 248, 1148, 274]","['Baroque', 'Dramatic', 'Rich Colors', 'Spirituality', 'Ecstasy', 'Redemption', 'Saint Mary Magdalen', 'Angel With Violin', 'Cherubs']","The theme centers on spiritual enlightenment and divine ecstasy, portraying Magdalen's transcendence and connection to the divine. It emphasizes redemption and heavenly grace.","['spirituality', 'ecstasy', 'redemption']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-51da5b8c-98f9-4cba-8186-515a3cbb1f75.jpg,The Ecstasy of the Magdalen
11,671ab10630a4d989185cf815,Rubens,Peter Paul,58.0,NGA-5b1fe0fa-1bad-4820-a77e-586d8cfcd481,1577.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-5b1fe0fa-1bad-4820-a77e-586d8cfcd481.jpg,1626.0,1626.0,1640.0,"overall: 65.5 x 82.4 cm (25 13/16 x 32 7/16 in.)
framed: 96.8 x 113.4 cm (38 1/8 x 44 5/8 in.)",Sir Peter Paul Rubens,https://api.nga.gov/iiif/5b1fe0fa-1bad-4820-a77e-586d8cfcd481/full/max/0/default.jpg,Painting,A vibrant biblical encounter with regal figures and cherubs.,Rubens,['Belgium'],"{'Abraham': 'Clad in armor with a red cloak, he offers bread, symbolizing honor and respect.', 'Cherubs': 'Hover above, adding a celestial touch with their playful presence.', 'Melchizedek': 'Dressed in priestly garments, he accepts the offer, signifying his spiritual authority.'}",Oil on panel,['Oil'],['Baroque'],Flemish,"['Abraham', 'Melchizedek', 'Cherubs', 'servants', 'jugs', 'soldiers', 'horse']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-5b1fe0fa-1bad-4820-a77e-586d8cfcd481.jpg,"['servants', 'jugs', 'soldiers', 'horse']","The artwork showcases a meeting between Abraham and Melchizedek. Abraham, in armor, offers bread, while Melchizedek, dressed as a priest, greets him. Surrounding them are cherubs, servants with jugs, and soldiers. Ornate architectural and decorative elements frame the scene.",NGA,"Rubens employs a dramatic Baroque style with dynamic figures and a rich color palette. The composition is lively, featuring opulent textures in the robes and architectural details. Baroque techniques such as chiaroscuro enhance the depth and drama, creating a sense of movement and theatricality.","['Baroque', 'dynamic', 'chiaroscuro', 'rich colors']",['Panel'],"[10, 114, 16, 312, 310, 38, 198, 948, 1318, 274, 912, 1378, 180, 41]","['Baroque', 'Dynamic', 'Chiaroscuro', 'Rich Colors', 'Biblical', 'Divinity', 'Leadership', 'Hospitality', 'Abraham', 'Melchizedek', 'Cherubs', 'Servants', 'Jugs', 'Soldiers', 'Horses']","The painting explores themes of hospitality, divinity, and leadership. It captures a significant biblical moment underscoring reverence and the sacred meeting of two important figures.","['biblical', 'divinity', 'leadership', 'hospitality']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-5b1fe0fa-1bad-4820-a77e-586d8cfcd481.jpg,The Meeting of Abraham and Melchizedek
12,671ab10630a4d989185cf82a,Varallo,Tanzio,1080.0,NGA-5da649ea-4e91-4331-b7b8-d84e32aaabf4,1575.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-5da649ea-4e91-4331-b7b8-d84e32aaabf4.jpg,1630.0,1620.0,1633.0,"overall: 117.3 × 93.7 cm (46 3/16 × 36 7/8 in.)
framed: 145.42 × 123.19 × 7.62 cm (57 1/4 × 48 1/2 × 3 in.)",Tanzio da Varallo,https://api.nga.gov/iiif/5da649ea-4e91-4331-b7b8-d84e32aaabf4/full/max/0/default.jpg,Painting,Dramatic depiction of Saint Sebastian's martyrdom.,Tanzio da Varallo,['Italy'],"{'Angels': 'Two angels support Sebastian, symbolizing divine presence and easing his suffering.', 'Saint Sebastian': 'Central figure, wounded but serene, suggesting transcendence. He is shown with arrows piercing his body.'}",Oil on canvas,['Oil'],['Baroque'],Italian,"['Saint Sebastian', 'Angels', 'arrows', 'drapery', 'cloth', 'quiver']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-5da649ea-4e91-4331-b7b8-d84e32aaabf4.jpg,"['arrows', 'drapery', 'cloth', 'quiver']","The artwork shows Saint Sebastian, wounded by arrows, supported by two angels. His expression suggests transcendence or suffering, with rich drapery and detailed figures.",NGA,"The painting embodies the Baroque style, characterized by its dramatic intensity and dynamic composition. The use of chiaroscuro enhances the emotional tension, highlighting the luminous quality of Sebastian’s skin against the darker background. Tanzio da Varallo employs fluid brushstrokes and rich color contrasts to depict the figures’ expressive forms, emphasizing their physical and emotional states. The composition, with its strong diagonal lines and interplay of light and shadow, creates a sense of movement and immediacy, typical of Baroque aesthetics, evoking deeper emotional responses from the viewer.","['Baroque', 'chiaroscuro', 'dramatic', 'dynamic', 'rich color']",['Canvas'],"[10, 16, 75, 114, 312, 340, 102, 248, 363, 1429, 125, 857, 133, 411, 1743, 1129]","['Baroque', 'Chiaroscuro', 'Dramatic', 'Dynamic', 'Rich Colors', 'Martyrdom', 'Faith', 'Redemption', 'Suffering', 'Saint Sebastian', 'Angels', 'Arrows', 'Drapery', 'Cloth', 'Quiver']","The theme revolves around martyrdom and divine intervention. Saint Sebastian's expression and angelic presence indicate a transcendence beyond physical suffering, suggesting themes of faith, redemption, and salvation.","['martyrdom', 'faith', 'redemption', 'suffering']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-5da649ea-4e91-4331-b7b8-d84e32aaabf4.jpg,Saint Sebastian
13,671ab10630a4d989185cf83a,Roberti,Ercole,722.0,NGA-5f5c2a70-2986-483f-8e16-b43669dc3e6c,1455.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-5f5c2a70-2986-483f-8e16-b43669dc3e6c.jpg,1477.0,1474.0,1496.0,"overall: 54 × 38.1 cm (21 1/4 × 15 in.)
framed: 83.82 × 66.68 × 12.7 cm (33 × 26 1/4 × 5 in.)",Ercole de' Roberti,https://api.nga.gov/iiif/5f5c2a70-2986-483f-8e16-b43669dc3e6c/full/max/0/default.jpg,Painting,A striking portrayal of noble regality.,Roberti,['Italy'],"{'landscape': 'Visible through a window, the distant landscape adds context and depth to the composition.', 'man': 'The central figure dressed in ornate clothing, exuding an air of authority and elegance.'}",Tempera on poplar panel,['Tempera'],['Renaissance'],Italian,"['man', 'landscape']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-5f5c2a70-2986-483f-8e16-b43669dc3e6c.jpg,[],"The painting depicts a side profile of a man with a serene expression, wearing a red cap and a richly embroidered golden garment. The background features an intricate landscape view through a window.",NGA,"Ercole de' Roberti employs a precise and linear style that aligns with the Italian Renaissance. His use of a refined color palette, particularly the deep reds and golds, emphasizes the subject's status and dignity. The meticulous attention to fabric details shows the artist's keen observation and skill. The composition is balanced and the depiction of the landscape adds depth and dimension, typical of Renaissance portraits.","['Renaissance', 'portrait', 'detailed', 'linear', 'rich colors']",['Panel'],"[28, 40, 5, 487, 312, 70, 74, 77, 32, 7]","['Renaissance', 'Portrait', 'Detailed', 'Linear', 'Rich Colors', 'Nobility', 'Power', 'Identity', 'Man', 'Landscape']","This artwork reflects themes of nobility, power, and the culturally rich context of the Renaissance era. It highlights the importance of status and identity through attire and bearing.","['nobility', 'Renaissance', 'power', 'identity']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-5f5c2a70-2986-483f-8e16-b43669dc3e6c.jpg,Giovanni II Bentivoglio
14,671ab10630a4d989185cf85c,Titian,,756.0,NGA-63988a66-b4cb-44b5-9c07-4a28dfe9f426,1490.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-63988a66-b4cb-44b5-9c07-4a28dfe9f426.jpg,1550.0,1546.0,1576.0,"overall: 133.6 x 103.2 cm (52 5/8 x 40 5/8 in.)
framed: 160.2 x 128.9 x 9.5 cm (63 1/16 x 50 3/4 x 3 3/4 in.)",Titian,https://api.nga.gov/iiif/63988a66-b4cb-44b5-9c07-4a28dfe9f426/full/max/0/default.jpg,Painting,A powerful Venetian leader portrayed with majesty.,Titian,['Italy'],"{'Ceremonial robes': ""Intricately detailed, luxurious robes that highlight the Doge's high status and importance."", 'Doge Andrea Gritti': 'Portrayed with a stern expression, dressed in regal garments, symbolizing leadership and authority.'}",Oil on canvas,['Oil'],"['Renaissance', 'Venetian Renaissance']",Italian,"['Doge Andrea Gritti', 'Ceremonial robes', 'ceremonial cap', 'jewels', 'cloak']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-63988a66-b4cb-44b5-9c07-4a28dfe9f426.jpg,"['ceremonial cap', 'jewels', 'cloak']","The painting depicts Doge Andrea Gritti, a significant figure in Venetian history, adorned in rich, ornate robes. His expression is stern yet dignified, embodying the authority and prestige of his position. He wears a ceremonial cap and cloak, emphasizing his status.",NGA,"The style of this artwork exemplifies the Venetian Renaissance, marked by Titian's masterful use of rich, warm color palettes and soft, dynamic brushstrokes. The composition and lighting highlight the somber and authoritative tone, emphasizing the sitter's prominence. The detailed textures of the luxurious clothing and the solemn expression of the Doge, combined with the subtle background, contribute to a strong yet elegant aesthetic typical of Renaissance portraiture.","['Venetian Renaissance', 'realism', 'portrait', 'rich colors']",['Canvas'],"[649, 2, 40, 312, 124, 74, 612, 927, 433, 28]","['Venetian Renaissance', 'Realism', 'Portrait', 'Rich Colors', 'Authority', 'Power', 'Prestige', 'Doge Andrea Gritti', 'Ceremonial Robes', 'Ceremonial Cap', 'Jewels', 'Cloak', 'Renaissance']","The underlying theme is authority and power, reflecting the prestige and strength of the Venetian Republic through its representation of Doge Andrea Gritti.","['authority', 'power', 'prestige']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-63988a66-b4cb-44b5-9c07-4a28dfe9f426.jpg,Doge Andrea Gritti
15,671ab10630a4d989185cf8fa,Eakins,Thomas,66.0,NGA-7797b2c1-a444-44d6-ad8b-714f0403a7d9,1844.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7797b2c1-a444-44d6-ad8b-714f0403a7d9.jpg,1881.0,1881.0,1916.0,"overall: 114.3 × 81.8 cm (45 × 32 3/16 in.)
framed: 132.7 × 100.3 × 8.3 cm (52 1/4 × 39 1/2 × 3 1/4 in.)",Thomas Eakins,https://api.nga.gov/iiif/7797b2c1-a444-44d6-ad8b-714f0403a7d9/full/max/0/default.jpg,Painting,A soulful musical performance captured in an intimate setting.,Eakins,['United States'],"{'cellist': {'appearance': 'An older man sits in the shadows with a cello, his face partly visible.', 'role': 'Complements the music, adding depth with string undertones.'}, 'pianist': {'appearance': 'Sitting at the piano, her posture is attentive, fingers poised over the keys.', 'role': 'Provides the harmonious foundation for the singer’s performance.'}, 'woman_singer': {'appearance': 'A woman stands elegantly, holding sheet music, her expression focused and reflective.', 'role': ""Her presence centralizes the emotional weight of the song, guiding the scene's mood.""}}",Oil on canvas,['Oil'],['Realism'],American,"['woman_singer', 'pianist', 'cellist', 'piano', 'cello', 'sheet music', 'vase', 'wall painting', 'carpet']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7797b2c1-a444-44d6-ad8b-714f0403a7d9.jpg,"['piano', 'cello', 'sheet music', 'vase', 'wall painting', 'carpet']","The artwork depicts a woman singing, accompanied by a pianist and a cellist. The scene conveys an emotional performance in a dimly lit room, enhancing a sense of nostalgia and depth.",NGA,"The painting is rendered in a Realist style, emphasizing detailed depiction and somber, rich colors. Eakins employs a delicate balance of shadow and light to highlight the figures, particularly the singer's expressive posture. The room's textures and the figures’ clothing are meticulously detailed, providing a clear sense of realism and placing the viewer within the scene. This attention to detail and composition enhances the emotional engagement of the performance.","['Realism', 'detailed', 'rich colors', 'shadow and light']",['Canvas'],"[2, 5, 312, 929, 136, 210, 149, 691, 868, 199, 384]","['Realism', 'Detailed', 'Rich Colors', 'Light And Shadow', 'Music', 'Emotion', 'Intimacy', 'Expression', 'Woman Singer', 'Pianist', 'Cellist', 'Piano', 'Cello', 'Sheet Music', 'Vase', 'Wall Painting', 'Carpet']","The theme revolves around music's intimate and emotional power. It showcases human expression through art, suggesting moments of introspection and melancholy.","['music', 'emotion', 'intimacy', 'expression']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7797b2c1-a444-44d6-ad8b-714f0403a7d9.jpg,Singing a Pathetic Song
16,671ab10630a4d989185cf91a,Beccafumi,Domenico,1119.0,NGA-7aac9dd7-df95-4a31-8466-63532c6fb945,1485.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7aac9dd7-df95-4a31-8466-63532c6fb945.jpg,1550.0,1545.0,1551.0,"overall: 81.3 x 61.6 cm (32 x 24 1/4 in.)
framed: 106 x 85.4 x 12.7 cm (41 3/4 x 33 5/8 x 5 in.)",Domenico Beccafumi,https://api.nga.gov/iiif/7aac9dd7-df95-4a31-8466-63532c6fb945/full/max/0/default.jpg,Painting,A serene depiction of the Holy Family with angels.,Beccafumi,['Italy'],"{'Angels': 'The angels are depicted with soft, gentle features, contributing to the divine and ethereal atmosphere.', 'Infant Jesus': 'Jesus is portrayed as a playful baby, gazing upwards, reflecting innocence and divinity.', 'Joseph': 'Joseph is visible in the background, offering a protective and supportive presence.', 'Virgin Mary': 'The Virgin Mary is depicted with a serene and gentle expression, holding the infant Jesus tenderly.'}",Oil on panel,['Oil'],['Mannerism'],Italian,"['Virgin Mary', 'Infant Jesus', 'Joseph', 'Angels']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7aac9dd7-df95-4a31-8466-63532c6fb945.jpg,[],"The painting portrays the Virgin Mary holding the infant Jesus, surrounded by angels and Joseph. The figures are bathed in a warm, divine light, creating an ethereal ambiance.",NGA,"This artwork showcases the Mannerist style through elongated figures and complex compositions, typical of Domenico Beccafumi’s work. The use of soft, blended brushstrokes and rich, harmonious colors enhances the heavenly quality. The figures’ poses and the graceful drapery of their garments contribute to a sense of elegance and divine presence.","['Mannerism', 'Elongated figures', 'Soft brushstrokes', 'Rich colors']",['Panel'],"[269, 1216, 223, 312, 38, 1505, 143, 338, 118, 240, 305, 125]","['Mannerism', 'Elongated Figures', 'Soft Brushstrokes', 'Rich Colors', 'Divinity', 'Holy Family', 'Love', 'Holiness', 'Virgin Mary', 'Infant Jesus', 'Joseph', 'Angels']","The painting explores themes of divinity, familial love, and holiness. It captures a serene and intimate moment within the Holy Family, emphasizing the nurturing and tranquil nature of their bond.","['Divinity', 'Holy Family', 'Love', 'Holiness']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7aac9dd7-df95-4a31-8466-63532c6fb945.jpg,The Holy Family with Angels
17,671ab10630a4d989185cf972,,,1033.0,NGA-84566465-2c6a-4fd1-b933-9fb84f0cb3df,1500.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-84566465-2c6a-4fd1-b933-9fb84f0cb3df.jpg,1525.0,1500.0,1599.0,overall: 155.6 x 51.7 cm (61 1/4 x 20 3/8 in.),Tyrolean 16th Century,https://api.nga.gov/iiif/84566465-2c6a-4fd1-b933-9fb84f0cb3df/full/max/0/default.jpg,Painting,A serene depiction of Saint Alban in rich ecclesiastical attire.,Tyrolean 16th Century,['Germany'],"{'Mitre': ""Elaborate bishop's headpiece, signifying ecclesiastical authority and spiritual wisdom."", 'Saint Alban': 'Central figure adorned in ornate ecclesiastical robe, symbolizing holiness and reverence.', 'Severed Head': 'Held by Saint Alban, symbolizing martyrdom and steadfast faith.'}",Oil on panel,['Oil'],['Northern Renaissance'],German,"['Saint Alban', 'Mitre', 'Severed Head', 'ornate background', 'staff']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-84566465-2c6a-4fd1-b933-9fb84f0cb3df.jpg,"['ornate background', 'staff']","The artwork portrays Saint Alban in ornate religious vestments, holding a bishop's mitre and a severed head with a serene expression. The background features intricate gilded patterns.",NGA,"This painting exemplifies early 16th-century Tyrolean religious art, characterized by detailed realism and rich color palettes. The use of gold and intricate patterns highlights the saint's holy status, while the realistic depiction of fabrics and facial features contributes to a sense of piety and reverence. The artist's detailed brushwork and use of light enhance the textures of the robes and ornate accessories, aligning with the Northern Renaissance sensitivity to detail.","['Tyrolean', 'realism', 'Northern Renaissance', 'detailed', 'rich colors']",['Panel'],"[2, 71, 5, 312, 340, 909, 102, 442, 363, 1698, 1590, 1385, 227]","['Tyrolean', 'Realism', 'Northern Renaissance', 'Detailed', 'Rich Colors', 'Martyrdom', 'Sainthood', 'Faith', 'Triumph', 'Suffering', 'Saint Alban', 'Mitre', 'Severed Head', 'Ornate Background', 'Staff']","The central theme reflects martyrdom and sainthood, showcasing Saint Alban's sanctity and the triumph of faith over earthly suffering, as symbolized by the severed head.","['martyrdom', 'sainthood', 'faith', 'triumph', 'suffering']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-84566465-2c6a-4fd1-b933-9fb84f0cb3df.jpg,Saint Alban of Mainz
18,671ab10630a4d989185cfa20,Boeckhorst,Jan,1179.0,NGA-974b5ba2-dbe1-4167-bf51-e069624fbb70,1604.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-974b5ba2-dbe1-4167-bf51-e069624fbb70.jpg,1645.0,1640.0,1668.0,"overall: 34.5 x 24.2 cm (13 9/16 x 9 1/2 in.)
framed: 49.9 x 40 x 6.7 cm (19 5/8 x 15 3/4 x 2 5/8 in.)",Jan Boeckhorst,https://api.nga.gov/iiif/974b5ba2-dbe1-4167-bf51-e069624fbb70/full/max/0/default.jpg,Painting,A noble act of charity depicted with vivid detail.,Boeckhorst,['Belgium'],"{'beggar': 'A kneeling beggar, half-clothed, receives part of the red cloak, symbolizing need and humility.', 'horse': 'A white horse stands majestically, ridden by the soldier, symbolizing strength and nobility.', 'soldier': 'The soldier is in armor, seated on a white horse, dividing his red cloak for a beggar.'}",Oil on panel,['Oil'],['Baroque'],Flemish,"['soldier', 'horse', 'beggar', 'observers', 'archway', 'cityscape']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-974b5ba2-dbe1-4167-bf51-e069624fbb70.jpg,"['observers', 'archway', 'cityscape']","A soldier is mounted on a white horse, gesturing and dividing his red cloak for a kneeling beggar. Observers stand nearby beneath a city archway, all captured in dynamic motion.",NGA,"This artwork showcases Baroque characteristics with dramatic lighting and detailed brushwork. The color palette is rich, especially the vivid red of the cloak, enhancing the emotional intensity. The composition is dynamic, with fluid interactions between the figures and a sense of movement and depth.","['Baroque', 'Dynamic', 'Dramatic', 'Rich colors']",['Panel'],"[10, 114, 75, 312, 876, 183, 1325, 180, 41, 1000, 561, 375]","['Baroque', 'Dynamic', 'Dramatic', 'Rich Colors', 'Charity', 'Compassion', 'Kindness', 'Empathy', 'Soldiers', 'Horses', 'Beggar', 'Observers', 'Archway', 'Cityscape']","The painting explores the theme of charity and compassion, highlighting the noble gesture of sharing with those in need. The interaction between the soldier and the beggar emphasizes kindness and empathy.","['Charity', 'Compassion', 'Kindness', 'Empathy']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-974b5ba2-dbe1-4167-bf51-e069624fbb70.jpg,Saint Martin Dividing His Cloak
19,671ab10730a4d989185cfb29,Seurat,Georges,47.0,NGA-b1d434c3-f0d3-436b-9a76-a87f48ea4151,1859.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-b1d434c3-f0d3-436b-9a76-a87f48ea4151.jpg,1884.0,1883.0,1891.0,,Georges Seurat,https://api.nga.gov/iiif/b1d434c3-f0d3-436b-9a76-a87f48ea4151/full/max/0/default.jpg,Painting,Gentle riverside scene of leisure and tranquility.,Seurat,['France'],"{'bathers': 'Figures partially immersed in water, representing everyday citizens enjoying a refreshing dip.', 'grazing land': 'Green spaces surrounding the river, forming a natural, inviting landscape.', 'river': 'A calm body of water, central to the composition, reflecting light and color.'}",Oil on wood,['Oil'],"['Impressionism', 'Neo-Impressionism', 'Post-Impressionism']",French,"['bathers', 'river', 'grazing land', 'trees', 'sailboat']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-b1d434c3-f0d3-436b-9a76-a87f48ea4151.jpg,"['trees', 'sailboat']","The artwork depicts a calm riverside with several figures, both on land and in water, enjoying a leisurely moment. Trees and grass frame the peaceful waterway, capturing a summer's day essence.",NGA,"This artwork showcases Seurat's early exploration of color and form, with visible, painterly brushstrokes hinting at his later pointillism technique. The composition is balanced, with figures and landscape elements harmoniously arranged. The color palette is naturalistic, utilizing greens, blues, and earth tones to evoke a serene atmosphere. The layering of color creates a shimmering effect on the water, enhancing the impression of sunlight and movement.","['Impressionism', 'Post-Impressionism', 'Pointillism', 'Naturalism']",['Wood'],"[24, 123, 558, 21, 93, 1, 30, 1268, 29, 3, 271, 884]","['Impressionism', 'Post-Impressionism', 'Pointillism', 'Naturalism', 'Leisure', 'Nature', 'Serenity', 'Recreation', 'Bathers', 'River', 'Grazing Land', 'Trees', 'Sailboats', 'Neo-Impressionism']","The painting explores themes of leisure and simplicity, capturing a moment of collective relaxation and the peaceful coexistence of man and nature. It conveys the joy of escaping urban life through recreation.","['leisure', 'nature', 'serenity', 'recreation']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-b1d434c3-f0d3-436b-9a76-a87f48ea4151.jpg,"Bathers (Study for ""Bathers at Asnières"")"
20,671ab10730a4d989185cfb7e,Seurat,Georges,47.0,NGA-b9301087-6e10-447e-9454-daa81d189bd5,1859.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-b9301087-6e10-447e-9454-daa81d189bd5.jpg,1884.0,1883.0,1891.0,overall: 15.88 × 25.08 cm (6 1/4 × 9 7/8 in.),Georges Seurat,https://api.nga.gov/iiif/b9301087-6e10-447e-9454-daa81d189bd5/full/max/0/default.jpg,Painting,Serene riverside scene with vibrant brushstrokes.,Seurat,['France'],"{'bathers': 'Figures are seen enjoying the water, with subtle movements suggesting the leisurely pace of a summer day.', 'boats': 'Small boats with figures are depicted in the distance, adding depth and context to the river setting.', 'horse': 'A brown horse stands calmly in the river, central to the scene, embodying a peaceful and natural presence.'}",Oil on wood,['Oil'],"['Pointillism', 'Post-Impressionism']",French,"['horse', 'bathers', 'boats', 'grass', 'trees']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-b9301087-6e10-447e-9454-daa81d189bd5.jpg,"['grass', 'trees']","The painting depicts a riverside view with a horse standing in the water, people bathing and boating. The scene is set against a lush backdrop of greenery and distant figures enjoying leisure activities.",NGA,"The artwork exhibits Seurat's signature use of pointillism, with dabs of color applied in a meticulous manner. The brushstrokes are lively and create a sense of movement across the canvas. Soft, blended colors evoke a tranquil atmosphere, while the composition guides the eye fluidly from the foreground horse to the distant figures, creating depth and dimension.","['Pointillism', 'Post-Impressionism', 'Impressionism']",['Wood'],"[558, 123, 24, 93, 1, 6, 41, 1268, 106, 108, 3]","['Pointillism', 'Post-Impressionism', 'Impressionism', 'Leisure', 'Nature', 'Harmony', 'Horses', 'Bathers', 'Boats', 'Grass', 'Trees']","The artwork captures the simplicity and tranquility of leisure activities alongside nature, highlighting a harmonious interaction between humans and their environment.","['Leisure', 'Nature', 'Harmony']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-b9301087-6e10-447e-9454-daa81d189bd5.jpg,"Horse and Boats (Study for ""Bathers at Asnières"")"
21,671ab10e30a4d989185d08d2,Verdi,Francesco,1077.0,MET-e1fea273-5695-49f8-aeae-3d6cea71fb49,1494.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-e1fea273-5695-49f8-aeae-3d6cea71fb49.jpg,1523.0,1520.0,1557.0,34 1/4 x 26 1/2 in. (87 x 67.3 cm),Bachiacca (Francesco d'Ubertino Verdi),https://images.metmuseum.org/CRDImages/ep/original/DT8844.jpg,Painting,A tender moment between mother and child.,Verdi),['Italy'],"{'Child': 'The infant Jesus is depicted with innocence, tenderly embracing his mother, symbolizing divine love.', 'Madonna': 'Wearing a red gown, she holds the child gently, embodying maternal grace and serenity.'}",Oil and gold on wood,"['Oil', 'Gold']",['Renaissance'],Italian,"['Madonna', 'Child', 'flowers', 'rocky background', 'halo']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-e1fea273-5695-49f8-aeae-3d6cea71fb49.jpg,"['flowers', 'rocky background', 'halo']","The painting depicts Madonna tenderly cradling the infant Jesus. They are seated in a natural setting, with Madonna wearing a vibrant red gown and a serene expression. The child clings lovingly to his mother.",MET,"This artwork exemplifies the High Renaissance style, characterized by its realistic representation, delicate brushwork, and rich color palette. The fine details in the drapery and facial expressions enhance the lifelike quality. The use of light and shadow creates depth, typical of the period, capturing a poignant intimacy.","['High Renaissance', 'realism', 'detailed', 'rich colors']",['Wood'],"[349, 2, 5, 312, 381, 38, 9, 170, 109, 39, 178, 28]","['High Renaissance', 'Realism', 'Detailed', 'Rich Colors', 'Maternal Love', 'Divinity', 'Spirituality', 'Madonna', 'Child', 'Flowers', 'Rocky Background', 'Halo', 'Renaissance']","The artwork conveys themes of maternal love and divine connection, illustrating the sacred bond between Madonna and Child in a serene, spiritual context.","['maternal love', 'divinity', 'spirituality']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-e1fea273-5695-49f8-aeae-3d6cea71fb49.jpg,Madonna and Child
