,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
8405,MET-c6a0fe59-7a71-4b9e-9e43-4d652565e8ae,Madonna and Child Enthroned with Saints,1335.0,1485.0,"Tempera on wood, gold ground",Painting,Overall 43 1/4 x 90 1/8 in. (109.9 x 228.9 cm); Lawrence 43 1/4 x 15 1/2 in. (109.9 x 39.4 cm); John 43 1/4 x 13 1/2 in. (109.9 x 34.3 cm); Madonna and Child 43 1/4 x 28 1/2 in. (109.9 x 72.4 cm); James 43 1/4 x 15 3/4 in. (109.9 x 40 cm); Stephen 43 1/4 x 16 3/4 in. (109.9 x 42.5 cm),https://images.metmuseum.org/CRDImages/ep/original/DP-31527-001.jpg,Taddeo Gaddi,Gaddi,1334.0,1366.0,Italian,Italy,MET,"['Tempera', 'Gold']",['Wood'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-c6a0fe59-7a71-4b9e-9e43-4d652565e8ae.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-c6a0fe59-7a71-4b9e-9e43-4d652565e8ae.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-c6a0fe59-7a71-4b9e-9e43-4d652565e8ae.jpg,A majestic depiction of sacred figures in vibrant colors.,"The artwork features a central Madonna and Child, enthroned and surrounded by saints. Each figure is set within a separate arch, with golden halos and detailed robes adding to their sanctity. The background is embellished with angels and intricate patterns, enhancing the divine aura of the scene.","The composition is emblematic of the Gothic style, with its pointed arches and elongated figures. Gaddi employs vivid colors and delicate gold leaf to accentuate the holiness of the scene. The intricate detailing, particularly in the saints' robes and the backdrop, demonstrates a meticulous attention to craftsmanship. This stylistic choice emphasizes a celestial realm, enhancing the divine subjects' spiritual significance.","['Gothic', 'Religious', 'Medieval', 'Egg tempera']","The painting explores themes of divinity, sanctity, and the celestial hierarchy. It seeks to evoke awe and reverence for the holy figures, portraying their spiritual significance in Christian iconography.","['Divinity', 'Sanctity', 'Christianity', 'Reverence']","{'Madonna and Child': 'Centered on the throne, the Madonna lovingly cradles the Child, projecting maternal tenderness and divine grace.', 'Saints': 'Four saints flank the Madonna, each standing solemnly, representing various virtues and spiritual roles within Christian tradition.'}","['Angels', 'Throne', 'Halos', 'Arches']",['Gothic'],Gaddi,Taddeo,"['Madonna and Child', 'Saints', 'Angels', 'Throne', 'Halos', 'Arches']","['Gothic', 'Religious', 'Medieval', 'Divinity', 'Sanctity', 'Christianity', 'Reverence', 'Madonna And Child', 'Saints', 'Angels', 'Throne', 'Halos', 'Arches']",Gaddi Taddeo
8943,MET-f1d8a096-ed04-4620-be13-0506ec4842eb,"A Couple Playing Cards, with a Serving Woman",1662.0,1678.0,Oil on canvas,Painting,27 x 23 in. (68.6 x 58.4 cm),https://images.metmuseum.org/CRDImages/rl/original/DT3101.jpg,Pieter de Hooch,Hooch,1629.0,1684.0,Dutch,Netherlands,MET,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-f1d8a096-ed04-4620-be13-0506ec4842eb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-f1d8a096-ed04-4620-be13-0506ec4842eb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-f1d8a096-ed04-4620-be13-0506ec4842eb.jpg,Intimate domestic scene filled with warmth and detail.,"The painting depicts a cozy interior with a couple playing cards at a table, while a serving woman pours a drink. Sunlight filters through a window, casting patterns on the wall.","The artwork features realistic depictions with careful attention to light and shadow, characteristic of the Dutch Golden Age. The warm color palette, intricate details, and use of perspective create a sense of intimacy and depth, drawing viewers into the serene, everyday scene.","['realism', 'Dutch Golden Age', 'genre painting']","The theme explores everyday life and domestic tranquility, conveying warmth and comfort. The interplay between light and shadow emphasizes the harmony and peacefulness of the home environment.","['domestic life', 'tranquility', 'intimacy']","{'couple': 'A man and woman seated at a table, deeply engaged in a card game, creating a focal point.', 'serving woman': 'A woman pours a drink, symbolizing service and hospitality, complementing the domestic setting.', 'dog': 'A small dog stands nearby, adding a touch of playfulness and normality to the household setting.'}","['table', 'cards', 'window', 'jug']","['Baroque', 'Dutch Golden Age']",de Hooch,Pieter,"['couple', 'serving woman', 'dog', 'table', 'cards', 'window', 'jug']","['Realism', 'Dutch Golden Age', 'Genre', 'Domestic Life', 'Tranquility', 'Intimacy', 'Couple', 'Dog', 'Table', 'Cards', 'Window', 'Jug', 'Baroque']",de Hooch Pieter
2428,NGA-4b3352ab-0eb3-4343-a7b0-79c8dc3ba324,Portrait of a Young Man and His Tutor,1685.0,1685.0,Oil on canvas,Painting,"overall: 146 x 114.8 cm (57 1/2 x 45 3/16 in.)
framed: 147.3 x 115.9 cm (58 x 45 5/8 in.)",https://api.nga.gov/iiif/4b3352ab-0eb3-4343-a7b0-79c8dc3ba324/full/max/0/default.jpg,Nicolas de Largillierre,Largillierre,1656.0,1746.0,French,France,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-4b3352ab-0eb3-4343-a7b0-79c8dc3ba324.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-4b3352ab-0eb3-4343-a7b0-79c8dc3ba324.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-4b3352ab-0eb3-4343-a7b0-79c8dc3ba324.jpg,A distinguished tutor and his refined young pupil.,"The portrait depicts a distinguished older man, likely a tutor, standing beside a young man dressed in luxurious clothing. The young man holds his arm confidently on a stone ledge while a dog looks up at him. The background exhibits a lush landscape, enriching the composition.","The painting exemplifies the Baroque style with its rich textures and vibrant color palette. Largillierre uses soft, precise brushstrokes to achieve realistic detail, particularly in the clothing and facial expressions. The composition is balanced, creating a formal yet dynamic interaction between the figures. The use of light and shadow adds depth, emphasizing the luxurious textures of the fabrics.","['Baroque', 'realism', 'portraiture']","The artwork explores themes of education, mentorship, and aristocratic life. The attire and pose of the young man reflect his social status, while the presence of the tutor signifies intellectual cultivation and guidance.","['education', 'aristocracy', 'mentorship']","{'tutor': 'An elderly man in dark, formal attire, symbolizing wisdom and mentorship through his posture and expression.', 'young_man': 'A young man in ornate clothing, embodying refinement and wealth. His confident posture suggests aspirational status.', 'dog': 'A loyal spaniel gazing up at the young man, symbolizing fidelity and loyalty.'}","['stone ledge', 'landscape', 'trees']",['Baroque'],Largillierre,Nicolas,"['tutor', 'young_man', 'dog', 'stone ledge', 'landscape', 'trees']","['Baroque', 'Realism', 'Portraiture', 'Education', 'Aristocracy', 'Mentorship', 'Young_Man', 'Dog', 'Stone Ledge', 'Landscape', 'Trees']",Largillierre Nicolas
537,ARTIC-4adb181f-854b-bbcc-48ef-1382d51670bb,Boy of Hallett Family with Lamb,1766.0,1776.0,Oil on canvas,Painting,76.5 × 64.5 cm (30 3/16 × 25 3/8 in.),https://www.artic.edu/iiif/2/4adb181f-854b-bbcc-48ef-1382d51670bb/full/max/0/default.jpg,"Artist unknown (American, 18th century)",,,,American,United States,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-4adb181f-854b-bbcc-48ef-1382d51670bb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-4adb181f-854b-bbcc-48ef-1382d51670bb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-4adb181f-854b-bbcc-48ef-1382d51670bb.jpg,A young boy stands with a curious lamb.,"The painting features a young boy from the Hallett family, portrayed with a lamb. He wears a period outfit with a dark coat and ornate buttons. The background is dark, highlighting the subjects.","This artwork reflects the naive style of early American portraiture of the 18th century. The use of muted colors and simple, direct composition focuses on the subjects. The textures in the clothing and the expressive detail on the lamb are prominent, showcasing the artist’s skill in rendering fine details, which contributes to a sense of intimacy and charm.","['naive', 'portraiture', '18th century']","The painting emphasizes themes of innocence and domestic life, with the lamb symbolizing purity and childhood in American family portraiture.","['innocence', 'childhood', 'domestic life']","{'boy': 'A young boy dressed in 18th-century attire, looking directly at the viewer, stands confidently.', 'lamb': ""A small lamb to the boy's side, symbolizing purity and innocence in the composition.""}",[],['American naive art'],,,"['boy', 'lamb']","['Naive', 'Portraiture', 'Innocence', 'Childhood', 'Domestic Life', 'Boy', 'Lamb']",Unknown
2496,NGA-51314995-18ce-4b2c-aecf-fe7fa4c82133,Two Ojibbeway Warriors and a Woman,1861.0,1869.0,Oil on card mounted on paperboard,Painting,overall: 46.8 x 62.8 cm (18 7/16 x 24 3/4 in.),https://api.nga.gov/iiif/51314995-18ce-4b2c-aecf-fe7fa4c82133/full/max/0/default.jpg,George Catlin,Catlin,1796.0,1872.0,American,United States,NGA,['Oil'],['Card'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-51314995-18ce-4b2c-aecf-fe7fa4c82133.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-51314995-18ce-4b2c-aecf-fe7fa4c82133.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-51314995-18ce-4b2c-aecf-fe7fa4c82133.jpg,A powerful depiction of Ojibbeway cultural attire and symbolism.,"The artwork showcases two Ojibbeway warriors and one woman. The warriors are attired in traditional regalia, complete with feather headdresses and holding symbolic objects. The woman carries an infant in a cradleboard.","Executed with careful attention to detail, Catlin's artwork captures the vibrancy of Ojibbeway ceremonial attire. Rich colors and defined brushstrokes emphasize textures and adornments, providing a vivid representation of the cultural heritage. The composition is balanced, allowing each figure to be displayed clearly against a soft background.","['realism', 'ethnographic', 'detailed', 'vibrant']","This artwork pays homage to the Ojibbeway people, illustrating aspects of their cultural identity and familial structures. It reflects themes of pride, tradition, and community.","['cultural identity', 'tradition', 'community', 'family']","{'warrior_one': 'Dressed in ceremonial clothing with a feathered headdress, holding a pipe and representing strength.', 'warrior_two': 'Adorned with feathers and a fur wrap, holding a spear, symbolizing protection and leadership.', 'woman': 'Clad in traditional attire, she carries a cradleboard, embodying motherhood and lineage.'}","['cradleboard', 'spear', 'pipe']","['ethnographic art', '19th-century American art']",Catlin,George,"['warrior_one', 'warrior_two', 'woman', 'cradleboard', 'spear', 'pipe']","['Realism', 'Ethnographic', 'Detailed', 'Vibrant', 'Cultural Identity', 'Tradition', 'Community', 'Family', 'Woman', 'Spear', 'Pipe']",Catlin George
5164,MET-6cb1e521-7f35-4743-9bbc-1eb696089454,Viewing Plum Blossoms at Night,1615.0,1868.0,Ink and color on silk,Painting,29 7/8 x 11 11/16 in. (75.9 x 29.7 cm),https://images.metmuseum.org/CRDImages/as/original/14_76_49_23539.jpg,Kubo Shunman,Shunman,1757.0,1820.0,Japanese,Japan,MET,"['Ink', 'Color']",['Silk'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-6cb1e521-7f35-4743-9bbc-1eb696089454.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-6cb1e521-7f35-4743-9bbc-1eb696089454.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-6cb1e521-7f35-4743-9bbc-1eb696089454.jpg,Elegant portrayal of a nighttime scene with plum blossoms.,"The artwork features two women dressed in traditional garments, observing plum blossoms at night. They stand outside near a fence, one holding a lantern, illuminating the delicate blossoms and surroundings.","This artwork embodies traditional Japanese ukiyo-e style, characterized by its intricate use of line work and attention to detail. The subtle shading and muted color palette capture the tranquil nighttime atmosphere, while the elegant depiction of the women's clothing reflects the era's fashion. The lantern's soft glow enhances the dreamlike quality of the scene, a hallmark of Kubo Shunman's work.","['ukiyo-e', 'traditional', 'Japanese', 'detailed', 'muted']","The theme explores appreciation of nature and beauty, highlighting the tranquility and elegance of night. The interplay between light and dark emphasizes a serene connection with nature.","['nature', 'beauty', 'tranquility', 'night']","{'women': 'Two women dressed in kimono, representing grace and traditional aesthetics, are the central figures.', 'lantern': 'Held by one woman, it illuminates the night and highlights the delicate plum blossoms.', 'plum blossoms': ""Symbolizing beauty and resilience, the blossoms capture attention, accentuated by the lantern's glow.""}","['fence', 'ground']",['ukiyo-e'],Kubo,Shunman,"['women', 'lantern', 'plum blossoms', 'fence', 'ground']","['Ukiyo-E', 'Traditional', 'Japanese', 'Detailed', 'Muted', 'Nature', 'Tranquility', 'Night', 'Women', 'Lantern', 'Plum Blossoms', 'Fence', 'Ground']",Kubo Shunman
1581,ARTIC-ec7fea8a-1b10-2ebe-7bb3-0c431f1a3f68,Canal in Venice,1880.0,1889.0,Oil on canvas,Painting,76.2 × 46.2 cm (29 3/4 × 18 in.),https://www.artic.edu/iiif/2/ec7fea8a-1b10-2ebe-7bb3-0c431f1a3f68/full/max/0/default.jpg,"Martin Rico y Ortega (Spanish, 1833-1908)",,1833.0,1908.0,Spanish,Spain,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-ec7fea8a-1b10-2ebe-7bb3-0c431f1a3f68.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-ec7fea8a-1b10-2ebe-7bb3-0c431f1a3f68.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-ec7fea8a-1b10-2ebe-7bb3-0c431f1a3f68.jpg,A serene Venetian canal scene bathed in natural light.,"The painting captures a tranquil canal in Venice, with lush greenery and historic buildings lining the waterway. A gondolier navigates a gondola, reflecting the Italian city's peaceful ambiance.","This artwork reflects the Impressionist style, characterized by loose brushstrokes and a focus on capturing the ephemeral qualities of light and atmosphere. The color palette is harmonious, using natural greens, blues, and earth tones to enhance the serene setting. The artist has skillfully depicted the reflections in the water, contributing to the overall aesthetic of calmness and beauty. The composition is balanced, guiding the viewer’s eye through the canal to the distant buildings, creating a sense of depth.","['Impressionism', 'loose brushstrokes', 'natural palette', 'atmospheric']",The artwork explores themes of tranquility and the beauty of everyday life in an iconic city. It evokes a sense of peace and admiration for nature and urban coexistence.,"['tranquility', 'nature', 'urban beauty', 'everyday life']","{'canal': {'description': 'The canal is central to the scene, adorned with gentle reflections and providing a sense of calm and movement.'}, 'gondola': {'description': 'The gondola, steered by a gondolier, adds a dynamic element and embodies Venetian cultural heritage.'}, 'buildings': {'description': 'Historic Venetian buildings line the canal, reflecting the charm and architecture of the city.'}}","['trees', 'gondolier']",['Impressionism'],Rico y Ortega,Martin,"['canal', 'gondola', 'buildings', 'trees', 'gondolier']","['Impressionism', 'Loose Brushstrokes', 'Natural Palette', 'Atmospheric', 'Tranquility', 'Nature', 'Everyday Life', 'Canal', 'Gondolas', 'Buildings', 'Trees']",Rico y Ortega Martin
11523,TCMA-43199308-cfe8-4e33-9c4b-a386d2beccf8,"Diana or Artemis, Goddess of the Hunt",1875.0,1905.0,"Gum tempera, graphite, ink, and tin on paper",Painting,"{'secondary support': {'height': 0.484, 'width': 0.276}, 'painting only': {'height': 0.454, 'width': 0.278}}",https://openaccess-cdn.clevelandart.org/2003.147/2003.147_print.jpg,,,,,,,TCMA,"['Tempera', 'Graphite', 'Ink', 'Tin']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-43199308-cfe8-4e33-9c4b-a386d2beccf8.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-43199308-cfe8-4e33-9c4b-a386d2beccf8.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-43199308-cfe8-4e33-9c4b-a386d2beccf8.jpg,Vibrant depiction of a divine huntress.,"The artwork portrays a goddess with a bow and arrow, adorned in traditional attire, standing beside a deer. She has large wings and a serene expression, encapsulating her divine essence.","The artwork exhibits a folk art style with vivid colors and bold outlines. The use of simplified forms and flat perspective enhances the mythical quality. Traditional attire and ornamental details suggest cultural influences, lending an expressive and narrative-driven aesthetic.","['folk art', 'vivid colors', 'bold outlines']","The theme centers on divinity, nature, and hunting, with the portrayal symbolizing strength, protection, and a harmonious connection between the goddess and the animal kingdom.","['divinity', 'nature', 'hunting']","{'goddess': 'The goddess stands elegantly, holding a bow and preparing to shoot an arrow, symbolizing strength.', 'deer': 'The deer stands beside the goddess, representing purity and the divine connection with nature.'}",[],['folk'],,,"['goddess', 'deer']","['Folk', 'Vivid Colors', 'Bold Outlines', 'Divinity', 'Nature', 'Hunting', 'Goddess', 'Deer']",Unknown
9299,MET-4350af97-5a8a-4a05-a6c8-4a90fc4d0975,Hanuman in His Tantric Five-Headed Pancha Mukha Form,1867.0,1899.0,Ink and opaque watercolor on paper,Painting,Image: 19 1/4 × 16 3/4 in. (48.9 × 42.5 cm),https://images.metmuseum.org/CRDImages/as/original/DP-22859-001.jpg,,,,,,,MET,"['Ink', 'Watercolor']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-4350af97-5a8a-4a05-a6c8-4a90fc4d0975.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-4350af97-5a8a-4a05-a6c8-4a90fc4d0975.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-4350af97-5a8a-4a05-a6c8-4a90fc4d0975.jpg,Divine depiction of Hanuman's mystical form.,"The artwork illustrates Hanuman in his Tantric form with five heads, each symbolizing different elements or deities. Multiple arms hold various symbolic objects, signifying power and protection. Two smaller figures are depicted near his feet.","The artwork employs a traditional Indian folk art style, characterized by detailed line work and vibrant, contrasting colors. Earth tones are dominant, with flashes of red and orange accentuating Hanuman's attire and accessories. The composition is symmetrical, focusing on the balanced portrayal of Hanuman's complex form. This stylized representation conveys a sense of divine power and mysticism, utilizing bold outlines and flat areas of color.","['Indian folk art', 'vibrant colors', 'symmetrical', 'detailed']","The theme revolves around divinity, protection, and spiritual strength. Hanuman's five-headed form embodies various aspects of power, each head representing a different deity or element, underscoring his role as a protector and spiritual guide.","['divinity', 'protection', 'spiritual strength', 'mysticism']","{'Hanuman': 'Central figure with five heads and multiple arms, holding symbols of power and divinity. He embodies protection and spiritual strength.', 'Small figures': ""Two figures at Hanuman's feet, representing devotees or attendants, emphasizing his role as a divine protector.""}","['symbolic objects', 'floral motifs']",['folk art'],,,"['Hanuman', 'Small figures', 'symbolic objects', 'floral motifs']","['Indian Folk', 'Vibrant Colors', 'Symmetrical', 'Detailed', 'Divinity', 'Protection', 'Mysticism', 'Hanuman', 'Smaller Figures', 'Symbolic Objects', 'Floral Motifs', 'Folk']",Unknown
5800,MET-b6fb70a5-18cc-4a14-b089-a4fdbf519e73,Horses in Landscape with Attendant,1271.0,1368.0,Album leaf; ink and color on paper,Painting,10 1/4 x 11 3/4 in. (26 x 29.8 cm),https://images.metmuseum.org/CRDImages/as/original/51_150_2_O1_sf.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-b6fb70a5-18cc-4a14-b089-a4fdbf519e73.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-b6fb70a5-18cc-4a14-b089-a4fdbf519e73.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-b6fb70a5-18cc-4a14-b089-a4fdbf519e73.jpg,Horses graze peacefully under ancient trees in a serene landscape.,"The artwork depicts a tranquil scene where several horses graze or stand at rest within a lush landscape featuring large, detailed trees. An attendant stands nearby, possibly guarding or tending to the horses. The composition is peaceful, with a harmonious balance of natural elements.","The artwork showcases a traditional style, characterized by meticulous brushwork and soft, earthy colors. The use of space and perspective reflects classical techniques, emphasizing simplicity and elegance. The detailed foliage and horses contribute to a serene and contemplative atmosphere, typical of Asian landscape art.","['traditional', 'earthy', 'detailed', 'classical']","The theme centers on harmony between humans and nature, capturing a peaceful coexistence and the beauty of natural settings. The presence of the attendant suggests a nurturing relationship with the environment.","['harmony', 'nature', 'serenity', 'coexistence']","{'horses': 'A group of horses, various in color, are central, embodying tranquility and natural grace.', 'attendant': 'The attendant stands observantly by the trees, representing human presence and care within nature.', 'trees': ""Tall, detailed trees provide a protective canopy, enhancing the scene's natural beauty and depth.""}","['grass', 'hills']",['Asian art'],,,"['horses', 'attendant', 'trees', 'grass', 'hills']","['Traditional', 'Earthy', 'Detailed', 'Classical', 'Harmony', 'Nature', 'Serenity', 'Coexistence', 'Horses', 'Attendant', 'Trees', 'Grass', 'Hills', 'Asian']",Unknown
8464,MET-8883bfeb-84da-4c37-aeee-cbfa6307c217,The Triumph of Fame; (reverse) Impresa of the Medici Family and Arms of the Medici and Tornabuoni Families,1444.0,1454.0,"Tempera, silver, and gold on wood",Painting,"Overall, with engaged frame, diameter 36 1/2 in. (92.7 cm); recto, painted surface, diameter 24 5/8 in. (62.5 cm); verso, painted surface, diameter 29 5/8 in. (75.2 cm)",https://images.metmuseum.org/CRDImages/ep/original/DP164870.jpg,Giovanni di ser Giovanni Guidi (called Scheggia),Scheggia),1406.0,1486.0,Italian,Italy,MET,"['Tempera', 'Gold']",['Wood'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-8883bfeb-84da-4c37-aeee-cbfa6307c217.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-8883bfeb-84da-4c37-aeee-cbfa6307c217.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-8883bfeb-84da-4c37-aeee-cbfa6307c217.jpg,A vibrant allegory celebrating fame and power.,"This artwork features a winged figure atop a globe, surrounded by a parade of knights on horseback. The scene is set in a detailed and colorful landscape, showcasing elaborate armor, noble postures, and a symbolic gathering. The circular golden frame enhances the regal and triumphant tone.","The style is emblematic of early Renaissance art, characterized by its detailed and vivid representation. The use of tempera is evident in the vibrant, flat colors and precise lines. The composition is symmetrical, with the central figure of Fame drawing the eye upward, emphasizing grandeur. The armor and attire of the figures are meticulously rendered, showcasing the artist's attention to detail. The background landscape features a harmonious blend of naturalistic elements and stylized forms, contributing to the overall majestic and celebratory atmosphere.","['Renaissance', 'tempera', 'detailed', 'symmetrical', 'naturalistic']","The theme revolves around the celebration and pursuit of fame, power, and noble virtue. It reflects the values and aspirations of the Renaissance, highlighting glory and achievement.","['fame', 'glory', 'Renaissance', 'nobility']","{'winged_figure': {'description': 'A winged figure, symbolizing Fame, stands atop a globe, holding a trumpet and laurel wreath, representing triumph and glory.'}, 'knights': {'description': 'A procession of knights, clad in ornate armor, representing noble valor and the human pursuit of recognition.'}, 'horses': {'description': 'The well-groomed horses carry knights, adding movement and grandeur to the march toward fame.'}}","['globe', 'trumpet', 'laurel wreath', 'landscape']",['Renaissance'],Guidi,Giovanni,"['winged_figure', 'knights', 'horses', 'globe', 'trumpet', 'laurel wreath', 'landscape']","['Renaissance', 'Tempera', 'Detailed', 'Symmetrical', 'Naturalistic', 'Nobility', 'Horses', 'Globe', 'Trumpet', 'Laurel Wreath', 'Landscape']",Guidi Giovanni
919,ARTIC-848a942a-47f8-bc56-d7a3-dd9f1d63e372,"Ragini Asavari, Page from a Jaipur Ragamala Set",1745.0,1770.0,Opaque watercolor and gold on paper,Painting,Image: 22.9 × 15 cm (9 × 5 7/8 in.); Outermost Border: 24 × 16.1 cm (9 7/16 × 6 5/16 in.); Paper: 30.6 × 22.5 cm (12 3/16 × 8 7/8 in.),https://www.artic.edu/iiif/2/848a942a-47f8-bc56-d7a3-dd9f1d63e372/full/max/0/default.jpg,"India (Rajasthan, Jaipur)",,,,Rajasthan,Rajasthan,ARTIC,"['Watercolor', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-848a942a-47f8-bc56-d7a3-dd9f1d63e372.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-848a942a-47f8-bc56-d7a3-dd9f1d63e372.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-848a942a-47f8-bc56-d7a3-dd9f1d63e372.jpg,Vibrant depiction of a traditional musical theme.,"The artwork portrays a woman seated on a lush landscape, elegantly playing a vina, surrounded by snakes and a companion holding a rope. Prominent foliage and a shrine in the background enhance the scene.","The painting features the distinct style of Rajasthani miniature art, characterized by its vivid colors, intricate details, and flat perspective. The rich green landscape and the decorative patterns on the attire highlight the artist's skill in combining realism with artistry. The orange border frames the scene, enhancing the vibrancy and providing a structured formality to the composition.","['miniature', 'Rajasthani', 'detailed', 'vivid colors']","The artwork conveys a sense of harmony between human and nature, intertwined with cultural expressions of music and tradition. The presence of snakes suggests themes of mysticism and enchantment.","['nature', 'music', 'tradition', 'mysticism']","{'woman': 'Seated wearing traditional attire, she plays a vina, embodying musical expression and grace.', 'companion': 'Attired in orange, he holds a rope, possibly engaging with the snakes, signaling attention and interaction.', 'snakes': 'Several snakes coiling on the ground and around, adding elements of mystery and enchantment.'}","['vine', 'trees', 'shrine']",['Rajasthani miniature'],India,,"['woman', 'companion', 'snakes', 'vine', 'trees', 'shrine']","['Miniature', 'Rajasthani', 'Detailed', 'Vivid Colors', 'Nature', 'Music', 'Tradition', 'Mysticism', 'Woman', 'Companion', 'Vine', 'Trees', 'Shrine', 'Rajasthani Miniature']",Unknown
11271,TCMA-bf1b0ee3-8aaa-4d29-8e93-1fc57148eb7d,"Page of disasters, from the Tarikh-i Alfi (History of a Thousand Years)",1590.0,1600.0,"Gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.41, 'width': 0.226}}",https://openaccess-cdn.clevelandart.org/1932.36.b/1932.36.b_print.jpg,,,,,,,TCMA,"['Tempera', 'Ink', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-bf1b0ee3-8aaa-4d29-8e93-1fc57148eb7d.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-bf1b0ee3-8aaa-4d29-8e93-1fc57148eb7d.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-bf1b0ee3-8aaa-4d29-8e93-1fc57148eb7d.jpg,A vibrant historical scene with detailed Persian manuscript illustration.,"The artwork reveals a complex historical scene, possibly depicting a gathering by a sacred monument. Men in colorful traditional attire engage in discussions, and an array of smaller groups act out various scenes, possibly representing calamities. The lower section displays a flurry of activity and panic.",This artwork showcases the intricate detail and vibrant color typical of Persian miniature painting. Carefully constructed human figures and architectural elements are combined with ornate patterns and calligraphic elements. The blend of narrative and decorative aspects creates a visually captivating tapestry. The use of perspective and spatial arrangements articulates complex storylines and historical contexts.,"['Persian miniature', 'detailed', 'colorful', 'narrative']","The theme appears to be one of historical documentation, possibly illustrating significant events or disasters. The artwork may be capturing a narrative of spiritual or social turmoil and humanity's response.","['history', 'spirituality', 'conflict', 'disaster']","{'sacred monument': 'A central dark structure, possibly a monument, surrounded by figures, suggesting its spiritual significance.', 'figures': 'Men dressed in traditional robes engage in dialogue and rituals, central to the historical narrative.'}","['trees', 'buildings', 'stairs', 'vessel']",['Persian Art'],,,"['sacred monument', 'figures', 'trees', 'buildings', 'stairs', 'vessel']","['Persian Miniature', 'Detailed', 'Colorful', 'Narrative', 'History', 'Spirituality', 'Conflict', 'Figures', 'Trees', 'Buildings', 'Stairs', 'Vessel', 'Persian']",Unknown
