,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
7700,MET-0c6e94b9-5322-44a5-bf26-fc4345c6d155,The Road from Moret to Saint-Mammès,1883.0,1885.0,Oil on canvas,Painting,19 7/8 x 24 1/4 in. (50.5 x 61.5 cm),https://images.metmuseum.org/CRDImages/ep/original/DP323408.jpg,Alfred Sisley,Sisley,1839.0,1899.0,British,United Kingdom,MET,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-0c6e94b9-5322-44a5-bf26-fc4345c6d155.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-0c6e94b9-5322-44a5-bf26-fc4345c6d155.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-0c6e94b9-5322-44a5-bf26-fc4345c6d155.jpg,A serene landscape with a rustic charm.,"The painting depicts a tranquil rural scene with a red-roofed house along a country road. Tall trees frame the view, with people walking along the path, enveloped in dappled sunlight.","The artwork is characterized by loose brushstrokes and a soft color palette typical of Impressionism. Sisley uses a mix of greens and blues to create a sense of movement and light capturing the natural beauty of the countryside. The composition balances detail and atmosphere, drawing the viewer into a peaceful pastoral setting.","['Impressionism', 'landscape', 'brushstrokes']","The painting encapsulates the beauty of rural life and the harmony of nature, emphasizing simplicity and tranquility within the natural landscape.","['nature', 'rural life', 'tranquility']","{'house': 'A rustic house with a red roof, central in the scene, adding warmth and focus.', 'trees': 'Tall, arching trees that frame the scene, creating depth and providing a natural canopy.', 'people': 'Figures walking along the road, contributing to the liveliness and scale of the scene.'}","['road', 'bushes']",['Impressionism'],Sisley,Alfred,"['house', 'trees', 'people', 'road', 'bushes']","['Impressionism', 'Landscape', 'Brushstrokes', 'Nature', 'Rural Life', 'Tranquility', 'House', 'Trees', 'People', 'Road', 'Bushes']",Sisley Alfred
368,ARTIC-34ecfe47-70cc-7f1d-fc4d-af7ba35a570c,Study Head of a Bearded Man,1550.0,1580.0,Oil on panel,Painting,46.5 × 33.6 cm (18 5/16 × 13 1/4 in.); Framed: 71.2 × 58.5 × 6.4 cm (28 × 23 × 2 1/2 in.),https://www.artic.edu/iiif/2/34ecfe47-70cc-7f1d-fc4d-af7ba35a570c/full/max/0/default.jpg,"Frans Floris (Netherlandish, 1519/20-1570)",,,1570.0,Netherlandish,Flanders,ARTIC,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-34ecfe47-70cc-7f1d-fc4d-af7ba35a570c.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-34ecfe47-70cc-7f1d-fc4d-af7ba35a570c.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-34ecfe47-70cc-7f1d-fc4d-af7ba35a570c.jpg,A striking portrait of a contemplative bearded man.,"The painting depicts the profile of a bearded man gazing upwards. His facial expression shows contemplation, with curly hair and a detailed beard. The background is dark, emphasizing his features.","Frans Floris uses a sophisticated chiaroscuro technique, where contrast between light and dark highlights the man's features and creates a three-dimensional effect. His brushwork is precise, detailing the textures of the hair and skin, which are rendered with a realistic approach typical of the Northern Renaissance. The dark background contrasts with the illuminated face, drawing the viewer's eye directly to the subject's expression, which is filled with emotion and depth.","['chiaroscuro', 'realism', 'Northern Renaissance']","The artwork delves into themes of introspection and wisdom, portraying a moment captured in thought, reflecting human emotions and consciousness.","['introspection', 'wisdom', 'contemplation']","{'bearded_man': 'The man gazes upwards in profile, with a thick beard and curly hair, appearing deep in thought.'}",[],['Northern Renaissance'],Floris,Frans,['bearded_man'],"['Chiaroscuro', 'Realism', 'Northern Renaissance', 'Introspection', 'Wisdom', 'Contemplation', 'Bearded_Man']",Floris Frans
11367,TCMA-bf45bd2d-a689-41ba-96e8-701545036ec0,Spring and Autumn Farming (Spring),1750.0,1799.0,"Six-panel folding screen, ink, light color, gold, and silver on paper",Painting,"{'overall': {'height': 1.702, 'width': 3.535}}",https://openaccess-cdn.clevelandart.org/2012.72.1/2012.72.1_print.jpg,"Kō Sūkoku (Japanese, 1730–1804)",Sūkoku,1730.0,1804.0,Japanese,Japan,TCMA,"['Ink', 'Color', 'Gold']","['Panel', 'Folding screen', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-bf45bd2d-a689-41ba-96e8-701545036ec0.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-bf45bd2d-a689-41ba-96e8-701545036ec0.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-bf45bd2d-a689-41ba-96e8-701545036ec0.jpg,A serene depiction of rural life in spring.,"The artwork portrays a tranquil rural landscape with farmers engaged in various activities like plowing and planting. Houses with thatched roofs sit amid rolling hills and trees, under a calm sky.","The artwork showcases the Ukiyo-e style, characterized by delicate brushwork and soft, harmonious colors. The use of gold leaf enhances the serene and idyllic atmosphere, while detailed depictions of everyday life reflect a focus on both nature and human activity. The composition is balanced, with a gentle flow guiding the viewer's eye through the landscape, emphasizing the connection between humans and their environment.","['Ukiyo-e', 'Japanese', 'gold leaf', 'delicate brushwork']","The theme centers around the cyclical nature of life, emphasizing the harmony between humans and nature during the farming season. It reflects patience, diligence, and the beauty of rural simplicity.","['nature', 'harmony', 'rural life', 'simplicity']","{'farmers': 'Groups of farmers are engaged in plowing and planting, illustrating the diligent agricultural practices of the season.', 'houses': 'Traditional thatched-roof houses are depicted, providing a glimpse into rural architecture and community life.', 'trees': 'Tall and graceful trees frame the landscape, symbolizing the enduring bond with nature.'}","['mountains', 'fields', 'bridge', 'water buffalo', 'torii gate']",['Ukiyo-e'],Kō,Sūkoku,"['farmers', 'houses', 'trees', 'mountains', 'fields', 'bridge', 'water buffalo', 'torii gate']","['Ukiyo-E', 'Japanese', 'Gold Leaf', 'Delicate Brushwork', 'Nature', 'Harmony', 'Rural Life', 'Simplicity', 'Farmers', 'Houses', 'Trees', 'Mountains', 'Fields', 'Bridge']",Kō Sūkoku
6176,MET-fdd9fc8e-a841-4f05-8ad0-1caefc597a5b,Spring Trees and Grasses by a Stream,1667.0,1733.0,"One of a pair of six-panel folding screens; ink, color, gold, and silver on paper",Painting,48 in. x 10 ft. 3 in. (121.9 x 312.4 cm),https://images.metmuseum.org/CRDImages/as/original/DP211788.jpg,,,,,,,MET,"['Ink', 'Color', 'Gold']","['Panel', 'Folding screen', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-fdd9fc8e-a841-4f05-8ad0-1caefc597a5b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-fdd9fc8e-a841-4f05-8ad0-1caefc597a5b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-fdd9fc8e-a841-4f05-8ad0-1caefc597a5b.jpg,A serene depiction of spring's natural beauty.,"The artwork features a tranquil scene of spring flora alongside a gently flowing stream. Blossoming trees and diverse grasses populate the foreground, while the water meanders peacefully, capturing the renewal of spring.","This piece exemplifies traditional Japanese painting techniques, with minimalistic yet expressive brushwork. The muted color palette complements the delicate lines outlining the stream, creating a harmonious balance. The use of space and subtle textures provides depth and emphasizes nature's elegance. The composition's horizontal spread conveys a feeling of expansion and tranquility, typical of screen paintings often used as room dividers or decorative panels.","['Japanese', 'traditional', 'minimalistic', 'expressive', 'decorative']","The theme centers on renewal and the serene beauty of nature, showcasing spring's transient wonders. It invites viewers to pause and appreciate the peaceful coexistence within natural elements.","['nature', 'spring', 'renewal', 'serenity']","{'trees': 'Tall, arching branches adorned with delicate blossoms, symbolizing the vitality and rebirth of spring.', 'stream': 'A winding stream drawn with flowing lines, depicting movement and the continuity of life.', 'grasses': 'Various grasses sprouting, adding texture and diversity to the scene, emphasizing growth and natural cycles.'}","['rocks', 'flowers']","['Nihonga', 'Yamato-e']",,,"['trees', 'stream', 'grasses', 'rocks', 'flowers']","['Japanese', 'Traditional', 'Minimalistic', 'Expressive', 'Decorative', 'Nature', 'Spring', 'Renewal', 'Serenity', 'Trees', 'Stream', 'Grasses', 'Rocks', 'Flowers', 'Nihonga', 'Yamato-E']",Unknown
2239,NGA-391cb2aa-b6d1-4417-979c-9e29337ce027,First Snow at Veneux-Nadon,1878.0,1878.0,Oil on canvas,Painting,"overall: 49.2 x 65.2 cm (19 3/8 x 25 11/16 in.)
framed: 69.2 x 86.4 x 7.6 cm (27 1/4 x 34 x 3 in.)",https://api.nga.gov/iiif/391cb2aa-b6d1-4417-979c-9e29337ce027/full/max/0/default.jpg,Alfred Sisley,Sisley,1839.0,1899.0,French,France,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-391cb2aa-b6d1-4417-979c-9e29337ce027.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-391cb2aa-b6d1-4417-979c-9e29337ce027.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-391cb2aa-b6d1-4417-979c-9e29337ce027.jpg,A serene winter scene of a snow-laden landscape.,"The artwork depicts a quiet village setting blanketed in fresh snow. Bare trees stretch across a pale, wintry sky. A solitary path leads into the distance, bordered by rustic fences.","This painting showcases Impressionist characteristics with its loose brushstrokes and a soft color palette of muted blues and grays, conveying the atmospheric quality of the first snow. The artist captures light and how it dances across snow-covered ground and buildings, creating a tranquil and peaceful scene. The compositional balance between the stark trees and softly defined structures enhances the fleeting beauty of the season.","['Impressionism', 'soft color palette', 'loose brushstrokes']","The artwork embodies themes of tranquility and the transformative power of nature, highlighting the subtle beauty of winter. It invites the viewer to contemplate serenity and solitude.","['tranquility', 'nature', 'winter', 'solitude']","{'village houses': 'Snow-dusted buildings stand quietly amidst the cold, embodying rural simplicity and endurance against harsh elements.', 'bare tree': 'An intricate silhouette of branches arches across the scene, symbolizing resilience and the dormant beauty of winter.'}","['fences', 'path', 'sky']",['Impressionism'],Sisley,Alfred,"['village houses', 'bare tree', 'fences', 'path', 'sky']","['Impressionism', 'Soft Palette', 'Loose Brushstrokes', 'Tranquility', 'Nature', 'Winter', 'Solitude', 'Bare Trees', 'Fences', 'Path', 'Sky']",Sisley Alfred
1289,ARTIC-be6c9123-56c8-29fd-a7ba-c0d6bef3735e,"Rag Megh Malar, page from a Garland of Musical Ragas (Ragamala) Set",1745.0,1770.0,Opaque watercolor and gold on paper,Painting,Image: 22.7 × 14.8 cm (8 15/16 × 5 13/16 in.); Outermost Border: 23.7 × 15.9 cm (9 5/16 × 18 3/4 in.); Paper: 30.5 × 22.5 cm (12 1/16 × 8 7/8 in.),https://www.artic.edu/iiif/2/be6c9123-56c8-29fd-a7ba-c0d6bef3735e/full/max/0/default.jpg,"India (Rajasthan, Jaipur)",,,,Rajasthan,Rajasthan,ARTIC,"['Watercolor', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-be6c9123-56c8-29fd-a7ba-c0d6bef3735e.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-be6c9123-56c8-29fd-a7ba-c0d6bef3735e.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-be6c9123-56c8-29fd-a7ba-c0d6bef3735e.jpg,A vibrant depiction of divine musical harmony.,"The artwork portrays a divine scene with musical elements, featuring Krishna playing a flute amidst a group of women. They stand under a lush tree, surrounded by blooming flowers and animals, creating a lively pastoral setting.","This piece exemplifies the Rajasthani miniature painting style characterized by meticulous detail, rich colors, and intricate patterns. The delicate brushwork and vivid palette enhance the scene's spiritual and musical essence, creating a harmonious blend of myth and nature.","['Rajasthani', 'miniature', 'detailed', 'vivid']","The theme centers on divine music, harmony, and the transcendent connection between nature and spirituality, symbolized by Krishna's presence and his enchanting flute play.","['music', 'divinity', 'nature', 'spirituality']","{'Krishna': 'Krishna stands serenely, playing a flute, symbolizing the divine musical theme of the artwork.', 'women': 'A group of women, adorned in colorful attire, appear engrossed in the celestial music Krishna plays.', 'tree': ""A lush tree stands prominently, providing shelter and heightening the natural setting's serenity.""}","['flowers', 'sheep', 'lotus', 'drum']","['Rajasthani', 'Miniature']",,,"['Krishna', 'women', 'tree', 'flowers', 'sheep', 'lotus', 'drum']","['Rajasthani', 'Miniature', 'Detailed', 'Vivid', 'Music', 'Divinity', 'Nature', 'Spirituality', 'Krishna', 'Women', 'Tree', 'Flowers', 'Sheep', 'Lotus', 'Drum']",Unknown
11373,TCMA-29288042-6299-4f2f-804c-f7e76d5f14d5,A blindfolded suitor is brought before a princess; verso: scrolling floral vines,1755.0,1755.0,Gum tempera and gold on paper,Painting,"{'No Extent Specified': {'height': 0.233, 'width': 0.32}}",https://openaccess-cdn.clevelandart.org/2013.343/2013.343_print.jpg,"Fayzullah (Indian, active c. 1730–1765)",Fayzullah,1730.0,1765.0,Indian,India,TCMA,"['Tempera', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-29288042-6299-4f2f-804c-f7e76d5f14d5.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-29288042-6299-4f2f-804c-f7e76d5f14d5.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-29288042-6299-4f2f-804c-f7e76d5f14d5.jpg,A royal scene of elegance and anticipation.,"The artwork depicts a blindfolded suitor being led by an attendant towards a princess. The princess stands gracefully on a terrace adorned in vibrant attire, as several women stand around her. A serene landscape with a river and distant cityscape forms the background.","This painting demonstrates a traditional Mughal miniature style with intricate detailing, vibrant colors, and a precise composition. The delicate brushwork captures the elegance of the clothing, architecture, and landscape. The use of symmetry and balance reflects the artist’s mastery of spatial organization, enhancing the depiction of courtly life.","['Mughal', 'miniature', 'detailed', 'colorful', 'elegant']","The artwork explores themes of romance, tradition, and courtly rituals. The careful arrangement of figures and setting highlights the cultural intricacies of royal matchmaking.","['romance', 'tradition', 'courtship', 'ritual']","{'princess': 'The princess, dressed in a bright orange gown, stands elegantly on the terrace, exuding confidence.', 'suitor': 'The blindfolded suitor in purple attire leans forward, guided by an attendant.', 'attendant': 'The attendant, dressed in light clothing, carefully guides the suitor towards the princess.', 'ladies-in-waiting': 'The ladies are dressed in various vibrant outfits, standing around the princess, contributing to the scene’s liveliness.'}","['terrace', 'river', 'cityscape']",['Mughal'],Fayzullah,,"['princess', 'suitor', 'attendant', 'ladies-in-waiting', 'terrace', 'river', 'cityscape']","['Mughal', 'Miniature', 'Detailed', 'Colorful', 'Elegant', 'Romance', 'Tradition', 'Courtship', 'Ritual', 'Princess', 'Attendant', 'Terrace', 'River', 'Cityscape']",Unknown
1619,ARTIC-f2eaf4fc-1f0a-93d9-09a9-4679fcbe798b,Mr. Quick as Vellum in Addison's Drummer,1792.0,1792.0,Oil on canvas,Painting,36.8 × 27.9 cm (14 1/2 × 11 in.),https://www.artic.edu/iiif/2/f2eaf4fc-1f0a-93d9-09a9-4679fcbe798b/full/max/0/default.jpg,"Samuel De Wilde (English, 1748–1832)",,1748.0,1832.0,English,England,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-f2eaf4fc-1f0a-93d9-09a9-4679fcbe798b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-f2eaf4fc-1f0a-93d9-09a9-4679fcbe798b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-f2eaf4fc-1f0a-93d9-09a9-4679fcbe798b.jpg,A captivating theatrical portrait from the 18th century.,"The artwork depicts a man dressed in period attire, seated with an expression of contemplation. The background is a muted green, highlighting the subject's detailed costume which features decorative buttons. A small table with a cloth and object stands to his right.","The painting reflects an 18th-century portrait style, characterized by meticulous attention to costume and expression. The muted color palette and smooth brushstrokes create a serene yet dramatic atmosphere. The balanced composition, combined with the light shading, draws focus to the figure's demeanor, emphasizing his theatrical role.","['portrait', '18th century', 'realism']","The artwork explores themes of theatricality and characterization, capturing a moment of introspection. The subject's costume and posture highlight the persona assumed in performance, offering insight into period stagecraft.","['theater', 'introspection', 'characterization']","{'man': 'The man, seated and dressed in historical clothing, conveys a thoughtful expression and engaged posture, embodying his character.', 'table': ""A small wooden table covered with a green cloth stands beside the man, accentuating the scene's theatrical nature."", 'bottle': 'A small bottle sits on the table, its presence adding an element of mystery and intricacy to the setting.'}",[],['realism'],De Wilde,Samuel,"['man', 'table', 'bottle']","['Portrait', 'Realism', 'Theater', 'Introspection', 'Man', 'Table', 'Bottle']",De Wilde Samuel
10990,TCMA-14996e6e-2770-4cb7-9642-b5945be2bebb,"The king’s emissary being provided with gifts for his mission to Rum in order to seek the hand of the emperor’s daughter in marriage, from a Tuti-nama (Tales of a Parrot): Fiftieth Night",1555.0,1565.0,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}, 'painting only': {'height': 0.103, 'width': 0.105}}",https://openaccess-cdn.clevelandart.org/1962.279.317.a/1962.279.317.a_print.jpg,,,,,,,TCMA,"['Tempera', 'Ink', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-14996e6e-2770-4cb7-9642-b5945be2bebb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-14996e6e-2770-4cb7-9642-b5945be2bebb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-14996e6e-2770-4cb7-9642-b5945be2bebb.jpg,A regal scene depicting a diplomatic mission.,"The artwork presents a king's emissary receiving gifts before departing on a mission to Rum. The figures are dressed in vibrant clothing, suggesting their high status, with attendants offering gifts. The scene is set against a richly patterned background.","This work exhibits the detailed and colorful style characteristic of Persian miniatures. The fine lines, vibrant colors, and intricate patterns enhance the sense of opulence and importance. The figures are presented in frontal and profile views, typical of the period's narrative illustration. The flat perspective and decorative elements emphasize the scene's story rather than realism.","['Persian miniature', 'narrative illustration', 'vibrant colors', 'intricate patterns']","The artwork explores themes of diplomacy, wealth, and cultural exchange, illustrating the significance of gifts and marriage alliances in historical royal politics.","['diplomacy', 'wealth', 'cultural exchange', 'marriage alliance']","{'emissary': 'The central figure dressed in ornate clothing, symbolizing authority and diplomatic responsibility.', 'attendants': ""Figures kneeling and presenting gifts, highlighting the importance of the emissary's mission."", 'gifts': 'Array of presented items, signifying wealth and the diplomatic intentions of the mission.'}","['patterned backdrop', 'architecture']",['Persian art'],,,"['emissary', 'attendants', 'gifts', 'patterned backdrop', 'architecture']","['Persian Miniature', 'Vibrant Colors', 'Intricate Patterns', 'Diplomacy', 'Wealth', 'Cultural Exchange', 'Attendants', 'Gifts', 'Architecture', 'Persian']",Unknown
4510,MET-ff5e5351-4f93-462f-b8de-715c3a3df702,"Hanuman before Rama and Lakshmana: Folio from the dispersed “Mankot"" Ramayana series",1700.0,1730.0,Ink and opaque watercolor on paper,Painting,8 x 12 1/8 in. (20.3 x 30.8 cm),https://images.metmuseum.org/CRDImages/as/original/DP153163.jpg,,,,,,,MET,"['Ink', 'Watercolor']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-ff5e5351-4f93-462f-b8de-715c3a3df702.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-ff5e5351-4f93-462f-b8de-715c3a3df702.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-ff5e5351-4f93-462f-b8de-715c3a3df702.jpg,A vibrant scene from the Ramayana epic.,"This artwork depicts Hanuman humbly seated before Rama and Lakshmana in a serene outdoor setting. The foliage and orange ground form a harmonious backdrop, framing the divine interaction. Hanuman, with folded hands, appears respectful, while Rama and Lakshmana observe, suggesting a moment of reverence and dialogue.","The artwork showcases traditional Indian miniature painting, particularly from the Pahari school, characterized by vivid colors, intricate detailing, and a flat perspective. The use of a vibrant color palette, such as rich greens and oranges, along with delicate linework, enhances the divine and narrative quality of the scene. The symmetrical composition and stylized figures reflect a spiritual and aesthetic elegance inherent in Indian epics.","['miniature', 'Pahari', 'traditional', 'Indian']","The theme centers around devotion and duty, capturing a poignant moment from the Ramayana. Hanuman's reverent posture highlights themes of loyalty and respect, a central message in the epic.","['devotion', 'duty', 'loyalty', 'respect']","{'Hanuman': 'Hanuman sits with hands folded in devotion, displaying humility and respect toward Rama and Lakshmana.', 'Rama': 'Rama, depicted in blue, sits with grace and authority, engaging with Hanuman in the dialogue.', 'Lakshmana': 'Lakshmana, next to Rama, listens attentively, signifying support and solidarity in the narrative.'}","['trees', 'foliage', 'orange ground']","['Pahari painting', 'Indian miniature']",,,"['Hanuman', 'Rama', 'Lakshmana', 'trees', 'foliage', 'orange ground']","['Miniature', 'Pahari', 'Traditional', 'Indian', 'Devotion', 'Duty', 'Loyalty', 'Respect', 'Hanuman', 'Rama', 'Lakshmana', 'Trees', 'Foliage', 'Indian Miniature']",Unknown
10835,TCMA-43c704d1-6306-4ec6-9722-c4219aa5cf3f,"The Parrot Addresses Khujasta at the Beginning of the Twenty-Fourth Night, from a Tuti-nama (Tales of a Parrot)",1555.0,1565.0,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}, 'painting only': {'height': 0.089, 'width': 0.2}}",https://openaccess-cdn.clevelandart.org/1962.279.165.b/1962.279.165.b_print.jpg,,,,,,,TCMA,"['Tempera', 'Ink', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-43c704d1-6306-4ec6-9722-c4219aa5cf3f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-43c704d1-6306-4ec6-9722-c4219aa5cf3f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-43c704d1-6306-4ec6-9722-c4219aa5cf3f.jpg,An enchanting scene from the Tales of a Parrot.,"The artwork depicts a woman in conversation with a parrot inside a cage, set against a luxurious interior. Intricate patterns adorn the walls and pillars, emphasizing opulence.","This image is a classic example of Mughal miniature painting, characterized by its detailed and intricate brushwork. The use of vivid, contrasting colors such as blues, reds, and gold adds vibrancy to the artwork. The composition is structured yet delicate, with finely drawn architectural elements framing the scene. The figures and objects are rendered with precision, capturing a narrative moment with elegance. The inclusion of Persian script enhances the cultural context, harmonizing text with visual storytelling.","['Mughal', 'miniature', 'intricate', 'vivid', 'narrative']","The theme revolves around storytelling and wisdom, as the parrot conveys tales to the woman, offering guidance and insights through narrative.","['storytelling', 'wisdom', 'guidance', 'narrative']","{'woman': 'A woman, dressed in vibrant attire, gestures expressively, indicating engagement in dialogue with the parrot.', 'parrot': 'The parrot, inside an ornate cage, appears attentive and wise, central to the unfolding story.'}","['bedding', 'pillars', 'vessel', 'fruit bowl']","['Mughal art', 'Persian art']",,,"['woman', 'parrot', 'bedding', 'pillars', 'vessel', 'fruit bowl']","['Mughal', 'Miniature', 'Intricate', 'Vivid', 'Narrative', 'Storytelling', 'Wisdom', 'Guidance', 'Woman', 'Parrot', 'Pillars', 'Vessel', 'Persian']",Unknown
9118,MET-15fe3aea-f71e-416c-af43-f50b3422ec4c,Plum Branch and Teapot,1868.0,1912.0,Folding fan; lacquer on paper,Painting,Image: 12 3/16 × 19 7/16 in. (31 × 49.3 cm),https://images.metmuseum.org/CRDImages/as/original/DP-13180-013.jpg,Shibata Zeshin,Zeshin,1807.0,1891.0,Japanese,Japan,MET,['Lacquer'],"['Fan', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-15fe3aea-f71e-416c-af43-f50b3422ec4c.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-15fe3aea-f71e-416c-af43-f50b3422ec4c.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-15fe3aea-f71e-416c-af43-f50b3422ec4c.jpg,Delicate fan art with a plum branch and teapot.,"A Japanese fan displays a stark plum branch juxtaposed with a rustic teapot. The branch is adorned with small blossoms, while the teapot is richly detailed in earthy tones.","The artwork is executed in a Japanese traditional style, highlighting simplicity and subtle elegance. The use of ink wash for the plum branch emphasizes grace and ephemerality. The more detailed rendering of the teapot showcases texture and depth through careful brushwork and warm hues. The fan's layout enhances the asymmetrical balance, a hallmark of Japanese aesthetics, blending nature with daily life in a harmonious composition.","['Japanese', 'traditional', 'ink wash', 'naturalism']","The artwork explores the harmony between nature and everyday objects, capturing a serene moment. It reflects the appreciation of beauty in simplicity and transience in life.","['harmony', 'nature', 'simplicity', 'transience']","{'plum_branch': 'A slender, dark branch with small blossoms, elegantly drawn with ink wash techniques.', 'teapot': 'A rustic, earthy-colored teapot, meticulously painted to convey texture and warmth.'}",[],"['Nihonga', 'Realism']",Shibata,Zeshin,"['plum_branch', 'teapot']","['Japanese', 'Traditional', 'Ink Wash', 'Naturalism', 'Harmony', 'Nature', 'Simplicity', 'Transience', 'Plum_Branch', 'Teapot', 'Nihonga', 'Realism']",Shibata Zeshin
2077,NGA-2a84e43d-2935-48b3-a4e2-7a3e4fc53580,Adriaen van Ostade,1646.0,1648.0,Oil on canvas,Painting,"overall: 94 × 75 cm (37 × 29 1/2 in.)
framed: 119.06 × 99.22 × 9.53 cm (46 7/8 × 39 1/16 × 3 3/4 in.)",https://api.nga.gov/iiif/2a84e43d-2935-48b3-a4e2-7a3e4fc53580/full/max/0/default.jpg,Frans Hals,Hals,1582.0,1666.0,Dutch,Netherlands,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-2a84e43d-2935-48b3-a4e2-7a3e4fc53580.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-2a84e43d-2935-48b3-a4e2-7a3e4fc53580.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-2a84e43d-2935-48b3-a4e2-7a3e4fc53580.jpg,An elegant portrait capturing a poised figure.,"The artwork features a solitary figure wearing a dark cloak and wide-brimmed hat, positioned against a muted background. The subject's expression is calm yet introspective.","The painting showcases a realistic style with smooth brushwork and a subtle color palette. The contrast between light and shadow emphasizes the subject's facial features and attire, creating a dramatic yet intimate atmosphere. Hals’ use of chiaroscuro adds depth and dimension to the portrait.","['realism', 'chiaroscuro', 'portrait', 'Baroque']","The theme explores individual identity and presence, highlighting personality through expression and attire. It reflects introspection and the significance of personal character.","['identity', 'introspection', 'individuality']","{'figure': ""The figure is elegantly dressed, with a solemn expression, serving as the portrait's focal point.""}","['hat', 'cloak']","['Baroque', 'Dutch Golden Age']",Hals,Frans,"['figure', 'hat', 'cloak']","['Realism', 'Chiaroscuro', 'Portrait', 'Baroque', 'Introspection', 'Individuality', 'Figure', 'Hat', 'Cloak', 'Dutch Golden Age']",Hals Frans
