,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
496,ARTIC-451ba11b-1cfc-da58-d7f7-ec7f8734ae83,Travellers Halting at an Inn,1643.0,1643.0,Oil on canvas,Painting,102.1 × 134.3 cm (40 3/16 × 52 7/8 in.),https://www.artic.edu/iiif/2/451ba11b-1cfc-da58-d7f7-ec7f8734ae83/full/max/0/default.jpg,"Style of Isaac van Ostade (Dutch, 1621-1649)",,1621.0,1649.0,Dutch,Holland,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-451ba11b-1cfc-da58-d7f7-ec7f8734ae83.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-451ba11b-1cfc-da58-d7f7-ec7f8734ae83.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-451ba11b-1cfc-da58-d7f7-ec7f8734ae83.jpg,Quaint scene of rustic travel and camaraderie.,"The painting depicts travelers and animals halting at an inn. People gather, interacting and performing various tasks. The composition includes horses, children, and an inn with trees. The scene conveys a sense of everyday life, combining stillness with subtle motion.","The artwork reflects the Dutch Golden Age style, characterized by realistic detail and warm, earthy tones. The use of light and shadow creates depth and texture, drawing attention to the travelers and their surroundings. The composition balances figures and landscape harmoniously, enhancing the narrative of a serene yet lively rural moment.","['Dutch Golden Age', 'realism', 'earthy tones', 'detailed']","The painting explores themes of travel, community, and daily life. It captures a moment of pause and genuine interaction, highlighting the simplicity and connectedness of rural existence.","['travel', 'community', 'daily life', 'rural']","{'travelers': 'A group of people, including adults and children, are interacting, resting, and socializing near the inn.', 'horses': 'Several horses, central to the composition, are seen being attended to by the travelers.', 'inn': 'The rustic inn provides a backdrop, symbolizing shelter and community gathering.', 'trees': 'Lush trees frame the scene, enhancing the natural, serene atmosphere.'}","['dog', 'barrel', 'buckets', 'path']","['Baroque', 'Dutch Golden Age']",van Ostade,Isaac,"['travelers', 'horses', 'inn', 'trees', 'dog', 'barrel', 'buckets', 'path']","['Dutch Golden Age', 'Realism', 'Earthy Tones', 'Detailed', 'Travel', 'Community', 'Daily Life', 'Rural', 'Travelers', 'Horses', 'Trees', 'Dog', 'Barrel', 'Path', 'Baroque']",van Ostade Isaac
12320,TCMA-748f7449-75c4-440f-81c0-cf3a3ba00044,Frederic Betts,1830.0,1839.0,oil on canvas,Painting,"{'unframed': {'height': 0.877, 'width': 0.69}}",https://openaccess-cdn.clevelandart.org/1994.116.1/1994.116.1_print.jpg,"Henry Inman (American, 1801–1846)",Inman,1801.0,1846.0,American,United States,TCMA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-748f7449-75c4-440f-81c0-cf3a3ba00044.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-748f7449-75c4-440f-81c0-cf3a3ba00044.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-748f7449-75c4-440f-81c0-cf3a3ba00044.jpg,A refined portrait in traditional style.,"The painting depicts a well-dressed man seated, holding a book in one hand. His calm expression and formal attire suggest status and intellect, set against a subdued interior with an outdoor view.","The portrait embodies a classical style with smooth, detailed brushwork typical of the early 19th century. The use of dark, muted colors and soft lighting enhances the sitter's dignified presence and creates a serene atmosphere. The composition is balanced, focusing on the subject while subtly incorporating elements of nature.","['classical', 'realism', 'portrait']","The artwork explores themes of sophistication, intellect, and social status, portraying the sitter with an air of calm authority and introspection.","['sophistication', 'intellect', 'status']","{'man': 'A distinguished man in dark attire, exuding calmness and intelligence, central to the portrait.', 'book': ""Held in the man's hand, suggesting scholarly interests and intellectual pursuits.""}","['chair', 'pillar', 'landscape view']",['Neoclassicism'],Inman,Henry,"['man', 'book', 'chair', 'pillar', 'landscape view']","['Classical', 'Realism', 'Portrait', 'Sophistication', 'Intellect', 'Status', 'Man', 'Book', 'Chair', 'Neoclassicism']",Inman Henry
2124,NGA-2eea6d86-1364-44ee-a4fe-cbada9e33087,Carlo and Ubaldo Resisting the Enchantments of Armida's Nymphs,1750.0,1755.0,Oil on canvas,Painting,"overall: 250.2 x 459.8 cm (98 1/2 x 181 in.)
framed: 258.1 x 471.5 cm (101 5/8 x 185 5/8 in.)",https://api.nga.gov/iiif/2eea6d86-1364-44ee-a4fe-cbada9e33087/full/max/0/default.jpg,Francesco Guardi,Guardi,1712.0,1793.0,Italian,Italy,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-2eea6d86-1364-44ee-a4fe-cbada9e33087.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-2eea6d86-1364-44ee-a4fe-cbada9e33087.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-2eea6d86-1364-44ee-a4fe-cbada9e33087.jpg,A vibrant scene of mythical resistance.,"The painting showcases Carlo and Ubaldo resisting enchantments from Armida's nymphs. The scene is set in a lush, dreamy landscape with figures strategically placed and dynamically posed, embodying a classic mythological tableau.","The artwork is executed in a Rococo style, characterized by its ornate detail, soft pastel colors, and playful yet elegant composition. Guardi employs light brushstrokes to give an ethereal feeling, enhancing the mystique of the scene. The use of light and shadow adds depth, while fluid lines invoke movement. This delicate handling of form and space creates a harmonious balance, reflecting the decorative art popular in 18th-century Venice.","['Rococo', 'ornate', 'pastel', 'dynamic']",The theme revolves around resisting temptation and the struggle against seduction. The mythical elements highlight a narrative of courage and virtue amidst alluring distractions.,"['temptation', 'resistance', 'mythology', 'courage']","{'Carlo': 'Depicted in vibrant garments. His stern posture signifies determination against enchantment.', 'Ubaldo': 'Standing resolute, holding a staff, embodying steadfastness amidst temptation.', 'Nymphs': 'Beautifully posed with soft expressions, attempting to enchant.', 'Dog': 'Symbolizes loyalty, situated near the central figures, emphasizing fidelity.'}","['trees', 'vast landscape', 'distant architecture']",['Rococo'],Guardi,Francesco,"['Carlo', 'Ubaldo', 'Nymphs', 'Dog', 'trees', 'vast landscape', 'distant architecture']","['Rococo', 'Ornate', 'Pastel', 'Dynamic', 'Temptation', 'Mythology', 'Courage', 'Nymphs', 'Dog', 'Trees']",Guardi Francesco
523,ARTIC-48b2de88-ba73-8e19-f448-d1cef4a1c847,The Song of the Lark,1884.0,1884.0,Oil on canvas,Painting,110.6 × 85.8 cm (43 1/2 × 33 3/4 in.); Framed: 142.3 × 116.9 cm (56 × 46 in.),https://www.artic.edu/iiif/2/48b2de88-ba73-8e19-f448-d1cef4a1c847/full/max/0/default.jpg,"Jules Breton (French, 1827–1906)",,1827.0,1906.0,French,France,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-48b2de88-ba73-8e19-f448-d1cef4a1c847.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-48b2de88-ba73-8e19-f448-d1cef4a1c847.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-48b2de88-ba73-8e19-f448-d1cef4a1c847.jpg,A young peasant in a vibrant sunrise.,"The painting depicts a barefoot peasant girl standing in a field at sunrise. She holds a sickle in her right hand and gazes upward, appearing captivated, possibly by a bird's song.","The artwork is characterized by realism with meticulous attention to detail and naturalism in its depiction of both the girl and the landscape. The use of light and shadow enhances the early morning ambiance, while the soft, warm pastel hues convey a serene and hopeful mood. The realistic textures of clothing and earth contribute to the lifelike quality typical of 19th-century realism.","['realism', 'naturalism', '19th century']","The painting explores themes of rural life, nature, and the beauty of everyday moments. It captures a sense of peace and reflection, emphasizing the connection between humans and the natural world.","['rural life', 'nature', 'serenity']","{'peasant girl': 'A barefoot peasant girl holding a sickle, gazing skyward, embodying a moment of reflection and connection with nature.', 'field': 'An expansive field providing a rustic setting, symbolizing the rural working environment and the cycle of nature.'}","['sickle', 'sunrise', 'horizon']",['realism'],Breton,Jules,"['peasant girl', 'field', 'sickle', 'sunrise', 'horizon']","['Realism', 'Naturalism', 'Rural Life', 'Nature', 'Serenity', 'Field', 'Horizon']",Breton Jules
138,ARTIC-14dd6a9c-11d0-0ed1-abe5-91444e7715f9,Sir Andrew Fountaine,1705.0,1715.0,Oil on canvas,Painting,76.2 × 64 cm (30 × 25 3/16 in.),https://www.artic.edu/iiif/2/14dd6a9c-11d0-0ed1-abe5-91444e7715f9/full/max/0/default.jpg,"Jonathan Richardson, the elder (British, 1667-1745)",,1667.0,1745.0,British,England,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-14dd6a9c-11d0-0ed1-abe5-91444e7715f9.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-14dd6a9c-11d0-0ed1-abe5-91444e7715f9.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-14dd6a9c-11d0-0ed1-abe5-91444e7715f9.jpg,A contemplative portrait of a 17th-century gentleman.,"The painting portrays a man gazing to his left, wearing a dark robe and a white shirt with a blue cap. His expression is thoughtful, set against a dark background.","The artwork is characterized by Baroque realism, with subtle attention to detail and soft transitions between light and shadow. The use of earthy and muted colors enhances the subject's presence, focusing attention on facial expressions and clothing textures. The chiaroscuro technique, typical of the period, draws the viewer’s eye to the illuminated face, creating depth and an intimate atmosphere.","['Baroque', 'realism', 'chiaroscuro']","The theme revolves around contemplation and status, capturing the introspective nature of the subject while highlighting his societal position through attire and poised demeanor.","['contemplation', 'status', 'introspection']","{'man': 'The central figure, wearing a dark robe and a white shirt with a blue cap, exudes a thoughtful presence.'}",[],['Baroque'],Richardson,Jonathan,['man'],"['Baroque', 'Realism', 'Chiaroscuro', 'Contemplation', 'Status', 'Introspection', 'Man']",Richardson Jonathan
10069,TCMA-25c7a4b9-097e-47b1-93a2-4ae0378c5a56,Paintings after Ancient Masters: A Lohan [after Guanxiu],1598.0,1652.0,"album leaf, ink and color on silk",Painting,"{'painting only': {'height': 0.254, 'width': 0.237}, 'overall': {'height': 0.302, 'width': 0.267}}",https://openaccess-cdn.clevelandart.org/1979.27.2.13/1979.27.2.13_print.jpg,"Chen Hongshou (Chinese, 1598/99–1652)",Hongshou,,1652.0,Chinese,China,TCMA,"['Ink', 'Color']","['Album', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-25c7a4b9-097e-47b1-93a2-4ae0378c5a56.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-25c7a4b9-097e-47b1-93a2-4ae0378c5a56.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-25c7a4b9-097e-47b1-93a2-4ae0378c5a56.jpg,A contemplative figure in a lush garden setting.,"The artwork depicts a Lohan, a figure in serene contemplation, seated under a tree. The Lohan wears intricate robes and holds a wooden object. The backdrop features flowering branches and foliage, creating a peaceful ambiance.","This work emulates classical Chinese ink paintings with its delicate brushwork and muted colors. The elegant and flowing lines of the robe contrast with the detailed depiction of the tree and flowers. This conveys both tranquility and refinement, typical of traditional Chinese art. The use of gesture and expression in the Lohan’s face adds a layer of introspective depth.","['Chinese painting', 'ink', 'traditional', 'delicate', 'muted']","The artwork explores themes of contemplation and spiritual enlightenment, typical of depictions of Lohans who are revered for their wisdom and serene detachment from the material world.","['contemplation', 'spirituality', 'enlightenment', 'serenity']","{'Lohan': 'Seated in a robe, the Lohan holds an object and exhibits a serene, meditative expression.'}","['tree', 'flowering branches', 'foliage']",['Classical Chinese art'],Chen,Hongshou,"['Lohan', 'tree', 'flowering branches', 'foliage']","['Chinese', 'Ink', 'Traditional', 'Delicate', 'Muted', 'Contemplation', 'Spirituality', 'Enlightenment', 'Serenity', 'Tree', 'Flowering Branch', 'Foliage', 'Classical Chinese']",Chen Hongshou
5320,MET-f58da929-a271-48c3-ac64-80b330a0d389,Kintaro with Carp,1800.0,1868.0,Hanging scroll; hand-colored woodblock print,Painting,"Image: 23 3/4 x 17 1/2 in. (60.4 x 44.5 cm)
Overall: 56 1/8 x 24 3/4in. (142.6 x 62.9 cm)",https://images.metmuseum.org/CRDImages/as/original/DP221133.jpg,,,,,,,MET,[],['Hanging scroll'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-f58da929-a271-48c3-ac64-80b330a0d389.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-f58da929-a271-48c3-ac64-80b330a0d389.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-f58da929-a271-48c3-ac64-80b330a0d389.jpg,A dynamic portrayal of Kintaro wrestling a giant carp.,"The artwork depicts Kintaro, a character from Japanese folklore, grappling with a large carp amidst swirling waters. Kintaro's expression is determined, showcasing his legendary strength and bravery.","The artwork draws from traditional Japanese ukiyo-e style, evident in its bold outlines and vivid colors. The composition uses dynamic, flowing lines to depict movement, with intricate patterns on the carp's scales adding texture. The contrast between the large carp and the small yet mighty Kintaro emphasizes the epic struggle. The use of water elements enhances the sense of dynamism and natural force.","['ukiyo-e', 'Japanese', 'dynamic', 'bold', 'traditional']","The theme revolves around strength, courage, and the triumph of the human spirit over nature. It reflects the enduring power of folklore and heroic legends in cultural narratives.","['heroism', 'strength', 'folklore', 'nature', 'courage']","{'Kintaro': 'Kintaro is depicted as a robust young boy, showcasing his mythical strength by wrestling a giant carp. His determined expression embodies bravery.', 'Carp': 'The carp is large and fierce, depicted with dynamic motion. Its scales and fins are textured, conveying strength and the challenges of nature.'}","['water', 'waves', 'sky']",['ukiyo-e'],,,"['Kintaro', 'Carp', 'water', 'waves', 'sky']","['Ukiyo-E', 'Japanese', 'Dynamic', 'Bold', 'Traditional', 'Heroism', 'Strength', 'Folklore', 'Nature', 'Courage', 'Carp', 'Water', 'Waves', 'Sky']",Unknown
6851,MET-27378938-6e9b-486a-a1ca-b24197d8a5dd,"Buddha Offering Protection (Abhaya Mudra), Leaf from a dispersed Ashtasahasrika Prajnaparamita (Perfection of Wisdom) Manuscript",1100.0,1199.0,Ink and color on palm leaf,Painting,"Image: 1 7/8 × 21 1/2 in. (4.8 × 54.6 cm)
Mat: 28 × 22 in. (71.1 × 55.9 cm)",https://images.metmuseum.org/CRDImages/as/original/1985_400_9_d1.JPG,,,,,,,MET,"['Ink', 'Color']",['Palm leaf'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-27378938-6e9b-486a-a1ca-b24197d8a5dd.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-27378938-6e9b-486a-a1ca-b24197d8a5dd.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-27378938-6e9b-486a-a1ca-b24197d8a5dd.jpg,A serene depiction of the Buddha offering protection.,"The artwork illustrates the Buddha standing in the Abhaya Mudra, symbolizing fearlessness and protection. The Buddha is adorned in orange robes, set against a dark, contrasting background.","The style is simplified and symbolic, typical of manuscript illustrations, with an emphasis on flat colors and defined outlines. The artwork uses a limited color palette with orange and green dominating, creating a harmonious yet striking contrast.","['manuscript', 'illustration', 'flat color', 'symbolic']","The theme focuses on protection and fearlessness, as symbolized by the Buddha's Abhaya Mudra. It encourages calm and serenity amidst life's challenges.","['protection', 'fearlessness', 'serenity']","{'Buddha': 'The central figure stands with one hand raised in Abhaya Mudra, embodying protection and fearlessness.'}",[],['Buddhist art'],,,['Buddha'],"['Manuscript', 'Illustration', 'Flat Color', 'Symbolic', 'Protection', 'Serenity', 'Buddha', 'Buddhist']",Unknown
1440,ARTIC-d72d11d2-bbb4-430e-7be7-6aa8465b80c7,Pleasures of the Seasons,1700.0,1700.0,Handscroll; ink and colors on silk,Painting,H.: 46.4 cm (18 1/4 in.),https://www.artic.edu/iiif/2/d72d11d2-bbb4-430e-7be7-6aa8465b80c7/full/max/0/default.jpg,"Hishikawa Morohira (Japanese, 17th century ( ((Pupil of Hishikawa Moronobu, (?) -1694))",,,1694.0,Japanese,Japan,ARTIC,['Ink'],"['Handscroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-d72d11d2-bbb4-430e-7be7-6aa8465b80c7.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-d72d11d2-bbb4-430e-7be7-6aa8465b80c7.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-d72d11d2-bbb4-430e-7be7-6aa8465b80c7.jpg,Elegant celebration of seasonal joys.,"The artwork depicts a lively scene with multiple figures engaged in various activities surrounded by blooming trees. It captures the essence of different seasons with distinct clothing and interactions, displaying the daily life and culture of the period.","The piece uses delicate, refined lines and a subtle color palette typical of traditional Japanese painting. The arrangement of figures and elements reflects a harmonious balance, emphasizing the beauty of daily life. The style is characterized by its attention to detail and the depiction of natural forms, creating a sense of calm and continuity.","['Japanese', 'Edo period', 'ukiyo-e']","The painting explores the transient beauty of nature and human connection, highlighting the pleasures in daily life across seasons. It reflects on the harmony between people and their environment.","['nature', 'seasons', 'daily life', 'harmony']","{'figures': 'A gathering of men, women, and children engaged in leisure activities, revealing social interactions.', 'trees': ""Blooming trees interspersed throughout the scene, symbolizing the changing seasons and nature's beauty.""}","['kimonos', 'screens', 'musical instruments']",['Ukiyo-e'],Hishikawa,Morohira,"['figures', 'trees', 'kimonos', 'screens', 'musical instruments']","['Japanese', 'Edo Period', 'Ukiyo-E', 'Nature', 'Seasons', 'Daily Life', 'Harmony', 'Figures', 'Trees', 'Kimono', 'Musical Instruments']",Hishikawa Morohira
92,ARTIC-0f1b4de0-bf06-fd85-3646-9671e349efbb,Portrait of a Man,1515.0,1535.0,"Oil on parchment, mounted on panel",Painting,33 × 26.2 cm (13 × 10 3/8 in.); Painted surface: 33 × 25.7 cm (13 × 10 1/8 in.),https://www.artic.edu/iiif/2/0f1b4de0-bf06-fd85-3646-9671e349efbb/full/max/0/default.jpg,"Martin Schaffner, attributed to (German, 1477/78 - 1546/49)",,,1546.0,German,Germany,ARTIC,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-0f1b4de0-bf06-fd85-3646-9671e349efbb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-0f1b4de0-bf06-fd85-3646-9671e349efbb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-0f1b4de0-bf06-fd85-3646-9671e349efbb.jpg,"A contemplative portrait, rich in texture and expression.","The artwork features a solitary man, captured with a solemn expression. He gazes slightly to the side, draped in a luxurious fur-lined garment. The dark background emphasizes the figure's features.","This portrait exhibits the characteristic style of Northern Renaissance art, with meticulous attention to detail and texture. The smooth blending of facial features and fur evokes realism. The subdued color palette enhances the somber mood, while the precise depiction of light and shadow gives depth to the composition. The minimalistic background contrasts with the richly detailed figure, drawing focus to the man's introspective expression.","['Northern Renaissance', 'realism', 'detailed', 'textured']","The painting reflects introspection and dignity. The man's expression and attire suggest a theme of contemplation and status, exploring identity and presence.","['introspection', 'dignity', 'identity']","{'man': 'The man, central to the painting, is depicted with realistic detail. His contemplative gaze and rich attire suggest introspection and social standing.'}",[],['Northern Renaissance'],Schaffner,Martin,['man'],"['Northern Renaissance', 'Realism', 'Detailed', 'Introspection', 'Dignity', 'Man']",Schaffner Martin
4819,MET-198c3b50-3e0a-47fd-816d-522ec8c2fa23,In the Palace,960.0,1139.0,Handscroll; ink and touches of color on silk,Painting,"Image: 10 1/4 × 57 3/4 in. (26 × 146.7 cm)
Overall with mounting: 10 11/16 in. × 29 ft. 11 7/8 in. (27.1 × 914.1 cm)",https://images.metmuseum.org/CRDImages/as/original/DP204392_93_CRD.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Handscroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-198c3b50-3e0a-47fd-816d-522ec8c2fa23.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-198c3b50-3e0a-47fd-816d-522ec8c2fa23.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-198c3b50-3e0a-47fd-816d-522ec8c2fa23.jpg,Ancient figures in a serene palace scene.,"The artwork depicts a tranquil scene with several elegantly dressed figures in flowing robes. These figures, possibly courtiers or attendants, engage in relaxed conversation within a palace setting. Their poses and interactions convey a sense of calm and refinement, reflective of courtly life.","This artwork features a traditional Chinese ink and brush technique on silk, characterized by delicate, controlled lines and minimal shading. The figures are rendered with grace and elegance, emphasizing fluidity and serene composure. The neutral palette and spare use of color focus attention on form and gesture, creating a harmonious composition. This style reflects classic Chinese painting aesthetics from historical dynasties, emphasizing simplicity and elegance.","['Chinese', 'ink', 'minimalism']","The theme explores court life, highlighting elegance and refinement. The arrangement of figures suggests harmony and interpersonal connections, reflecting an idealized view of courtly existence.","['court life', 'harmony', 'elegance']","{'figures': 'Several elegantly robed figures engage in conversation, representing courtiers in a peaceful palace setting.'}","['robes', 'palace']",['Chinese painting'],,,"['figures', 'robes', 'palace']","['Chinese', 'Ink', 'Minimalism', 'Court Life', 'Harmony', 'Elegance', 'Figures', 'Robes', 'Palace']",Unknown
1678,ARTIC-fb1f6add-bfa9-65af-5876-edade04d6b49,The Movings,1822.0,1822.0,Oil on canvas,Painting,73 × 92 cm (28 3/4 × 36 1/8 in.); Framed: 94 × 113.4 cm (37 × 44 5/8 in.),https://www.artic.edu/iiif/2/fb1f6add-bfa9-65af-5876-edade04d6b49/full/max/0/default.jpg,"Louis Léopold Boilly (French, 1761–1845)",,1761.0,1845.0,French,France,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-fb1f6add-bfa9-65af-5876-edade04d6b49.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-fb1f6add-bfa9-65af-5876-edade04d6b49.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-fb1f6add-bfa9-65af-5876-edade04d6b49.jpg,A bustling scene of urban relocation unfolds.,"The painting depicts a lively street scene with people and animals engaged in a moving process. A cart, loaded with furniture and belongings, is central to the composition. People of various ages are busy carrying and organizing items, while dogs roam around. The background features a grand architectural structure under a bright, clear sky.","The artwork is rendered with meticulous attention to detail, characteristic of genre painting. Boilly employs a realistic color palette, with natural lighting illuminating the scene. The composition is balanced, capturing the movement and activity of the moment, while the use of perspective draws the viewer’s eye into the depth of the cityscape. The soft, precise brushstrokes enhance the clarity and liveliness of the figures and their dynamic interactions.","['realism', 'genre painting', 'detailed', 'balanced composition']","The painting explores themes of urban life, community, and transition. It reflects the human experience of moving and change in a bustling city environment, capturing the coexistence of routine and adaptation.","['urban life', 'community', 'transition', 'change']","{'cart': 'A large cart filled with furniture and belongings, symbolizing the essence of moving and transition.', 'people': 'Various individuals depicted with detailed expressions, engaged in the tasks of relocating and managing belongings.', 'buildings': 'The surrounding architecture creates a sense of place, emphasizing the urban setting and community.'}","['dogs', 'furniture', 'baskets', 'horse']","['realism', 'genre painting']",Boilly,Louis Léopold,"['cart', 'people', 'buildings', 'dogs', 'furniture', 'baskets', 'horse']","['Realism', 'Genre', 'Detailed', 'Balanced Composition', 'Urban Life', 'Community', 'Transition', 'Change', 'Cart', 'People', 'Buildings', 'Dogs', 'Furniture', 'Baskets', 'Horse']",Boilly Louis Léopold
6009,MET-f0c4b197-89f4-42d6-99df-378fb9bdc68f,Egrets at the Water's Edge,1877.0,1897.0,Album leaf; ink and color on silk,Painting,14 x 10 3/4 in. (35.6 x 27.3 cm),https://images.metmuseum.org/CRDImages/as/original/DP211840.jpg,Watanabe Seitei,Seitei,1851.0,1918.0,Japanese,Japan,MET,"['Ink', 'Color']","['Album', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-f0c4b197-89f4-42d6-99df-378fb9bdc68f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-f0c4b197-89f4-42d6-99df-378fb9bdc68f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-f0c4b197-89f4-42d6-99df-378fb9bdc68f.jpg,Elegant egrets poised by the water's edge.,"The painting captures two egrets at the water's edge, standing gracefully with a backdrop of subtle foliage. Their delicate forms contrast with the soft, muted tones of the background.","The artwork is characterized by its minimalist approach, using delicate brushstrokes and a restrained color palette. The artist skillfully employs negative space, allowing the viewer's eye to focus on the egrets' elegant forms. The use of light and shadow adds depth, enhancing the calm and serene atmosphere. This style is typical of Japanese painting, emphasizing simplicity and the beauty of nature.","['minimalist', 'Japanese', 'delicate', 'natural', 'elegant']",The theme revolves around tranquility and the beauty of nature. The serene depiction of egrets hints at harmony and peaceful coexistence within their habitat.,"['tranquility', 'nature', 'harmony', 'elegance']","{'egrets': 'Two elegant egrets stand by the water, their white feathers highlighted against a muted backdrop, signifying grace.'}","['water', 'foliage']","['Nihonga', 'Japanese painting']",Watanabe,Seitei,"['egrets', 'water', 'foliage']","['Minimalist', 'Japanese', 'Delicate', 'Natural', 'Elegant', 'Tranquility', 'Nature', 'Harmony', 'Elegance', 'Egrets', 'Water', 'Foliage', 'Nihonga']",Watanabe Seitei
11352,TCMA-99c32181-d7ee-4580-a2d8-b91dc2322527,Genre Figures,1811.0,1821.0,Triptych of hanging scrolls; ink and color on paper,Painting,"{'overall': {'height': 1.254, 'width': 0.496}}",https://openaccess-cdn.clevelandart.org/1987.72/1987.72_print.jpg,"Takebe Sōchō (Japanese, 1760–1814)",Sōchō,1760.0,1814.0,Japanese,Japan,TCMA,"['Ink', 'Color']","['Hanging scroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-99c32181-d7ee-4580-a2d8-b91dc2322527.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-99c32181-d7ee-4580-a2d8-b91dc2322527.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-99c32181-d7ee-4580-a2d8-b91dc2322527.jpg,Elegant depictions of daily life with intriguing characters.,"The artwork consists of a triptych featuring three genre figures. Each panel presents a distinct character in traditional attire engaging in various activities. The first panel shows an elderly man holding a musical instrument, the second depicts a father lifting a child towards a playful figurine, and the third features a hunter with a bird of prey and a dog.","The artwork exhibits a refined style characteristic of Japanese Edo period paintings. Delicate brushstrokes and a subtle color palette create a sense of harmony and balance. The figures are captured with meticulous detail and expressiveness, offering insight into everyday life. The composition reflects careful planning, with each panel complementing the others to form a cohesive narrative.","['Edo period', 'Japanese painting', 'delicate brushstrokes', 'subtle colors']","The artwork explores the simplicity and beauty of everyday life, highlighting different roles and relationships within society. It conveys a sense of nostalgia and cultural heritage through its depiction of traditional activities.","['daily life', 'culture', 'tradition', 'roles']","{'elderly_man': 'An aged man holding a musical instrument, symbolizing leisure or wisdom in the first panel.', 'father_and_child': 'A father and child interacting with a statuette, portraying familial bonds in the middle panel.', 'hunter_with_bird': 'A hunter holding a bird of prey, suggesting prowess or nobility, located in the final panel.'}","['dog', 'musical instrument', 'figurine']","['Ukiyo-e', 'Edo period art']",Takebe,Sōchō,"['elderly_man', 'father_and_child', 'hunter_with_bird', 'dog', 'musical instrument', 'figurine']","['Edo Period', 'Japanese', 'Delicate Brushstrokes', 'Subtle Colors', 'Daily Life', 'Culture', 'Tradition', 'Elderly_Man', 'Dog', 'Musical Instrument', 'Ukiyo-E']",Takebe Sōchō
