,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
8581,MET-d8eb4c9f-ce18-424f-b496-f21fb22f09cb,Derick Berck of Cologne,1536.0,1536.0,"Oil on canvas, transferred from wood",Painting,21 x 16 3/4 in. (53.3 x 42.5 cm),https://images.metmuseum.org/CRDImages/ep/original/DP280854.jpg,Hans Holbein the Younger,Younger,1497.0,1543.0,German,Germany,MET,['Oil'],"['Canvas', 'Wood']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-d8eb4c9f-ce18-424f-b496-f21fb22f09cb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-d8eb4c9f-ce18-424f-b496-f21fb22f09cb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-d8eb4c9f-ce18-424f-b496-f21fb22f09cb.jpg,A compelling portrait of a distinguished man.,"The artwork features a middle-aged man with a full beard, dressed in dark, voluminous clothing. He is seated against a brilliant blue backdrop, with a green draped curtain on one side. His hands rest on a table, where two slips of paper are visible.","This portrait exemplifies Northern Renaissance art through its meticulous attention to detail and realistic depiction. The artist uses subtle shading to create depth, especially in the folds of fabric and the subject’s facial features. The color palette is rich yet muted, emphasizing the subject's solemn presence. The balanced composition and lifelike representation enhance the portrait's formality and intimacy.","['Northern Renaissance', 'realism', 'detailed', 'luminous']","This portrait communicates themes of wealth and stature, showcasing the individual's prominence and confidence. The thoughtful pose and careful attire suggest pride and dignity.","['wealth', 'stature', 'dignity']","{'man': 'The central figure is a bearded man, exuding authority and confidence, dressed in dark attire.', 'curtain': 'A green curtain draped behind the man, adding depth and visual texture to the composition.', 'papers': ""Two slips of paper lie on the table, hinting at the man's literacy or profession.""}",[],['Northern Renaissance'],Holbein,Hans,"['man', 'curtain', 'papers']","['Northern Renaissance', 'Realism', 'Detailed', 'Luminous', 'Wealth', 'Dignity', 'Man', 'Curtain', 'Papers']",Holbein Hans
3343,NGA-adc4f41a-08a1-4888-aed8-a838a0bfeee5,View Down a Dutch Canal,1670.0,1670.0,Oil on panel,Painting,overall: 32.5 × 39 cm (12 13/16 × 15 3/8 in.),https://api.nga.gov/iiif/adc4f41a-08a1-4888-aed8-a838a0bfeee5/full/max/0/default.jpg,Jan van der Heyden,Heyden,1637.0,1712.0,Dutch,Netherlands,NGA,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-adc4f41a-08a1-4888-aed8-a838a0bfeee5.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-adc4f41a-08a1-4888-aed8-a838a0bfeee5.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-adc4f41a-08a1-4888-aed8-a838a0bfeee5.jpg,A serene view of a picturesque Dutch canal.,"The painting depicts a tranquil scene of a Dutch canal flanked by lush trees and historic buildings. Boats float gently on the water, while people stroll along the canal's edge, enjoying the peaceful urban landscape under a partially cloudy blue sky.","The artwork is characterized by its detailed realism and soft, natural color palette. Jan van der Heyden's mastery of light and shadow is evident in the delicate representation of the sky and reflective water. The composition captures the harmonious blend of nature and architecture typical of the Dutch Golden Age, with meticulous attention to detail.","['realism', 'detailed', 'naturalistic', 'Dutch Golden Age']","The painting explores the harmony between urban life and nature, reflecting a serene coexistence. It captures the essence of daily life in a picturesque European city, inviting viewers to appreciate the beauty of ordinary scenes.","['urban life', 'nature', 'serenity', 'everyday beauty']","{'canal': 'A central waterway reflecting the sky and surroundings, creating a calming effect in the scene.', 'buildings': 'Historic structures with detailed architecture, offering a glimpse of Dutch urban design.', 'boats': 'Wooden boats resting on the canal, suggesting a sense of stillness and leisurely pace.', 'trees': 'Lush trees lining the canal, integrating nature into the urban landscape.'}","['people', 'bridge', 'sky']","['Dutch Golden Age', 'realism']",van der Heyden,Jan,"['canal', 'buildings', 'boats', 'trees', 'people', 'bridge', 'sky']","['Realism', 'Detailed', 'Naturalistic', 'Dutch Golden Age', 'Urban Life', 'Nature', 'Serenity', 'Everyday Beauty', 'Canal', 'Buildings', 'Boats', 'Trees', 'People', 'Bridge', 'Sky']",van der Heyden Jan
12319,TCMA-d709bb80-a161-44e9-ac10-c07c659d36a7,Sparrows on Blossoming Plum; A Sage with Tiger; Chinese Bird on Snow-Laden Branch,1661.0,1661.0,Triptych of hanging scrolls; ink and slight color on silk,Painting,"{'overall': {'height': 1.819, 'width': 0.54}}",https://openaccess-cdn.clevelandart.org/1992.80/1992.80_print.jpg,"Kano Tan’yū (Japanese, 1602–1674)",Tan’yū,1602.0,1674.0,Japanese,Japan,TCMA,"['Ink', 'Color']","['Hanging scroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-d709bb80-a161-44e9-ac10-c07c659d36a7.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-d709bb80-a161-44e9-ac10-c07c659d36a7.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-d709bb80-a161-44e9-ac10-c07c659d36a7.jpg,Delicate birds perch on a blossoming branch.,"The artwork illustrates sparrows perched on a blossoming plum branch. The composition evokes serenity and balance. The minimalist background enhances the delicate depiction of the birds and flowers, suggesting a tranquil atmosphere.","Kano Tan’yū employs the monochromatic ink wash technique typical of traditional Japanese paintings. The simplicity of line gives an elegant, understated look. The brushstrokes are expressive, capturing both the fragility of the plum blossoms and the subtle detail of the sparrows' feathers. The negative space is used to great effect, emphasizing the central composition and creating a sense of calm and reflection.","['ink wash', 'minimalist', 'monochromatic', 'traditional Japanese']",The artwork explores themes of nature's beauty and harmony. The juxtaposition of delicate blossoms and lively sparrows invites contemplation on the transient yet recurring cycles of life and nature.,"['nature', 'harmony', 'beauty', 'transience', 'cycle of life']","{'sparrows': 'The sparrows are delicately perched, their detailed forms adding life and movement to the scene.', 'plum branch': 'The blossoming plum branch is central, with intricate flowers symbolizing the renewal of life.'}",[],"['Kano School', 'Japanese painting']",Kano,Tan’yū,"['sparrows', 'plum branch']","['Ink Wash', 'Minimalist', 'Monochromatic', 'Traditional Japanese', 'Nature', 'Harmony', 'Transience', 'Sparrows', 'Plum_Branch', 'Kano School', 'Japanese']",Kano Tan’yū
6735,MET-3b1673fd-55db-4ee9-be0c-258d7a4dc89f,Japanese Drawing,1800.0,1833.0,On paper,Painting,Image: 53 in. × 28 1/4 in. (134.6 × 71.8 cm),https://images.metmuseum.org/CRDImages/as/original/07_246_20_O1_sf.jpg,,,,,,,MET,[],['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-3b1673fd-55db-4ee9-be0c-258d7a4dc89f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-3b1673fd-55db-4ee9-be0c-258d7a4dc89f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-3b1673fd-55db-4ee9-be0c-258d7a4dc89f.jpg,"A majestic, swirling dragon emerges through the clouds.","The artwork depicts an intricate dragon swirling through a misty domain, capturing motion and fluidity. The dragon's detailed scales and sharp claws enhance its mythical presence against the soft cloud motif.","This piece is a classical representation of Japanese ink wash painting, characterized by delicate brushstrokes and muted tones. The graceful yet dynamic lines emphasize the dragon’s serpentine form, while the monochromatic palette provides a timeless quality, enhancing the mystical aura of the creature. The balance between solid forms and airy canvases contributes to a feeling of both strength and ethereality typically seen in traditional Japanese art.","['ink wash', 'monochromatic', 'traditional Japanese']","The artwork explores themes of power and mysticism, as embodied by the traditional dragon motif. It reflects the cultural significance and mythological roles attributed to dragons as symbols of wisdom and strength.","['mythology', 'power', 'mysticism']","{'dragon': 'A long, sinuous dragon with detailed scales and expressive features, symbolizing strength and mysticism.'}",['clouds'],['Japanese ink painting'],,,"['dragon', 'clouds']","['Ink Wash', 'Monochromatic', 'Traditional Japanese', 'Mythology', 'Power', 'Mysticism', 'Dragon', 'Clouds', 'Japanese Ink']",Unknown
8749,MET-3e74604e-90ba-4ad5-8d48-eda3ecbcbdf5,The Artist's Sitting Room in Ritterstrasse,1851.0,1851.0,Oil on cardboard,Painting,12 5/8 x 10 5/8 in. (32.1 x 27 cm),https://images.metmuseum.org/CRDImages/ep/original/DP232136.jpg,Adolph Menzel,Menzel,1815.0,1905.0,German,Germany,MET,['Oil'],[],https://aicurator.blob.core.windows.net/artwork-images/original/MET-3e74604e-90ba-4ad5-8d48-eda3ecbcbdf5.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-3e74604e-90ba-4ad5-8d48-eda3ecbcbdf5.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-3e74604e-90ba-4ad5-8d48-eda3ecbcbdf5.jpg,An intimate view into a dimly lit sitting room.,"The artwork depicts a cozy sitting room with subdued lighting. A table stands near the window, covered by heavily patterned curtains. The warm, earthy tones add a sense of comfort.","The painting features loose brushstrokes and a muted color palette dominated by browns and deep reds. The use of shadow and light creates a dramatic atmosphere, typical of 19th-century interiors. The focus on intimate, everyday spaces reflects a Realist approach, while the texture and attention to detail bring warmth and depth to the scene.","['Realism', 'Interior', '19th Century']","The theme emphasizes domestic tranquility and the intimate atmosphere of a personal space, inviting contemplation and relaxation.","['domestic life', 'intimacy', 'tranquility']","{'table': 'A wooden table stands near the window, featuring dark, polished surfaces, adding elegance.', 'curtains': ""Heavy, richly colored curtains hang from the window, their patterns enhancing the room's depth.""}","['window', 'wall paintings', 'rug']",['Realism'],Menzel,Adolph,"['table', 'curtains', 'window', 'wall paintings', 'rug']","['Realism', 'Interior', 'Domestic Life', 'Intimacy', 'Tranquility', 'Table', 'Curtains', 'Window', 'Rug']",Menzel Adolph
9843,TCMA-cdf22c5d-6a37-4932-a7f9-868d160415b9,Portrait of Genio C. Scott,1859.0,1859.0,oil on canvas,Painting,"{'unframed': {'height': 1.023, 'width': 1.27}}",https://openaccess-cdn.clevelandart.org/1965.475/1965.475_print.jpg,"Eastman Johnson (American, 1824–1906)",Johnson,1824.0,1906.0,American,United States,TCMA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-cdf22c5d-6a37-4932-a7f9-868d160415b9.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-cdf22c5d-6a37-4932-a7f9-868d160415b9.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-cdf22c5d-6a37-4932-a7f9-868d160415b9.jpg,An introspective portrayal in a warmly lit interior.,"The painting depicts a man with a beard seated at a table. He wears a dark coat with red cuffs, and his hands are resting over some documents. The background features a textured wall with various objects, including papers and a small statue.","The painting exhibits a realistic style with a focus on detailed rendering of textures, particularly in the man's beard and fabric. Earthy tones create a warm ambiance, while the soft light highlights the figure, enhancing his contemplative demeanor. This careful attention to detail is characteristic of Eastman Johnson's portrait work, adding depth and intimacy to the piece.","['realism', 'portrait', 'detailed']","The artwork explores themes of contemplation and diligence, highlighting the subject's thoughtful presence and engagement with the objects around him, suggesting an intellectual pursuit or lifestyle.","['contemplation', 'intellectual', 'diligence']","{'man': 'A bearded man in a dark coat with red cuffs, sitting at a table, appears thoughtful.', 'table': ""The table is covered with papers and objects, providing a glimpse into the man's world.""}","['papers', 'statue', 'painting', 'vadyllic manin']",['realism'],Johnson,Eastman,"['man', 'table', 'papers', 'statue', 'painting', 'vadyllic manin']","['Realism', 'Portrait', 'Detailed', 'Contemplation', 'Intellectual', 'Man', 'Table', 'Papers', 'Statue', 'Painting']",Johnson Eastman
5086,MET-18e49962-231f-4f3a-8546-eb3a1e8ca6f7,Autumn Millet and Small Birds,1559.0,1635.0,"Pair of eight-panel foldingscreens; ink, color, and gold on gilt paper",Painting,Image (each screen): 33 1/2 x 134 1/2 in. (85.1 x 341.6 cm),https://images.metmuseum.org/CRDImages/as/original/DT1589.jpg,Kano Sanraku,Sanraku,1559.0,1635.0,Japanese,Japan,MET,"['Ink', 'Color', 'Gold']","['Panel', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-18e49962-231f-4f3a-8546-eb3a1e8ca6f7.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-18e49962-231f-4f3a-8546-eb3a1e8ca6f7.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-18e49962-231f-4f3a-8546-eb3a1e8ca6f7.jpg,Vivid scenes of nature in autumn delight the viewer.,The artwork depicts a serene autumn landscape with millet plants swaying gently. Numerous small birds are animatedly flying across the golden expanse of a traditional screen.,"Kano Sanraku's work exemplifies the refined aesthetics of Japanese screen painting, utilizing gold leaf backgrounds to create a sense of depth and luminosity. The meticulous brushwork captures the delicate texture of millet and the lively motion of birds. This balance of intricate detail against a minimalist backdrop highlights the natural beauty of the scene. Sanraku’s use of vibrant color contrasts against the gold background emphasizes the dynamism and harmony inherent in nature.","['Japanese screen painting', 'gold leaf', 'vibrant', 'detailed', 'minimalist']",The theme revolves around the beauty and transience of nature. The depiction of millet and birds amid an autumn setting evokes a sense of harmony and gentle change.,"['nature', 'transience', 'harmony', 'autumn']","{'millet': 'Tall millet plants with rich, brown heads are prominently displayed, adding texture and depth to the landscape.', 'small_birds': 'Numerous small birds fill the scene, dynamically flying and creating a lively atmosphere.'}","['fence', 'bamboo', 'flowers']","['Kano School', 'Japanese painting']",Kano,Sanraku,"['millet', 'small_birds', 'fence', 'bamboo', 'flowers']","['Japanese Screen', 'Gold Leaf', 'Vibrant', 'Detailed', 'Minimalist', 'Nature', 'Transience', 'Harmony', 'Autumn', 'Fence', 'Bamboo', 'Flowers', 'Kano School', 'Japanese']",Kano Sanraku
12326,TCMA-f1b3c6c1-0eca-4b5a-8a83-eea85c7f0776,"Rai Raja, from a Kalighat album",1875.0,1905.0,"Gum tempera, graphite, and ink on paper",Painting,"{'secondary support': {'height': 0.36, 'width': 0.284}, 'painting only': {'height': 0.302, 'width': 0.252}}",https://openaccess-cdn.clevelandart.org/2003.123/2003.123_print.jpg,,,,,,,TCMA,"['Tempera', 'Graphite', 'Ink']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-f1b3c6c1-0eca-4b5a-8a83-eea85c7f0776.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-f1b3c6c1-0eca-4b5a-8a83-eea85c7f0776.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-f1b3c6c1-0eca-4b5a-8a83-eea85c7f0776.jpg,Vivid depiction of a regal moment.,"The artwork shows a royal couple seated on an ornate bench. The man is dressed in colorful attire and appears to be an attendant or nobleman. A woman, adorned with jewelry, sits next to him, with a third figure standing behind.","The painting reflects the traditional Kalighat style, characterized by bold, flat colors and defined outlines. The figures are stylized with exaggerated features, such as large eyes and expressive postures. The simplicity of the background focuses attention on the figures, enhancing the narrative. This style often depicts everyday life, mythology, and societal mores with humor and critique.","['Kalighat', 'traditional', 'bold colors']","The artwork likely explores themes of royalty and cultural tradition, highlighting societal roles and hierarchical relationships in a regal setting. The use of attire and posture emphasizes status and interaction.","['royalty', 'tradition', 'society']","{'royal_couple': ""A man and woman dressed in ornate clothing signify status and elegance, central to the piece's focus."", 'attendant': 'A standing figure provides context to the scene, suggesting a narrative of service or protection.'}","['bench', 'jewelry']",['Kalighat painting'],,,"['royal_couple', 'attendant', 'bench', 'jewelry']","['Kalighat', 'Traditional', 'Bold Colors', 'Royalty', 'Tradition', 'Society', 'Attendant', 'Bench', 'Jewelry']",Unknown
5288,MET-06974458-d5c4-4c8e-9f02-85ed2ace160e,The Sixteen Luohans,1500.0,1699.0,Handscroll; ink on paper,Painting,"Image: 13 9/16 x 206 3/8 in. (34.4 x 524.2 cm)
Overall with mounting: 13 7/8 x 468 3/4 in. (35.2 x 1190.6 cm)",https://images.metmuseum.org/CRDImages/as/original/DP205345_CRD.jpg,Qiu Ying,Ying,1485.0,1562.0,Chinese,China,MET,['Ink'],"['Handscroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-06974458-d5c4-4c8e-9f02-85ed2ace160e.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-06974458-d5c4-4c8e-9f02-85ed2ace160e.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-06974458-d5c4-4c8e-9f02-85ed2ace160e.jpg,Ancient sages depicted with grace and serenity.,"The artwork portrays a group of luohans, or Buddhist sages, dressed in flowing robes. Each figure is rendered with delicate lines and careful detail, exuding calmness and wisdom.",The piece exemplifies traditional Chinese ink painting with refined brushwork and minimalistic composition. The artist uses subtle variations of ink to create depth and texture while maintaining an overall softness. The gentle lines and elegant rendering capture the spiritual essence of the luohans. The simplicity and focus on expression invite a contemplative viewing experience.,"['Chinese', 'ink painting', 'minimalistic', 'delicate']","The theme centers on spirituality and enlightenment, reflecting the virtues of wisdom and tranquility embodied by the luohans. The portrayal of sage-like figures invites reflection on inner peace and spiritual pursuits.","['spirituality', 'enlightenment', 'wisdom', 'tranquility']","{'sage_one': 'A seated luohan with serene expression, draped in a patterned robe, embodying calmness.', 'sage_two': 'A standing figure holding a staff, symbolizing guidance and spiritual authority.', 'sage_three': 'Another luohan walking gracefully, his robes flowing, suggesting motion towards enlightenment.'}","['staff', 'incense holder']","['Chinese painting', 'Ming dynasty art']",Qiu,Ying,"['sage_one', 'sage_two', 'sage_three', 'staff', 'incense holder']","['Chinese', 'Ink', 'Minimalistic', 'Delicate', 'Spirituality', 'Enlightenment', 'Wisdom', 'Tranquility', 'Staff', 'Ming Dynasty']",Qiu Ying
5289,MET-8789bbf3-2712-40eb-b6ab-10fd752e1ebd,Divinities of the Planets and Constellations,1500.0,1599.0,Handscroll; ink and color on paper,Painting,"Image: 7 9/16 x 158 1/4 in. (19.2 x 402 cm)
Overall with mounting: 9 3/4 x 376 15/16 in. (24.8 x 957.4 cm)",https://images.metmuseum.org/CRDImages/as/original/DP205779_CRD.jpg,Qiu Ying,Ying,1485.0,1562.0,Chinese,China,MET,"['Ink', 'Color']","['Handscroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-8789bbf3-2712-40eb-b6ab-10fd752e1ebd.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-8789bbf3-2712-40eb-b6ab-10fd752e1ebd.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-8789bbf3-2712-40eb-b6ab-10fd752e1ebd.jpg,Celestial beings traverse the heavens on mythical creatures.,"The artwork depicts divine figures associated with planets and constellations, each riding symbolic animals. Their celestial roles are emphasized through elegant, serene postures and detailed attire.","The style is classical Chinese painting, characterized by meticulous brushwork and delicate, muted colors. The figures are rendered with fine lines and soft hues, creating a harmonious and ethereal atmosphere. The balanced composition and attention to detail highlight the traditional elements of Ming dynasty painting, designed to convey both spiritual and aesthetic beauty.","['Chinese painting', 'classical', 'meticulous', 'ethereal']","The theme explores celestial divinity and mythological symbolism, illustrating the interconnectedness of the cosmos and spiritual realms. It reflects reverence for the planets and constellations in Chinese culture.","['divinity', 'mythology', 'cosmos', 'spirituality']","{'divine_figures': 'Prominent celestial beings depicted with elaborate clothing, symbolizing their heavenly status.', 'mythical_creatures': 'Various animals including horses and phoenixes, serving as steeds for the divinities.'}","['constellations', 'planets']","['Ming dynasty art', 'traditional Chinese']",Qiu,Ying,"['divine_figures', 'mythical_creatures', 'constellations', 'planets']","['Chinese', 'Classical', 'Ethereal', 'Divinity', 'Mythology', 'Cosmos', 'Spirituality', 'Divine_Figures', 'Mythical_Creatures', 'Ming Dynasty', 'Traditional Chinese']",Qiu Ying
12351,TCMA-1a888518-cbb2-415c-9aa0-5d6121e32bf2,Rider and four-legged bovine creature with border of colored squares,1900.0,1999.0,ink and color on paper,Painting,"{'overall': {'height': 0.415, 'width': 0.265}}",https://openaccess-cdn.clevelandart.org/2005.81/2005.81_print.jpg,,,,,,,TCMA,"['Ink', 'Color']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-1a888518-cbb2-415c-9aa0-5d6121e32bf2.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-1a888518-cbb2-415c-9aa0-5d6121e32bf2.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-1a888518-cbb2-415c-9aa0-5d6121e32bf2.jpg,A vibrant folk art scene with geometric patterns.,The artwork depicts a figure riding a four-legged bovine creature. Surrounding them are colorful circular geometric patterns. A border of colored squares frames the composition.,"The artwork showcases a traditional Indian folk art style, characterized by bold outlines and vibrant colors. The composition features flat geometric shapes, dynamic patterns, and a decorative border. These elements create a rhythmic and lively visual story typical of Madhubani or Mithila art.","['folk art', 'geometric', 'vibrant']","The artwork explores themes of harmony between humans and animals, conveyed through traditional motifs and vivid colors.","['harmony', 'tradition', 'nature']","{'rider': 'The rider is adorned in colorful attire, sitting confidently on the creature, embodying harmony.', 'bovine creature': 'A large, four-legged creature with a decorated body, symbolizing strength and tradition.'}","['colored circles', 'border squares']","['folk art', 'Madhubani']",,,"['rider', 'bovine creature', 'colored circles', 'border squares']","['Folk', 'Geometric', 'Vibrant', 'Harmony', 'Tradition', 'Nature', 'Rider']",Unknown
1758,NGA-050fd97c-bd92-4b9c-9040-db7d513b7833,Eleanor Parke Custis Lewis (Mrs. Lawrence Lewis),1804.0,1804.0,Oil on canvas,Painting,"overall: 73.7 x 61.6 cm (29 x 24 1/4 in.)
framed: 87.6 x 74 x 5.1 cm (34 1/2 x 29 1/8 x 2 in.)",https://api.nga.gov/iiif/050fd97c-bd92-4b9c-9040-db7d513b7833/full/max/0/default.jpg,Gilbert Stuart,Stuart,1755.0,1828.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-050fd97c-bd92-4b9c-9040-db7d513b7833.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-050fd97c-bd92-4b9c-9040-db7d513b7833.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-050fd97c-bd92-4b9c-9040-db7d513b7833.jpg,An elegant portrait of a poised woman in historical attire.,"The artwork portrays a seated woman in a light gown, her gaze directed thoughtfully away from the viewer. Her pose is relaxed yet dignified, with one hand gently resting under her chin.","The painting exemplifies refined brushwork, characteristic of Gilbert Stuart's style, with smooth transitions in skin tones and delicate handling of fabric textures. The muted color palette includes soft whites and earthy tones, enhancing the subject's serene demeanor. The composition directs focus to the woman, emphasizing her poise and grace, typical of early 19th-century portraiture.","['portrait', 'realism', 'neoclassicism']","The painting conveys themes of elegance and introspection, reflecting the subject's poised demeanor and societal status of the era. It captures the essence of aristocratic identity.","['elegance', 'introspection', 'aristocracy']","{'woman': 'The seated woman, with an elegant gown and composed expression, forms the focal point, capturing attention with grace and contemplation.'}","['chair', 'gown']",['Neoclassicism'],Stuart,Gilbert,"['woman', 'chair', 'gown']","['Portrait', 'Realism', 'Neoclassicism', 'Elegance', 'Introspection', 'Aristocracy', 'Woman', 'Chair', 'Gown']",Stuart Gilbert
3913,NGA-e65af52e-e493-49b8-802e-8a061c959437,John Philip de Haas,1772.0,1772.0,Oil on canvas,Painting,"overall: 127 x 101.6 cm (50 x 40 in.)
framed: 149.9 x 124.5 x 9.5 cm (59 x 49 x 3 3/4 in.)",https://api.nga.gov/iiif/e65af52e-e493-49b8-802e-8a061c959437/full/max/0/default.jpg,Charles Willson Peale,Peale,1741.0,1827.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-e65af52e-e493-49b8-802e-8a061c959437.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-e65af52e-e493-49b8-802e-8a061c959437.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-e65af52e-e493-49b8-802e-8a061c959437.jpg,A refined portrait of a gentleman in period attire.,"The artwork depicts a seated gentleman in formal attire, set in an interior space. He wears a brown suit with a white cravat and holds a sword, conveying a sense of authority.","The portrait employs subdued, earthy tones characteristic of 18th-century American portraiture. The artist uses soft brushstrokes to create a smooth texture on the fabric and skin, capturing delicate details in the gentleman’s attire and facial expression. The background is kept simple, directing focus to the subject. This classical composition enhances the elegance and dignity of the sitter.","['portrait', 'realism', '18th century', 'American art']","The painting conveys themes of status and dignity, reflecting the gentleman's prominent social position. His posture and attire suggest respectability and authority.","['status', 'dignity', 'authority']","{'gentleman': ""A well-dressed man sitting confidently, embodying elegance and authority. His poised demeanor is central to the painting's narrative."", 'sword': 'A decorative sword held by the gentleman, symbolizing status and possibly military affiliation.'}","['books', 'curtain', 'painting']","['American realism', 'Neoclassicism']",Peale,Charles,"['gentleman', 'sword', 'books', 'curtain', 'painting']","['Portrait', 'Realism', 'American', 'Status', 'Dignity', 'Authority', 'Gentleman', 'Sword', 'Books', 'Curtain', 'Painting', 'American Realism', 'Neoclassicism']",Peale Charles
921,ARTIC-8534685d-1102-e1e3-e194-94f6e925e8b0,Water Lily Pond,1900.0,1900.0,Oil on canvas,Painting,89.8 × 101 cm (35 3/8 × 39 3/4 in.),https://www.artic.edu/iiif/2/8534685d-1102-e1e3-e194-94f6e925e8b0/full/max/0/default.jpg,"Claude Monet (French, 1840–1926)",,1840.0,1926.0,French,France,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-8534685d-1102-e1e3-e194-94f6e925e8b0.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-8534685d-1102-e1e3-e194-94f6e925e8b0.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-8534685d-1102-e1e3-e194-94f6e925e8b0.jpg,A serene bridge over a lush water lily pond.,"The painting depicts a tranquil scene with a Japanese-style bridge arching over a pond lush with water lilies. The surface of the water reflects the surrounding greenery, creating a vibrant tapestry of natural beauty.","Monet employs his quintessential Impressionistic style, characterized by broad, fluid brushstrokes and a vivid palette of greens, blues, and purples. The soft interplay of light and shadow captures the ephemeral beauty of a garden scene, emphasizing reflections and textures. This approach creates a feeling of immersion, drawing viewers into the tranquil and harmonious setting.","['Impressionism', 'Landscape', 'Brushstrokes', 'Light', 'Colorful']","Monet's work reflects the harmony between nature and art, capturing the serene beauty and tranquility found in a garden setting. The emphasis on reflections suggests themes of perception and fleeting moments.","['Nature', 'Serenity', 'Harmony', 'Reflection', 'Beauty']","{'bridge': 'A curved, Japanese-style bridge painted with thick brushstrokes, providing a central focal point in the composition.', 'water_lilies': 'Delicately painted water lilies float upon the pond’s surface, adding color and tranquility to the scene.'}","['willow', 'foliage', 'water']",['Impressionism'],Monet,Claude,"['bridge', 'water_lilies', 'willow', 'foliage', 'water']","['Impressionism', 'Landscape', 'Brushstrokes', 'Colorful', 'Nature', 'Serenity', 'Harmony', 'Reflection', 'Bridge', 'Foliage', 'Water']",Monet Claude
