,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
12022,TCMA-1a28565e-9d48-4a4f-a6c4-9c9b38c9df2f,Charles Thompson,1813.0,1823.0,oil on wood panel,Painting,"{'unframed': {'height': 0.215, 'width': 0.188}}",https://openaccess-cdn.clevelandart.org/1995.48/1995.48_print.jpg,"Pieter Christoffel Wonder (Dutch, 1780–1852)",Wonder,1780.0,1852.0,Dutch,Netherlands,TCMA,['Oil'],"['Wood', 'Panel']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-1a28565e-9d48-4a4f-a6c4-9c9b38c9df2f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-1a28565e-9d48-4a4f-a6c4-9c9b38c9df2f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-1a28565e-9d48-4a4f-a6c4-9c9b38c9df2f.jpg,An elegant portrait of a seated gentleman.,"The artwork depicts a dignified older man seated at a table, wearing a dark coat over a yellow waistcoat. He has white hair and gazes directly at the viewer. A stack of papers lies on the table.","This piece exemplifies the realism and detail characteristic of 19th-century portraiture. The artist employs soft, precise brushstrokes to render textures and details, such as the folds in the clothing and the expression on the man's face. The subdued color palette and naturalistic lighting contribute to a serious and contemplative mood.","['realism', 'portraiture', '19th century']","The artwork explores themes of dignity, intellectualism, and contemplation, reflecting the character and social standing of the subject.","['dignity', 'intellectualism', 'contemplation']","{'man': 'An older man with white hair, wearing a dark coat and yellow waistcoat, sitting solemnly.', 'papers': 'A neat stack of papers on the table, suggesting scholarly or professional interests.'}","['curtain', 'bookshelf', 'chair', 'table']",['realism'],Wonder,Pieter,"['man', 'papers', 'curtain', 'bookshelf', 'chair', 'table']","['Realism', 'Portraiture', 'Dignity', 'Intellectualism', 'Contemplation', 'Man', 'Papers', 'Curtain', 'Chair', 'Table']",Wonder Pieter
4345,MET-24ce724c-c19c-469e-a642-009e1e1ceb16,Portraits of Emperors of Successive Dynasties,1900.0,1933.0,Album of twenty-four leaves; ink and color on silk,Painting,11 1/8 x 8 3/4 in. (28.3 x 22.2 cm),https://images.metmuseum.org/CRDImages/as/original/DP160908.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Album', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-24ce724c-c19c-469e-a642-009e1e1ceb16.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-24ce724c-c19c-469e-a642-009e1e1ceb16.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-24ce724c-c19c-469e-a642-009e1e1ceb16.jpg,Serene portrayal of a historical figure.,"The artwork depicts a dignified emperor with a calm expression, draped in traditional robes. His hair flows gently, reinforcing a sense of nobility and wisdom.","The style is traditional East Asian portraiture, characterized by fine lines and a subdued color palette. The brushstrokes are delicate, emphasizing facial features that convey a serene and noble persona. The minimal background places full focus on the character, enhancing the sense of individual prominence, a common practice in historical portraiture.","['traditional', 'portraiture', 'East Asian']","This piece reflects historical reverence, capturing the essence of imperial authority and timelessness. It speaks to continuity and legacy within a dynastic context.","['history', 'nobility', 'legacy']","{'emperor': 'A noble figure dressed in traditional robes, exuding authority and wisdom with a serene expression.'}",[],['traditional East Asian art'],,,['emperor'],"['Traditional', 'Portraiture', 'East Asian', 'History', 'Nobility', 'Legacy', 'Emperor', 'Traditional East Asian']",Unknown
3494,NGA-bbcdf5c0-104b-47c4-bd1c-dd4d3f66e8b7,On the Coast of New Jersey,1883.0,1883.0,Oil on canvas,Painting,"overall: 102.24 × 183.52 cm (40 1/4 × 72 1/4 in.)
framed: 146.05 × 227.33 × 12.38 cm (57 1/2 × 89 1/2 × 4 7/8 in.)",https://api.nga.gov/iiif/bbcdf5c0-104b-47c4-bd1c-dd4d3f66e8b7/full/max/0/default.jpg,William Trost Richards,Richards,1833.0,1905.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-bbcdf5c0-104b-47c4-bd1c-dd4d3f66e8b7.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-bbcdf5c0-104b-47c4-bd1c-dd4d3f66e8b7.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-bbcdf5c0-104b-47c4-bd1c-dd4d3f66e8b7.jpg,A serene seascape capturing the beauty of a coastal scene.,"The artwork portrays a tranquil New Jersey shoreline. Gentle waves roll onto the beach under a vast, subtly clouded sky. The distant horizon features a delicate sailboat, enhancing the sense of peace.","The painting uses a realistic style, with meticulous attention to detail in the waves, clouds, and reflections on the water. The color palette is soft, dominated by blues and greens, creating a serene and atmospheric feeling. The composition draws the viewer’s eye across the seascape, from the foreground shore to the distant horizon.","['realism', 'landscape', 'atmospheric']","The artwork reflects on nature’s tranquility and beauty. It invites contemplation of the infinite and the serene, contrasting the vastness of nature with human presence.","['nature', 'tranquility', 'infinity']","{'waves': 'The rolling waves, depicted with precision, convey movement and natural rhythm.', 'sky': 'Clouds scattered across the sky provide depth and enhance the tranquil atmosphere.', 'sailboat': 'A distant sailboat on the horizon adds a human element to the expansive seascape.'}","['beach', 'birds', 'horizon']",['Hudson River School'],Richards,William Trost,"['waves', 'sky', 'sailboat', 'beach', 'birds', 'horizon']","['Realism', 'Landscape', 'Atmospheric', 'Nature', 'Tranquility', 'Waves', 'Sky', 'Sailboat', 'Beach', 'Birds', 'Horizon', 'Hudson River School']",Richards William Trost
11719,TCMA-5439d56f-5a2e-4199-9985-9cea4af965ed,"Album of Seasonal Landscapes, Leaf B (previous leaf 1)",1668.0,1668.0,"album leaf, ink and light color on paper",Painting,"{'overall': {'height': 0.21, 'width': 0.158}}",https://openaccess-cdn.clevelandart.org/1955.302.1/1955.302.1_print.jpg,"Xiao Yuncong (Chinese, 1596–1673)",Yuncong,1596.0,1673.0,Chinese,China,TCMA,"['Ink', 'Color']","['Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-5439d56f-5a2e-4199-9985-9cea4af965ed.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-5439d56f-5a2e-4199-9985-9cea4af965ed.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-5439d56f-5a2e-4199-9985-9cea4af965ed.jpg,A serene portrayal of a springtime landscape.,"The artwork depicts a tranquil scene with a flowing waterfall, graceful willow trees, and two riders on horseback near a stone bridge. A traditional Chinese building nestles against rocky cliffs.","The painting features delicate brushwork and a soft color palette, typical of traditional Chinese ink wash landscapes. The use of light pastels enhances the serene atmosphere, while the intricate details of the foliage and rocks showcase the artist's skill. The asymmetrical composition draws the eye through the scene, creating a sense of movement and harmony.","['ink wash', 'landscape', 'traditional Chinese']","The artwork conveys a sense of harmony between humans and nature, emphasizing tranquility and the beauty of the natural world. It evokes a peaceful, meditative mood.","['nature', 'harmony', 'tranquility']","{'waterfall': 'A gentle waterfall cascades down the rocks, symbolizing the flow of time and nature.', 'willow trees': 'Graceful willows with drooping branches frame the scene, adding an air of elegance.', 'riders': 'Two figures on horseback travel along a path, signifying journey and exploration.'}","['stone bridge', 'traditional building', 'rocky cliffs']","['Ming dynasty art', 'Shan Shui']",Xiao,Yuncong,"['waterfall', 'willow trees', 'riders', 'stone bridge', 'traditional building', 'rocky cliffs']","['Ink Wash', 'Landscape', 'Traditional Chinese', 'Nature', 'Harmony', 'Tranquility', 'Waterfall', 'Willow Tree', 'Riders', 'Traditional Architecture', 'Ming Dynasty', 'Shan Shui']",Xiao Yuncong
1146,ARTIC-a7684dda-ed46-bd32-6cda-03f9998eb28a,The Squirrel,1860.0,1879.0,Oil on canvas,Painting,51.3 × 35.6 cm (20 3/16 × 14 in.),https://www.artic.edu/iiif/2/a7684dda-ed46-bd32-6cda-03f9998eb28a/full/max/0/default.jpg,"Seymour Joseph Guy (American, born England, 1824–1910)",,1824.0,1910.0,American,United States,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-a7684dda-ed46-bd32-6cda-03f9998eb28a.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-a7684dda-ed46-bd32-6cda-03f9998eb28a.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-a7684dda-ed46-bd32-6cda-03f9998eb28a.jpg,A serene glimpse into nature's hidden life.,"This artwork showcases a natural woodland scene with dense foliage and a small squirrel positioned on a tree trunk. The scene is rich with various shades of green, representing lush plant life and shadowed areas, creating a tranquil and earthy ambiance. The squirrel at the center conveys a sense of stillness and alertness within the forest environment.","The painting employs realistic and detailed brushwork, capturing intricate textures of leaves, bark, and fur. The artist uses a rich, earthy palette dominated by greens and browns, creating a naturalistic representation of the forest. The composition leads the viewer's eye to the squirrel, which is subtly highlighted amid the dense, shadowed foliage.","['realism', 'naturalism', 'detailed', 'earthy', 'naturalistic']","The theme revolves around the quiet beauty and subtleties of nature. The painting invites the viewer to appreciate the simple, often unnoticed, details of woodland life, highlighting the harmonious coexistence within a natural habitat.","['nature', 'tranquility', 'harmony', 'subtlety']","{'squirrel': 'A small, attentive squirrel perched on a tree trunk, capturing a moment of stillness in nature.', 'tree_trunk': ""An aged, textured tree trunk covered in moss, serving as the squirrel's platform, adding depth to the scene.""}","['ferns', 'greenery', 'flowers']","['realism', 'naturalism']",Guy,Seymour Joseph,"['squirrel', 'tree_trunk', 'ferns', 'greenery', 'flowers']","['Realism', 'Naturalism', 'Detailed', 'Earthy', 'Naturalistic', 'Nature', 'Tranquility', 'Harmony', 'Squirrel', 'Greenery', 'Flowers']",Guy Seymour Joseph
6448,MET-2a92d14f-8d0e-4466-a2bf-e4dea79394b6,King Siddharta Bathing: Folio from a Kalpasutra Manuscript,1400.0,1499.0,"Ink, opaque watercolor, and gold on paper",Painting,Overall: 4 3/8 x 10 5/8 in. (11.1 x 27 cm),https://images.metmuseum.org/CRDImages/as/original/55_121_38_5_d.JPG,,,,,,,MET,"['Ink', 'Watercolor', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-2a92d14f-8d0e-4466-a2bf-e4dea79394b6.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-2a92d14f-8d0e-4466-a2bf-e4dea79394b6.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-2a92d14f-8d0e-4466-a2bf-e4dea79394b6.jpg,Vibrant depiction of an ancient bathing ritual.,"The artwork illustrates a seated figure, identified as King Siddharta, undergoing a ritual bathing ceremony. An attendant stands alongside, holding a vessel, amidst a backdrop of ornate decorations.","This artwork features the intricate and vivid style of traditional Indian miniature painting. Bold outlines and rich colors dominate, with detailed patterns and figures rendered in a flat, two-dimensional space. The composition is balanced yet dynamic, emphasizing the narrative and cultural significance.","['miniature', 'Indian', 'traditional', 'colorful']","The theme centers on ancient rituals and spiritual purification, reflecting the cultural and religious practices of the time. The serene expressions and meticulous attire amplify the sanctity and reverence of the ceremony.","['ritual', 'spirituality', 'purification', 'culture']","{'King Siddharta': 'A regal, seated figure with folded hands in a gesture of prayer or meditation, central to the ritual scene.', 'Attendant': 'A standing figure holding a vessel, richly dressed, aiding in the ceremonial bath.'}","['vessel', 'decorations']",['miniature painting'],,,"['King Siddharta', 'Attendant', 'vessel', 'decorations']","['Miniature', 'Indian', 'Traditional', 'Colorful', 'Ritual', 'Spirituality', 'Culture', 'Attendant', 'Vessel', 'Decorations']",Unknown
2909,NGA-8175e345-711c-463c-9192-9814abaac5b6,Rio de Janeiro Bay,1864.0,1864.0,Oil on canvas,Painting,"overall: 45.5 x 91.1 cm (17 15/16 x 35 7/8 in.)
framed: 70.2 x 115.9 x 12.1 cm (27 5/8 x 45 5/8 x 4 3/4 in.)",https://api.nga.gov/iiif/8175e345-711c-463c-9192-9814abaac5b6/full/max/0/default.jpg,Martin Johnson Heade,Heade,1819.0,1904.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-8175e345-711c-463c-9192-9814abaac5b6.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-8175e345-711c-463c-9192-9814abaac5b6.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-8175e345-711c-463c-9192-9814abaac5b6.jpg,Tranquil bay scene capturing nature's serene beauty.,"The painting depicts the tranquil waters of Rio de Janeiro Bay under a golden sky. Gentle waves crash against the shore, and sailboats are visible in the distance, framed by rocky hills.","The artwork embodies the luminist style, characterized by its attention to light and atmospheric effects. The smooth, meticulous brushwork captures the warm glow of the sky and reflective water. The composition is harmonious, with balanced elements of land, sea, and sky. Heade's use of detail in the foreground contrasts beautifully with the hazy distance, enhancing the depth and tranquility of the scene.","['luminism', 'realism']","The painting explores themes of natural beauty and serenity, showcasing the harmonious and calm interaction between sky and sea. It emphasizes the peaceful coexistence within nature.","['nature', 'serenity']","{'sailboats': 'Elegant sailboats glide along the calm bay, representing leisure and exploration.', 'waves': 'The foreground features frothy waves breaking gently against the shore, embodying motion and vitality.', 'rocky hills': 'Lush greenery tops the distant rocky hills, framing the composition and providing depth.'}","['clouds', 'birds']","['luminism', 'hudson river school']",Heade,Martin Johnson,"['sailboats', 'waves', 'rocky hills', 'clouds', 'birds']","['Luminism', 'Realism', 'Nature', 'Serenity', 'Sailboats', 'Waves', 'Clouds', 'Birds', 'Hudson River School']",Heade Martin Johnson
9986,TCMA-440229d7-244b-4604-b2c0-f97707073110,Garden for Solitary Enjoyment,1515.0,1552.0,Handscroll; ink and light color on silk,Painting,"{'painting': {'height': 0.28, 'width': 5.185}, 'overall': {'height': 0.32, 'width': 12.902}}",https://openaccess-cdn.clevelandart.org/1978.67/1978.67_print.jpg,"Qiu Ying (Chinese, 1494–1552)",Ying,1494.0,1552.0,Chinese,China,TCMA,"['Ink', 'Color']","['Handscroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-440229d7-244b-4604-b2c0-f97707073110.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-440229d7-244b-4604-b2c0-f97707073110.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-440229d7-244b-4604-b2c0-f97707073110.jpg,An exquisite Chinese scroll depicting serene landscapes.,"The artwork showcases a tranquil garden with rolling hills, lush trees, and serene water bodies. It includes architectural elements like pavilions, blending harmoniously with nature, indicative of solitude and contemplation.","Qiu Ying’s work exemplifies classical Chinese landscape painting, typified by meticulous brushwork and delicate color gradients. The scroll format allows for a narrative unfolding of the scene, drawing viewers into a contemplative exploration of nature's beauty intertwined with human presence through traditional Chinese architecture.","['classical', 'landscape', 'Chinese', 'scroll', 'meticulous brushwork']","The painting reflects themes of solitude and harmony with nature, emphasizing a tranquil retreat from the bustling world. It invites quiet introspection and appreciation of natural beauty, aligning with traditional Chinese philosophies.","['solitude', 'harmony', 'nature', 'introspection', 'beauty']","{'garden': 'A peaceful garden scene featuring lush vegetation, winding paths, and tranquil water elements, embodying serenity.', 'pavilions': 'Elegantly designed pavilions stand amidst the garden, offering a refuge and enhancing the aesthetic of peaceful solitude.'}","['trees', 'hills', 'water bodies', 'bridges']","['Chinese landscape painting', 'Ming dynasty art']",Qiu,Ying,"['garden', 'pavilions', 'trees', 'hills', 'water bodies', 'bridges']","['Classical', 'Landscape', 'Chinese', 'Scroll', 'Solitude', 'Harmony', 'Nature', 'Introspection', 'Garden', 'Pavilions', 'Trees', 'Hills', 'Bridges', 'Chinese Landscape', 'Ming Dynasty']",Qiu Ying
246,ARTIC-25a7ba57-c5a0-7d73-1cf3-bbb531457d9b,St. Cecilia,1845.0,1855.0,Oil on panel,Painting,48.6 × 34.3 cm (19 1/4 × 13 1/2 in.),https://www.artic.edu/iiif/2/25a7ba57-c5a0-7d73-1cf3-bbb531457d9b/full/max/0/default.jpg,"Antoine Wiertz (Belgian, 1806-1865)",,1806.0,1865.0,Belgian,Belgium,ARTIC,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-25a7ba57-c5a0-7d73-1cf3-bbb531457d9b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-25a7ba57-c5a0-7d73-1cf3-bbb531457d9b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-25a7ba57-c5a0-7d73-1cf3-bbb531457d9b.jpg,A heavenly portrayal of St. Cecilia in divine surroundings.,"The artwork depicts St. Cecilia, gazing upwards, surrounded by an angelic entourage. She appears serene and ethereal, with musical instruments and angels floating around, symbolizing her patronage of music.","Wiertz employs a delicate and soft brushstroke technique, with a harmonious and muted color palette, enhancing the ethereal and divine quality of the scene. The composition is balanced, with St. Cecilia at the center, creating a sense of calm and spiritual elevation. The surrounding angels are rendered in flowing lines and gentle forms, contributing to the heavenly atmosphere.","['Romanticism', 'Realism', 'Symbolism', 'Soft brushstrokes', 'Muted colors']","The artwork reflects themes of divine inspiration, music, and spirituality. It captures a moment of transcendence, illustrating St. Cecilia's role as a symbol of heavenly music and devotion.","['Divine', 'Music', 'Spirituality', 'Transcendence']","{'St_Cecilia': 'Seated at the center, looking upwards with serene expression, symbolizing her spiritual connection.', 'Angels': 'Three angels surround Cecilia, playing instruments and enhancing the divine atmosphere.'}","['Musical instruments', 'Clouds']","['Romanticism', 'Symbolism']",Wiertz,Antoine,"['St_Cecilia', 'Angels', 'Musical instruments', 'Clouds']","['Romanticism', 'Realism', 'Symbolism', 'Soft Brushstrokes', 'Muted Colors', 'Divine', 'Music', 'Spirituality', 'Transcendence', 'Angels', 'Musical Instruments', 'Clouds']",Wiertz Antoine
10720,TCMA-0667bc08-ba6f-4b52-b90f-9e2049df5e73,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 20,1200.0,1299.0,"Album, ink on paper",Painting,"{'sheet': {'height': 0.342, 'width': 0.384}, 'painting': {'height': 0.342, 'width': 0.384}}",https://openaccess-cdn.clevelandart.org/2004.1.20/2004.1.20_print.jpg,,,,,,,TCMA,['Ink'],"['Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-0667bc08-ba6f-4b52-b90f-9e2049df5e73.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-0667bc08-ba6f-4b52-b90f-9e2049df5e73.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-0667bc08-ba6f-4b52-b90f-9e2049df5e73.jpg,Elegant depiction of Daoist deities in procession.,"The artwork illustrates a processional scene featuring Daoist deities, elegantly drawn against swirling clouds. The deities are depicted wearing traditional robes, with serene expressions.","The piece is rendered in a delicate line drawing style, emphasizing fluidity and grace. The use of minimal shading gives prominence to the precise outlines, typical of classical Chinese ink art. The arrangement leads the viewer’s eye through the soft, ethereal cloud forms, highlighting the spiritual essence of the subjects.","['line drawing', 'ink', 'classical Chinese art']","The artwork explores spiritual harmony and the reverence of Daoist deities, suggesting themes of divine tranquility and celestial order.","['spirituality', 'harmony', 'divine']","{'deities': 'A group of Daoist deities depicted in flowing robes, leading a serene procession.', 'clouds': 'Swirling clouds provide the backdrop, symbolizing ethereal realms and mystical environments.'}",['robes'],"['Daoist art', 'Chinese traditional']",,,"['deities', 'clouds', 'robes']","['Line Drawing', 'Ink', 'Classical Chinese', 'Spirituality', 'Harmony', 'Divine', 'Deities', 'Clouds', 'Robes', 'Daoist', 'Chinese Traditional']",Unknown
12364,TCMA-2c7aef3b-dd02-4795-9992-e7dc4e15f41b,Preface from Flowers and Grasses,1841.0,1841.0,leaf from folding-album; ink on paper,Painting,{},https://openaccess-cdn.clevelandart.org/1976.56.a/1976.56.a_print.jpg,"Tsubaki Chinzan (Japanese, 1801–1854)",Chinzan,1801.0,1854.0,Japanese,Japan,TCMA,['Ink'],"['Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-2c7aef3b-dd02-4795-9992-e7dc4e15f41b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-2c7aef3b-dd02-4795-9992-e7dc4e15f41b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-2c7aef3b-dd02-4795-9992-e7dc4e15f41b.jpg,Delicate depiction of cherry blossoms and calligraphy.,"The artwork showcases a graceful branch of cherry blossoms with light pink petals and green leaves. Accompanying the floral depiction is calligraphy, elegantly portrayed on the adjacent panel.","The piece reflects a refined blend of traditional Japanese painting and calligraphy. The blossoms are rendered with gentle, flowing brushstrokes, emphasizing the subtle beauty of nature. Soft pastels and earthy tones create a serene atmosphere. The accompanying calligraphy is precise yet expressive, positioned to balance the composition. Together, these elements convey tranquility and harmony, characteristic of Edo-period art.","['Japanese art', 'Edo period', 'calligraphy', 'nature']","The artwork explores the fleeting beauty of nature, focusing on the ephemeral charm of cherry blossoms. The integration of calligraphy adds a layer of poetic reflection, enhancing the contemplative mood.","['nature', 'ephemeral beauty', 'reflection', 'poetry']","{'cherry_blossoms': 'A branch with light pink petals and green leaves, symbolizing transience and beauty.', 'calligraphy': 'Artful black script on the right panel, providing contemplative context and visual balance.'}",[],"['Nanga', 'Edo period']",Tsubaki,Chinzan,"['cherry_blossoms', 'calligraphy']","['Japanese', 'Edo Period', 'Calligraphy', 'Nature', 'Ephemeral Beauty', 'Reflection', 'Poetry', 'Cherry_Blossoms', 'Nanga']",Tsubaki Chinzan
1278,ARTIC-bd8432e6-65f7-a32a-4e1a-85593633fa8f,View of Genoa,1834.0,1834.0,Oil on paper mounted on canvas,Painting,29.5 × 41.7 cm (11 5/8 × 16 3/8 in.); Framed: 42 × 53.4 cm (16 1/2 × 21 in.),https://www.artic.edu/iiif/2/bd8432e6-65f7-a32a-4e1a-85593633fa8f/full/max/0/default.jpg,"Jean-Baptiste-Camille Corot (French, 1796–1875)",,1796.0,1796.0,French,France,ARTIC,['Oil'],"['Paper', 'Canvas']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-bd8432e6-65f7-a32a-4e1a-85593633fa8f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-bd8432e6-65f7-a32a-4e1a-85593633fa8f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-bd8432e6-65f7-a32a-4e1a-85593633fa8f.jpg,A serene view of Genoa's urban landscape.,"The painting beautifully captures the cityscape of Genoa with its clustered buildings, lush greenery, and the distant sea. Sunlight bathes the structures, creating a harmonious blend of architecture and nature.","The artwork employs soft brushstrokes and a muted color palette of blues, greens, and earth tones, typical of Corot’s naturalistic approach. The composition leads the viewer's eye from the foreground greenery to the intricate detailing of Genoa’s buildings, culminating at the serene horizon. Corot’s light application emphasizes the atmospheric quality, showcasing his mastery in depicting outdoor scenes.","['naturalism', 'landscape', 'realism', 'plein_air']",The painting explores the harmony between man-made and natural environments. It portrays a peaceful coexistence and integration of urban life within the tranquil setting of nature.,"['urban', 'nature', 'harmony', 'tranquility']","{'cityscape': 'A detailed view of Genoa with tightly packed buildings, showcasing the architectural diversity and charm.', 'sea': ""Visible in the distance, the calm sea forms a soothing backdrop, enhancing the city's tranquility.""}","['trees', 'hills', 'clouds']","['Barbizon_school', 'realism', 'romanticism']",Corot,Jean-Baptiste-Camille,"['cityscape', 'sea', 'trees', 'hills', 'clouds']","['Naturalism', 'Landscape', 'Realism', 'Urban', 'Nature', 'Harmony', 'Tranquility', 'Cityscape', 'Sea', 'Trees', 'Hills', 'Clouds', 'Barbizon School', 'Romanticism']",Corot Jean-Baptiste-Camille
827,ARTIC-74e4bd6b-8831-1965-d4de-95f899755a00,Drinking and Dancing before the Tribal Chief,1669.0,1742.0,Handscroll; ink on paper,Painting,35.7 × 99.8 cm (14 1/16 × 39 5/16 in.),https://www.artic.edu/iiif/2/74e4bd6b-8831-1965-d4de-95f899755a00/full/max/0/default.jpg,"Leng Mei (Chinese, 1669-1742)",,1669.0,1742.0,Chinese,China,ARTIC,['Ink'],"['Handscroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-74e4bd6b-8831-1965-d4de-95f899755a00.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-74e4bd6b-8831-1965-d4de-95f899755a00.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-74e4bd6b-8831-1965-d4de-95f899755a00.jpg,Ancient celebration depicted with elegance and precision.,"The artwork portrays a lively scene where a tribal chief is entertained by dancers and musicians. People are gathered around, presenting drinks and performing. The setting is richly detailed, highlighting traditional clothing and architecture, with a serene ambiance under leafy trees.","The painting exhibits a classical Chinese style with meticulous line work and delicate shading. The use of ink and light pigments creates a soft, atmospheric effect, enhancing the elegance and refinement typical of the Qing dynasty. The composition is balanced, directing attention to the chief while layers of depth are achieved through perspective and detail. The gracefulness of the figures, along with the detailed portrayal of textiles and surroundings, adds to the work's intricate beauty.","['Chinese painting', 'Qing dynasty', 'ink drawing']","The theme centers on celebration, power, and social ritual. The gathering signifies the community's respect and reverence towards the chief, reflecting social hierarchy and traditional customs in a harmonious cultural setting.","['celebration', 'power', 'social ritual']","{'tribal_chief': 'Seated prominently, enjoying the performances and symbolizing authority within the scene.', 'dancers_and_musicians': 'Moving gracefully, they provide entertainment to the chief, embodying cultural tradition.', 'attendants': 'Carrying drinks and positioned around the chief, illustrating servitude and hospitality.'}","['trees', 'traditional architecture', 'drinks']",['traditional Chinese art'],Leng,Mei,"['tribal_chief', 'dancers_and_musicians', 'attendants', 'trees', 'traditional architecture', 'drinks']","['Chinese', 'Qing Dynasty', 'Ink Drawing', 'Celebration', 'Power', 'Attendants', 'Trees', 'Traditional Architecture', 'Traditional Chinese']",Leng Mei
