,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
610,Amos Lawrence,"Chester Harding (American, 1792-1866)",c. 1845,1845.0,1845.0,Oil on canvas,NGA-1426be58-985d-499b-b579-d265b58bac56,"https://api.nga.gov/iiif/1426be58-985d-499b-b579-d265b58bac56/full/1686,/0/default.jpg","A stately portrait of a seated gentleman in a richly patterned robe, exuding a calm authority.","The painting depicts Amos Lawrence, a prominent American businessman and philanthropist, seated in an opulent interior. He is dressed in a vibrant, paisley-patterned robe and trousers, with his right arm resting on an adjacent table that holds what appears to be a book. His poised demeanor and direct gaze suggest a person of importance and firm character.","This artwork is typical of mid-19th century American portraiture, showcasing fine detail, realistic representation, and a rich, warm palette. Chester Harding's use of light deftly highlights the textures of the robe and the solemnity of Lawrence's expression. The clarity of form and balanced composition reflect the influence of Neoclassicism, while the precision in capturing facial features demonstrates Harding's skill in realism.","['American', 'Portraiture', 'Neoclassicism', 'Realism', 'Mid-19th Century', 'Warm Palette', 'Fine Detail']",The theme centers on the portrayal of character and social status through the detailed presentation of the subject's attire and setting. The tranquility and formality in Lawrence's posture conveys a sense of his persona and the values of the era in which he lived.,"['Character', 'Social Status', 'Attire', 'Persona', 'Formality', '19th Century Values']","{'Amos Lawrence': 'The central figure, Amos Lawrence, is captured in a state of composed reflection, seated comfortably in an upholstered chair.'}","['Upholstered chair', 'Table', 'Book', 'Red drapery', 'Patterned carpet', 'Classical column']","['American Portraiture', 'Neoclassicism', 'Realism']","['Amos Lawrence', 'Upholstered chair', 'Table', 'Book', 'Red drapery', 'Patterned carpet', 'Classical column']","['American', 'Portraiture', 'Neoclassicism', 'Realism', 'Warm Palette', 'Fine Detail', 'Character', 'Social Status', 'Attire', 'Formality', 'Table', 'Book', 'Red Drapery', 'Patterned Carpet', 'Classical Columns', 'American Portraiture']"
1289,Woman Holding a Book,"Erastus Salisbury Field (American, 1805-1900)",c. 1835,1835.0,1835.0,Oil on canvas,NGA-ff27dabd-4630-454a-8d0b-98013b605fd6,"https://api.nga.gov/iiif/ff27dabd-4630-454a-8d0b-98013b605fd6/full/1686,/0/default.jpg","A solemn portrait of a woman, poised and composed, holding a book.","This artwork presents a half-length portrait of a woman with a stern expression. She holds a book in her right hand, which rests on a tabletop, hinting at education or intellect. Her attire includes a white elaborate collar and dark clothing, contrasting with her fair complexion, dark eyes, and neatly styled hair.","The painting features a simplified realism characteristic of 19th-century American portraiture, with a focus on clarity and detail in the subject's face and hands. The background is muted and unadorned, drawing the viewer's attention to the fine detailing of the lace collar and the patterned book. The color palette is restrained, and the painter's brushwork is precise, yet the representation of textures reveals a delicate artistry.","['American Art', '19th Century', 'Portraiture', 'Realism', 'Simplified Realism', 'Fine Detail']",The dominant theme is the dignified representation of the woman and the quiet assertion of her character. Her austere expression and poised demeanor suggest a narrative of intellect and composure. The presence of the book may symbolize learning or convey societal values regarding femininity and education.,"['Dignity', 'Portraiture', 'Femininity', 'Education', 'Intellect', 'Character']","{'Woman': ""Captured in a frontal pose, the woman's presence is central, her facial expression serene, and her gaze direct."", 'Book': 'The ornately decorated book she holds symbolizes literacy, status, or personal interests, an accent to her character.'}","['Collar', 'Table', 'Earrings']","['American Folk Art', 'Early American Portraiture']","['Woman', 'Book', 'Collar', 'Table', 'Earrings']","['American', 'Portraiture', 'Realism', 'Fine Detail', 'Dignity', 'Femininity', 'Education', 'Intellect', 'Character', 'Woman', 'Book', 'Collar', 'Table', 'Earrings', 'American Folk', 'Early American Portraiture']"
325,Mrs. John Lothrop,"John Durand (American, active 1765/1782)",c. 1770,1770.0,1770.0,Oil on canvas,NGA-71bff401-25ab-4643-b01e-33970c81f063,"https://api.nga.gov/iiif/71bff401-25ab-4643-b01e-33970c81f063/full/1686,/0/default.jpg",A serene portrait of an 18th-century woman adorned with delicate florals.,"The painting depicts a half-length portrait of Mrs. John Lothrop, poised with elegance. She is dressed in a vibrant yellow gown with lace adornment, featuring a corsage and holding a book. Her countenance suggests a refined calmness, with her dark hair styled up and accented with a floral arrangement. A flowering bush occupies the background to her right, complementing her attire.","This artwork is executed in the colonial American portraiture tradition, characterized by its straightforward realism and attention to detail. Durand's technique showcases the textures of fabrics and the softness of skin, while the composition emphasizes the sitter���������s status and femininity. The clarity of form and subdued use of color outside the central figure reflects the colonial era's artistic sensibilities, suggesting a balance between austerity and ador","['Colonial American', 'Portraiture', 'Realism', '18th Century', 'Detail Oriented', 'Subdued Color Palette']","The portrait is a representation of personal identity and social status in colonial America. It conveys the aesthetics of the time through fashion and symbolism, such as the flowers representing nature and fertility. The inclusion of the book hints at the subject's education or interests, projecting a persona of grace, intellect, and sophistication.","['Identity', 'Social Status', 'Colonial America', 'Fashion', 'Symbolism', 'Nature', 'Fertility', 'Education', 'Sophistication']","{'Mrs. John Lothrop': 'The central figure, she is rendered with a serene expression, a fashionably ornate gown, and carries a sense of aristocratic poise.', 'Floral Arrangement': 'The small bouquet in her hair and the single rose she holds are symbolic, adding a touch of natural beauty to the composition.', 'Book': 'The book she holds likely indicates her literacy and learning, values appreciated in the context of 18th-century societal norms.'}","['Lace Adornment', 'Flowering Bush']","['Colonial American Art', 'Early American Portraiture']","['Mrs. John Lothrop', 'Floral Arrangement', 'Book', 'Lace Adornment', 'Flowering Bush']","['Colonial American', 'Portraiture', 'Realism', 'Detail Oriented', 'Subdued Color Palette', 'Social Status', 'Colonial America', 'Fashion', 'Symbolism', 'Nature', 'Fertility', 'Education', 'Sophistication', 'Floral Arrangement', 'Book', 'Early American Portraiture']"
1793,Keelmen Heaving in Coals by Moonlight,"Joseph Mallord William Turner (British, 1775-1851)",1835,1835.0,1835.0,Oil on canvas,NGA-c1e33e8d-ffe4-4d20-a267-87ffcf94f7ce,"https://api.nga.gov/iiif/c1e33e8d-ffe4-4d20-a267-87ffcf94f7ce/full/1686,/0/default.jpg",An ethereal maritime scene bathed in moonlight and infused with misty atmosphere.,"Joseph Mallord William Turner's 'Keelmen Heaving in Coals by Moonlight' portrays the bustling activity of loading coal onto ships under the soft glow of moonlight. Ships anchored at the port, along with the labor of the keelmen, are shrouded in a misty, atmospheric light which reflects on the water's surface, emphasizing the luminous effect of the natural night light.","Turner's work is known for its groundbreaking approach to light and color which characterizes the Romanticism movement. This particular piece demonstrates Turner’s mastery in creating atmospheric mood through the use of sweeping brush strokes and a subtle palette that conveys the ephemeral quality of light. A sense of movement is expressed in the fluidity of the sea and sky, while the dramatic contrasts of shadow and light enhance the depth and texture.","['Romanticism', 'Atmospheric', 'Marine Art', 'Light', 'Color', 'Sublime']","The theme of the artwork is the interaction between man and the natural world, highlighting the enduring human endeavor of maritime work. The moonlit scene portrays the interplay of light and darkness, the vastness of the sky against the detailed activity on the water, and the romanticized perspective of the laboring keelmen in a harmonized natural setting.","['Maritime', 'Labor', 'Nature', 'Sublime', 'Interaction', 'Romanticized']","{'ships': 'Tall ships dominate the scene, their sails and structures faintly illuminated by the moon and fires from the docks, symbolizing maritime commerce and transport.', 'keelmen': 'The workers, known as keelmen, are seen heaving coals, their silhouettes and the play of light on their movement emphasizing the nocturnal labor.'}","['Moon', 'Water reflections', 'Floating buoy', 'Distant port structures', 'Small boats']",['Romanticism'],"['ships', 'keelmen', 'Moon', 'Water reflections', 'Floating buoy', 'Distant port structures', 'Small boats']","['Romanticism', 'Atmospheric', 'Marine', 'Sublime', 'Maritime', 'Labor', 'Nature', 'Interaction', 'Romanticized', 'Ships', 'Moon', 'Water Reflections', 'Small Boats']"
1947,Sainte-Adresse,"Claude Monet (French, 1840-1926)",1867,1867.0,1867.0,Oil on canvas,NGA-579777b9-33fb-493e-8e2c-89b972019854,"https://api.nga.gov/iiif/579777b9-33fb-493e-8e2c-89b972019854/full/1686,/0/default.jpg",A serene view of the Sainte-Adresse seaside with boats and local inhabitants.,"This painting depicts a lively coastal scene at Sainte-Adresse, with boats onshore, figures scattered across the beach, and a view of the sea against a backdrop of a cloudy sky. The foreground shows beached boats and maritime equipment, while the middle distance reveals calm waters dotted with ships, a jetty, and a hilly coastline with buildings receding into the distance.","Claude Monet's 'Sainte-Adresse' employs the loose and expressive brushwork characteristic of his early Impressionist style, which aims to capture the ephemeral qualities of light and movement. The painting displays a masterful use of color and light to convey the atmosphere of the seaside setting. The brushstrokes are visible and the color palette is natural, with a harmonious blend of blues, greens, and earth tones.","['Impressionism', 'Loose brushwork', 'Colorful', 'Naturalistic', 'Atmospheric']","The theme of this work centers on the maritime character of the Normandy coastline. It depicts a harmonious interplay between man, nature, and the sea, giving a glimpse of daily life in a coastal town during the 19th century. The painting reflects the Impressionist interest in capturing the transient effects of light and weather.","['Maritime', 'Normandy Coast', 'Daily Life', 'Seaside', '19th Century']","{'boats': 'Several wooden boats are beached on the shore, some upright and some tilted, suggesting recent use by local fishermen.', 'jetty': 'A stone jetty extends into the sea, with figures standing near its edge, creating a sense of activity and work associated with the sea.', 'figures': 'A variety of figures, including fishermen, townsfolk, and possibly visitors, populate the beach and jetty, hinting at the rhythms of daily life.'}","['cloudy sky', 'calm sea', 'ships at sea', 'maritime equipment', 'hilly coastline', 'village houses']",['Impressionism'],"['boats', 'jetty', 'figures', 'cloudy sky', 'calm sea', 'ships at sea', 'maritime equipment', 'hilly coastline', 'village houses']","['Impressionism', 'Loose Brushwork', 'Colorful', 'Naturalistic', 'Atmospheric', 'Maritime', 'Daily Life', 'Seaside', 'Boats', 'Figures', 'Cloudy Sky']"
597,"Fruit, Jug, and a Glass","Jean Sim��on Chardin (French, 1699-1779)",c. 1726/1728,1726.0,1728.0,Oil on canvas,NGA-cc9782fa-54f6-4963-96c9-da116a03450e,"https://api.nga.gov/iiif/cc9782fa-54f6-4963-96c9-da116a03450e/full/1686,/0/default.jpg","A serene still life featuring fruit, a ceramic jug, and a glass with refined realism.","This oil painting presents a still life composition consisting of a group of peaches arranged on a wooden surface, accompanied by a brown jug to the left and a transparent glass. The peaches cast subtle shadows, enhancing their volume and form. The leaves attached to the fruits look fresh, suggesting their ripeness. The backdrop is unadorned and dark, directing focus to the subjects at the forefront.","The painting demonstrates the classic still life style of the early 18th century with a focus on realism and attention to the intricate details of texture and light. The subdued color palette emphasizes the natural appearance of the objects, while the chiaroscuro used mildly suggests the influence of the Baroque period. Chardin's brushwork is meticulous, imbuing the scene with a sense of calmness and the everyday beauty of simple objects.","['Still Life', 'Realism', 'Chiaroscuro', 'Baroque Influence', 'Subdued Color Palette', '18th Century']","The artwork illustrates the theme of everyday life and the beauty found in ordinary objects. It explores the interplay of light and shadow in creating a three-dimensional effect on the painted surfaces, hinting at the transient nature of life through the depiction of perishable items like fruit.","['Everyday Life', 'Ordinary Objects', 'Mortality', 'Nature', 'Perishable Items', 'Light and Shadow']",{},"['wooden surface', 'shadows', 'leaves']","['Rococo', 'Realism']","['wooden surface', 'shadows', 'leaves']","['Still Life', 'Realism', 'Chiaroscuro', 'Baroque', 'Subdued Color Palette', 'Everyday Life', 'Mortality', 'Nature', 'Light And Shadow', 'Wooden Surface', 'Shadows', 'Leaves', 'Rococo']"
167,Captain Warren Delano,"Charles Loring Elliott (American, 1812-1868)",c. 1852,1852.0,1852.0,Oil on canvas,NGA-6dfa9be4-3ff2-401d-b58f-fcd1ec8cbd28,"https://api.nga.gov/iiif/6dfa9be4-3ff2-401d-b58f-fcd1ec8cbd28/full/1686,/0/default.jpg",A dignified portrait of a seated man with a contemplative gaze.,"The artwork captures a middle-aged man seated, dressed in a dark coat and white shirt. He gazes directly at the viewer, exuding an air of confidence. The individual's attire and the subtle details, such as the gold ring and cane he holds, suggest a person of status and refinement.","This portrait is painted in a realistic style, with meticulous attention to the subtleties of light, shadow, and texture to create a lifelike representation. Charles Loring Elliott���������s brushwork is precise, capturing the texture of the skin and fabrics with finesse. The balanced composition and nuanced color palette are characteristic of portraiture of the mid-19th ce","['Realism', 'Portrait', 'Oil Painting', '19th Century', 'American Art']","The theme of the portrait is likely a representation of status, character, and the personal history of the sitter. It exudes a sense of authority and respectability, common in the portraiture of esteemed individuals during the time.","['Status', 'Character', 'Personal History', 'Authority', 'Respectability']","{'Figure': 'A middle-aged man depicted in a three-quarter view, his expression serene, with a direct and engaging gaze towards the viewer.', 'Cane': 'The man holds a simple yet elegant cane, indicative of his social standing and possibly his need for support or as a symbol of authority.', 'Gold ring': ""On the man's left hand, which rests over the cane, a gold ring is visible, further indicating his wealth or marital status.""}","['Dark coat', 'White shirt', 'Red chair']",['Realism'],"['Figure', 'Cane', 'Gold ring', 'Dark coat', 'White shirt', 'Red chair']","['Realism', 'Portrait', 'Oil', 'American', 'Status', 'Character', 'Authority', 'Figure', 'Cane', 'Dark Coat', 'White Shirt', 'Red Chair']"
174,Madonna of Saint Jerome,"Matthew Pratt (American, 1734-1805)",1764/1766,1764.0,1766.0,Oil on canvas,NGA-d0cac222-700a-4303-a9a6-dcdb13ce78a4,"https://api.nga.gov/iiif/d0cac222-700a-4303-a9a6-dcdb13ce78a4/full/1686,/0/default.jpg",A serene religious scene capturing a tender interaction with the Madonna.,"The painting portrays the Virgin Mary seated with baby Jesus in her lap, surrounded by Saint Jerome, an angel, and a resting child. A lush landscape with distant mountains is visible in the background, partially obscured by a dark, draped curtain. Saint Jerome is distinguishable by his hermit-like appearance and cardinal's robe.","This artwork is created in a Baroque style, characterized by its dramatic lighting, vivid colors, and realistic figures. There's a clear attention to detail in the rendering of fabric and flesh. The figures are compositionally arranged to draw the eye towards the Madonna and child, and the use of chiaroscuro adds depth.","['Baroque', 'Realism', 'Chiaroscuro', 'Dramatic', 'Vivid Colors']","The theme of this artwork is religious, depicting a moment of sanctity and quietude. It illustrates the piety of Madonna embraced by the presence of Saint Jerome, an influential biblical figure, along with other symbolic figures.","['Religious', 'Christianity', 'Madonna', 'Jesus', 'Saint Jerome', 'Sanctity', 'Piety']","{'Madonna': 'The Virgin Mary is captured in a moment of maternal gentleness, cradling baby Jesus with a serene expression.', 'Baby Jesus': ""A young, innocent figure of divinity, Jesus appears tranquil as he lies in the Madonna's lap."", 'Saint Jerome': ""Depicted as a weathered, elderly man, Jerome is identified by his cardinal's attire and the lion, his attribute."", 'Angel': 'A celestial being, possibly representing guidance or protection, gazes down at the sacred scripture.'}","['Curtain', 'Bible', 'Landscape', 'Mountains', 'Lion']",['Baroque'],"['Madonna', 'Baby Jesus', 'Saint Jerome', 'Angel', 'Curtain', 'Bible', 'Landscape', 'Mountains', 'Lion']","['Baroque', 'Realism', 'Chiaroscuro', 'Dramatic', 'Vivid Colors', 'Religious', 'Christianity', 'Madonna', 'Jesus', 'Saint Jerome', 'Sanctity', 'Piety', 'Angel', 'Curtain', 'Landscape', 'Mountains', 'Lion']"
292,Connecticut Sea Captain's Wife,"Isaac Sheffield (American, 1807-1845)",1833,1833.0,1833.0,Oil on wood,NGA-264337ff-9a77-4837-a58a-e36e8743cddd,"https://api.nga.gov/iiif/264337ff-9a77-4837-a58a-e36e8743cddd/full/1686,/0/default.jpg",A stately portrait of a sea captain's wife with a tranquil landscape in the backdrop.,"The painting features a woman dressed in a black outfit with a white lace collar and cuffs. Her hair is styled neatly, and she wears golden earrings and a ring. She holds a book in her hand, suggesting literacy or intellectual pursuits. The backdrop includes a vibrant red curtain to the left and a serene landscape with a sunset and tranquil waters through a window to the right.","This painting is a work of American portraiture from the early 19th century, characterized by its clear detail and use of vibrant, contrasting colors. The positioning and direct gaze of the subject give the piece a formal quality. The artist employs fine brushwork, particularly noticeable in the texture of the lace and the woman's jewelry. The landscape behind the subject adds depth and offers a glimpse into the world outside, which contrasts with the interior setting.","['American', 'Portraiture', '19th Century', 'Formal', 'Detail-Oriented', 'Vibrant Colors', 'Fine Brushwork']","The theme centers on the social stature and personal attributes of a sea captain's wife, including her elegance, poise, and perhaps her role within the domestic sphere. The presence of a book could symbolize education or piety, while the landscape might hint at her husband's seafaring life.","['Social Status', 'Elegance', 'Domestic Life', 'Education', 'Seafaring', '19th Century Women']","{""Sea Captain's Wife"": 'A refined woman depicted with composure and grace, wearing attire indicative of her social status and the era.'}","['Red curtain', 'Book', 'Golden earrings', 'Ring', 'Landscape view with sunset', 'Body of water']","['American Folk Art', 'Pre-modern Portraiture']","[""Sea Captain's Wife"", 'Red curtain', 'Book', 'Golden earrings', 'Ring', 'Landscape view with sunset', 'Body of water']","['American', 'Portraiture', 'Formal', 'Detail-Oriented', 'Vibrant Colors', 'Fine Brushwork', 'Social Status', 'Elegance', 'Domestic Life', 'Education', 'Seafaring', 'Red Curtain', 'Book', 'Body Of Water', 'American Folk']"
120,Flowers in a Vase,"Auguste Renoir (French, 1841-1919)",c. 1866,1866.0,1866.0,Oil on canvas,NGA-2cf45b58-42eb-4359-a50f-b1143459a6be,"https://api.nga.gov/iiif/2cf45b58-42eb-4359-a50f-b1143459a6be/full/1686,/0/default.jpg",A vivid depiction of a colorful arrangement of flowers in a stout vase.,"The artwork portrays a robust assortment of lively flowers overflowing from a terracotta vase positioned on what appears to be a stone ledge. Various hues punctuate the flora, including reds, blues, yellows, and whites, creating a vibrant composition against the otherwise muted, dark background.","Renoir's impressionistic approach is evident in the loose brushwork and the play of light and color that give life to the scene. There's a sense of immediacy and spontaneity, as if the artist captured the ephemeral beauty of the flowers at that moment. The focus on the shifting effects of light rather than on meticulous detail is quintessential of the Impressionist style.","['Impressionism', 'Loose brushwork', 'Play of light', 'Colorful', 'Spontaneity', 'Ephemeral']","This piece reflects Renoir's fascination with the natural world, and more specifically, a simple yet profound appreciation of floral beauty. The painting celebrates the everyday splendor and variety of flowers and invites the viewer to observe the interplay of nature's colors and forms.","['Floral', 'Nature', 'Beauty', 'Everyday splendor', 'Variety', 'Appreciation']","{'Flowers': 'An abundant array of flowers fills the canvas with their delicate petals and varied colors, expressing the vivacity of nature.', 'Vase': 'The rustic terracotta vase with a rounded body acts as a vessel to showcase the blooming flowers, grounding the composition.'}","['Stone ledge', 'Background shadows']",['Impressionism'],"['Flowers', 'Vase', 'Stone ledge', 'Background shadows']","['Impressionism', 'Loose Brushwork', 'Play Of Light', 'Colorful', 'Spontaneity', 'Ephemeral', 'Floral', 'Nature', 'Flowers', 'Vase', 'Stone Ledge']"
928,Baby in Blue Cradle,American 19th Century,c. 1840,1840.0,1840.0,Oil on canvas,NGA-6c64c393-6cbf-4560-ba09-bb35df0993a2,"https://api.nga.gov/iiif/6c64c393-6cbf-4560-ba09-bb35df0993a2/full/1686,/0/default.jpg",A serene portrayal of an infant nestled within a deep blue cradle.,"The artwork captures a young baby sitting upright in a cradle that is painted a rich blue. The infant wears a red dress with intricate detailing and looks directly out toward the viewer with a calm and curious expression. A pillow with star patterns rests behind the child, adding a touch of whimsy to this tranquil scene.","This piece exhibits characteristics commonly associated with 19th-century American folk art. The painting's style is defined by its straightforward composition, unadorned background, and the realistic yet somewhat naive portrayal of the infant. The artist has paid great attention to detail in the textures of the dress and cradle, while maintaining a simplicity in the facial features and overall rendering that is typical of the folk genre.","['American Folk Art', '19th Century', 'Naive Art', 'Realism', 'Portraiture']","This painting thematically focuses on childhood innocence and the care given to children. The protective cradle and the child's direct gaze suggest a moment of quietude and safety, themes commonly explored in portraits of infancy during the 19th century.","['Childhood', 'Innocence', 'Safety', 'Infancy', '19th Century Portraiture']","{'Baby': 'An infant with a placid expression is depicted wearing a detailed red dress and sitting in a blue cradle.', 'Blue Cradle': 'The cradle is a deep, calming blue, enveloping the baby with a sense of warmth and protection.'}","['Pillow', 'Red Dress', 'Stars']",['American Folk Art'],"['Baby', 'Blue Cradle', 'Pillow', 'Red Dress', 'Stars']","['American Folk', 'Naive', 'Realism', 'Portraiture', 'Childhood', 'Innocence', 'Baby']"
176,Joseph Dugan,"Thomas Sully (American, born England, 1783-1872)",1810,1810.0,1810.0,Oil on canvas,NGA-e021239f-5307-48bb-ba50-f721721a5352,"https://api.nga.gov/iiif/e021239f-5307-48bb-ba50-f721721a5352/full/1686,/0/default.jpg","A refined portrait of a seated gentleman holding eyeglasses, exuding composure.","This artwork features a half-length portrait of a gentleman identified as Joseph Dugan. Seated, he rests one arm on the back of a wooden chair, holding a pair of eyeglasses. His countenance is serene with a hint of a content smile, and his eyes gaze directly at the viewer, creating an engaging connection. The attire is of the period, with a white cravat, a dark coat, and a white shirt.","Thomas Sully's painting falls within the American portrait tradition with influences from European Romanticism. Sully showcases his mastery of fine brushwork in the gentle rendering of Dugan's face and the detailed capture of textures in the hair and clothing. The composition, with its warm brown background, focuses the viewer's attention on the subject. The choice of lighting and shadow creates a depth that gives the painting a lifelike and three-dimensional feel.","['American portrait tradition', 'Romanticism', 'fine brushwork', 'warm palette', 'textural', 'realistic', 'serene', 'compositional focus']","The portrait is a representation of an individual's likeness and character during the early 19th century. It aims to communicate not only the physical attributes of Joseph Dugan but also to capture his personality and social status, as indicated by his attire and the composed posture. The inclusion of the eyeglasses may symbolize his intellect or social position.","['portraiture', 'likeness', 'character study', '19th century', 'personality', 'social status', 'intellect']","{'Joseph Dugan': 'The principal subject of the portrait, Joseph Dugan, is depicted with a composed and thoughtful demeanor while seated in a wooden chair.'}","['wooden chair', 'eyeglasses']","['American portraiture', 'Romanticism']","['Joseph Dugan', 'wooden chair', 'eyeglasses']","['Romanticism', 'Fine Brushwork', 'Warm Palette', 'Textural', 'Realistic', 'Serene', 'Portraiture', 'Likeness', 'Character Study', 'Personality', 'Social Status', 'Intellect', 'Wooden Chair', 'American Portraiture']"
1516,Shepherd with His Flock,"Jean-Victor Bertin (French, 1767-1842)",c. 1820,1820.0,1820.0,Oil on canvas,NGA-e55d5a64-1d05-4b3c-ae70-152de986652d,"https://api.nga.gov/iiif/e55d5a64-1d05-4b3c-ae70-152de986652d/full/1686,/0/default.jpg",A pastoral scene capturing the serene life of a shepherd with his flock.,"The artwork illustrates a shepherd standing on a path with his flock of sheep in a tranquil rural setting. Verdant trees flank the scene, a majestic cliff with a fortified structure looms in the background, and a gentle river meanders beneath the lush landscape.","Jean-Victor Bertin's 'Shepherd with His Flock' is steeped in the Neoclassical style common in the late 18th and early 19th centuries, exhibiting a focus on clarity, calmness, and balance in its composition. The attention to detail in the landscape and the idealized nature elements reflect the influence of classical antiquity aesthetics and the search for a rational order.","['Neoclassical', 'Idealized Nature', 'Calm', 'Orderly', 'Detailed Landscape', 'Classical Influence']","The theme revolves around the idyllic pastoral life, an embodiment of simplicity and harmony with nature. It signifies a romanticized view of rural existence, emphasizing peace and the gentle rhythm of country living, away from the complexities of urban society.","['Pastoral', 'Idyllic', 'Rural Life', 'Simplicity', 'Harmony with Nature', 'Romanticized']","{'shepherd': 'A central figure in the scene, the shepherd stands attentively with his staff, watching over the grazing sheep.', 'flock of sheep': ""The flock is spread across the path, symbolizing the shepherd's livelihood and his intimate relationship with nature."", 'fortified structure': ""On the cliff's summit, the looming structure adds historical depth and grandeur to the pastoral landscape, suggesting human presence and history.""}","['trees', 'river', 'path', 'clouds']",['Neoclassicism'],"['shepherd', 'flock of sheep', 'fortified structure', 'trees', 'river', 'path', 'clouds']","['Neoclassical', 'Idealized Nature', 'Calm', 'Classical', 'Pastoral', 'Idyllic', 'Rural Life', 'Simplicity', 'Harmony With Nature', 'Romanticized', 'Trees', 'River', 'Path', 'Clouds', 'Neoclassicism']"
63,Charles Carroll of Carrollton,"Chester Harding (American, 1792-1866)",c. 1828,1828.0,1828.0,Oil on canvas,NGA-534576fa-5fa3-4c8a-a152-c38243f36a8a,"https://api.nga.gov/iiif/534576fa-5fa3-4c8a-a152-c38243f36a8a/full/1686,/0/default.jpg",A distinguished portrait of an elder statesman in a contemplative pose.,"The artwork captures an elderly male figure seated and dressed in formal attire typical of the early 19th century. The subject appears reflective, with a subdued expression, possibly conveying the wisdom and experience associated with age. His hands lightly grasp a small book, suggesting an affinity for knowledge or learning.","The style of this portrait is characteristic of early 19th-century American portraiture. The brushwork is smooth, with a realistic representation of the sitter's features and clothing texture. Soft lighting highlights the subject's face and hands, while the use of chiaroscuro enhances the three-dimensional effect. The composed, seated pose is formal, typical of portraiture from this era, designed to communicate the sitter's status and character.","['American Portraiture', '19th Century', 'Realism', 'Chiaroscuro', 'Formal Composition']","The theme of this painting is likely to reflect the social status and character of the sitter, Charles Carroll of Carrollton. Portraits of this nature were often intended to convey the sitter's dignity, personal accomplishments, and place in society during the 19th century.","['Portraiture', 'Dignity', 'Accomplishment', 'Social Status', 'Historical Figure']","{'Charles Carroll of Carrollton': 'This is a painted representation of Charles Carroll of Carrollton, depicted as an elder statesman with an insightful gaze, holding a book to signify intellect or scholarship.'}","['Book', 'Chair', 'Formal Attire']",['American Portraiture'],"['Charles Carroll of Carrollton', 'Book', 'Chair', 'Formal Attire']","['American Portraiture', 'Realism', 'Chiaroscuro', 'Formal Composition', 'Portraiture', 'Dignity', 'Social Status', 'Historical Figure', 'Book', 'Chair', 'Formal Attire']"
930,Boy in Blue Coat,American 18th Century,c. 1730,1730.0,1730.0,Oil on canvas,NGA-dea3798c-7e6c-4361-b057-2df27867c5a4,"https://api.nga.gov/iiif/dea3798c-7e6c-4361-b057-2df27867c5a4/full/1686,/0/default.jpg",A young boy stands elegantly with his dog against a pastoral backdrop.,"The painting portrays a young boy dressed in a blue coat highlighted by a red sash. His poised demeanor is complemented by a small dog by his side, looking up at him. In the background, a landscape with structures and a red-tinted sky during what seems like sunset or sunrise imparts a serene atmosphere.","This artwork is reflective of 18th-century colonial American portraiture. The figure is painted with careful attention to the textures of clothing, conveying a sense of status and refinement. The artist utilizes a realistic approach with a somewhat naive execution, as evidenced in the simplified forms and facial features. The landscape in the background possesses a romantic quality, suggesting an idyllic, pastoral setting.","['Colonial American', 'Portraiture', '18th Century', 'Realism', 'Naive Art']","The theme focuses on youth and status during the 18th century in America. It captures the individuality and social standing of the boy through his attire and the inclusion of a faithful companion, indicating wealth and leisure. The pastoral background suggests a connection to the land and possible landed gentry status.","['Youth', 'Status', 'Wealth', 'Companionship', 'Pastoral', '18th Century America']","{'boy': 'A young boy stands confidently in sophisticated attire, symbolizing his social status during the colonial American era.', 'dog': 'The dog, gazing up at the boy, represents loyalty and the presence of domesticated pets in aristocratic households.'}","['blue coat', 'red sash', 'landscape', 'buildings', 'sunset']",['Colonial American Art'],"['boy', 'dog', 'blue coat', 'red sash', 'landscape', 'buildings', 'sunset']","['Colonial American', 'Portraiture', 'Realism', 'Naive', 'Youth', 'Status', 'Wealth', 'Companionship', 'Pastoral', 'Boy', 'Dog', 'Landscape', 'Buildings', 'Sunset']"
