,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
1251,"Man Named Hubbard Reading ""Boston Atlas""",American 19th Century,1843 or after,1843.0,1843.0,Oil on canvas,NGA-8cf24db1-08d9-4e24-94c6-b587a6f1595f,"https://api.nga.gov/iiif/8cf24db1-08d9-4e24-94c6-b587a6f1595f/full/1686,/0/default.jpg",A regal portrait of Hubbard posing with the 'Boston Atlas' gazes forward.,"The artwork presents a half-length portrait of a man named Hubbard, holding an open newspaper titled 'Boston Atlas'. His gaze meets the viewer directly. A red curtain and a landscape with a building and bridge are visible in the background.","The painting embodies the aesthetic tendencies of 19th-century American portraiture, emphasizing realism and individual likeness. The color palette is vibrant, with a strong contrast between the warm hues of the subject's face and the cooler tones of the background. A meticulous approach to the subject's features and clothing suggests a favoring of detail and texture. The brushwork appears smooth, aiming for a polished finish.","['Realism', 'American', '19th Century', 'Portrait', 'Smooth Brushwork']","The theme revolves around the depiction of an individual, likely a person of some importance, given the inclusion of the newspaper to hint at his profession or interests. The portrait may also serve to exhibit personal identity, status, or occupation during the 19th century.","['Portrait', 'Identity', 'Status', 'Profession', '19th Century American Culture']","{'Man Named Hubbard': 'Hubbard is portrayed as well-dressed, with keen eyes and softly rendered curls, holding the newspaper with a sense of pride.', 'Boston Atlas Newspaper': ""The newspaper provides context about Hubbard's interests or profession, illustrating the importance of print media at the time.""}","['Curtain', 'Landscape', 'Building', 'Bridge']",['American Realism'],"['Man Named Hubbard', 'Boston Atlas Newspaper', 'Curtain', 'Landscape', 'Building', 'Bridge']","['Realism', 'American', 'Portrait', 'Smooth Brushwork', 'Status', 'Profession', 'Curtain', 'Landscape', 'Building', 'Bridge', 'American Realism']"
1575,Figures in a Landscape,"Georges Seurat (French, 1859-1891)",c. 1883,1883.0,1883.0,Oil on wood,NGA-e5c816b9-34e7-440c-9f09-04d09b4c4a85,"https://api.nga.gov/iiif/e5c816b9-34e7-440c-9f09-04d09b4c4a85/full/1686,/0/default.jpg",An impressionistic rendition of figures melding with their natural surroundings.,"Georges Seurat's 'Figures in a Landscape' depicts three shadowy figures within a vibrant, loosely painted landscape. The ethereal human forms seem to be part of the grassy field, blending into the dappled background of trees and a distant village.","This painting is executed in a style that suggests the early influence of Impressionism on Seurat, prior to his development of Pointillism. It features visibly brushed color fields and a focus on the effects of light and color instead of precise detail, characteristic of the Impressionist movement. The brushwork appears swift and the colors are applied in a way that animates the surface with vibrant energy.","['Impressionism', 'Color Fields', 'Brushwork', 'Light', 'Early Work']","The painting thematically explores the harmony between humans and the environment they inhabit. It suggests a narrative of unity and cohesion, where figures are not distinct but part of the larger tapestry of nature, highlighting the transient nature of human presence.","['Harmony', 'Nature', 'Unity', 'Figures', 'Environment', 'Transience']","{'Human Figures': 'Three semi-abstract figures are depicted within the landscape, their forms merging with the colors and textures of the natural setting, emphasizing a connection with the environment.', 'Landscape': 'The landscape is a swath of colored brushstrokes, with a field in the foreground and hints of a village and trees in the background, offering depth and context.'}","['Village', 'Trees', 'Grass', 'Sky']",['Impressionism'],"['Human Figures', 'Landscape', 'Village', 'Trees', 'Grass', 'Sky']","['Impressionism', 'Harmony', 'Nature', 'Unity', 'Figures', 'Environment', 'Transience', 'Human Figures', 'Landscape', 'Village', 'Trees', 'Grass', 'Sky']"
973,Portrait of a Male Donor,"Petrus Christus (Netherlandish, active 1444-1475/1476)",c. 1455,1455.0,1455.0,Oil on panel,NGA-7270e9fe-1183-4441-a661-cbd826c7e8ec,"https://api.nga.gov/iiif/7270e9fe-1183-4441-a661-cbd826c7e8ec/full/1686,/0/default.jpg",A contemplative male figure kneels in prayer within a serene domestic setting.,"The painting portrays a male figure, presumably a donor, depicted kneeling in an interior space, his hands clasped in prayer. He is dressed in a black robe with a striking red undergarment. To the right, a window opens to a peaceful landscape, contributing to a sense of quietude and piety.","Petrus Christus captures the individual with a naturalistic approach, while displaying an eye for detail characteristic of the Northern Renaissance. Rich colors, a clear light source, and fine textures convey depth and realism. Engaging in realism and perspective, the artist shows innovative techniques from the mid-15th century, emphasizing the pious stature and reflective state of the subject.","['Northern Renaissance', 'naturalism', 'realism', 'perspective', 'detail', 'texture', 'lighting']","This artwork is thematically focused on devotion and the act of patronage, as the male donor's pious posture and inclusion in a sacred narrative elevate his social and religious standing. The tranquil setting conveys a mood of introspection and faith.","['devotion', 'patronage', 'piety', 'introspection', 'faith', 'religion']","{'male_donor': 'Portrayed in meticulous detail, the male donor is the centerpiece of the painting, signifying both piety and social status through his attire and devout pose.'}","['window', 'landscape', 'robe', 'sandals']",['Northern Renaissance'],"['male_donor', 'window', 'landscape', 'robe', 'sandals']","['Northern Renaissance', 'Naturalism', 'Realism', 'Perspective', 'Detail', 'Lighting', 'Devotion', 'Patronage', 'Piety', 'Introspection', 'Faith', 'Religion', 'Window', 'Landscape', 'Robe']"
246,Daniel Webster,"James Reid Lambdin (American, 1807-1889)",c. 1850,1850.0,1850.0,Oil on canvas,NGA-20f41a42-c398-40dc-bd6a-c60890eb3ef2,"https://api.nga.gov/iiif/20f41a42-c398-40dc-bd6a-c60890eb3ef2/full/1686,/0/default.jpg",A stately portrait of a historical figure showcasing a solemn demeanor and formal attire.,"The artwork presents a half-length portrait of a man with a solemn expression. He is wearing a formal dark coat, waistcoat, and a white cravat. The background is muted, which draws focus to the figure.","This 19th-century portrait features realistic depiction with careful attention to detail, particularly in the rendering of the subject's face and attire. The painting style employs a dark, restrained palette, evoking a somber mood. The brushwork is smooth, contributing to the lifelike presentation of the individual. The composition is straightforward, with the subject placed centrally, engaging directly with the viewer through his penetrating gaze.","['Realism', 'Portrait', '19th Century', 'American', 'Oil Painting']","The portrait captures the essence of a dignified individual from the mid-19th century, likely a figure of importance, given the formal nature of his dress and the serious expression on his face.","['Dignity', 'Formality', 'Historical Figure', 'Solemnity']","{'figure': 'The central figure is depicted with a stern facial expression, wearing a black coat, white shirt, and cravat, symbolizing formality and seriousness.'}",[],['Realism'],['figure'],"['Realism', 'Portrait', 'American', 'Oil', 'Dignity', 'Formality', 'Historical Figure', 'Solemnity', 'Figure']"
1500,Sunlight and Shadow: The Newbury Marshes,"Martin Johnson Heade (American, 1819-1904)",c. 1871/1875,1871.0,1875.0,Oil on canvas,NGA-0a11bd7a-9993-4e27-939d-dc264bb2cba4,"https://api.nga.gov/iiif/0a11bd7a-9993-4e27-939d-dc264bb2cba4/full/1686,/0/default.jpg","A tranquil scene of marshlands under a luminous sky, painted with delicate precision.","The painting captures the tranquil beauty of the Newbury Marshes with a foreground featuring a lush green shrub, a haystack in the midground, and grazing cattle across the flat marsh landscape. A serene water path meanders through the scene, and above, striking pink clouds gather against a soft blue sky.","Martin Johnson Heade's landscape painting showcases meticulous detail and realistic representation with a subtle yet nuanced use of light and shadow. The tranquil scenery is enriched with atmospheric perspective, hinting at luminism, a period style known for its emphasis on light and atmosphere. With carefully rendered plant life and natural details, the tranquility of the marshes is palpable in Heade's masterful composition.","['Realism', 'Luminism', 'Landscape', 'Detailed', 'Atmospheric', 'Tranquility']","The theme of 'Sunlight and Shadow: The Newbury Marshes' revolves around the harmonious interplay of natural elements, accentuating the calmness of the countryside. Through his enlightened depiction of light, the artist conveys a serene moment in nature, a respite from the bustling life of the period, underscoring the timeless beauty of the natural world.","['Nature', 'Tranquility', 'Countryside', 'Light', 'Atmosphere', 'Serene']","{'haystack': ""A solitary, massive haystack stands central in the marsh, indicative of the season's harvest and rural agricultural life."", 'cows': 'A few cows can be seen leisurely grazing in the flat expansive marsh, adding life to the peaceful landscape.'}","['Shrub', 'Water path', 'Clouds', 'Sky']","['Luminism', 'Hudson River School']","['haystack', 'cows', 'Shrub', 'Water path', 'Clouds', 'Sky']","['Realism', 'Luminism', 'Landscape', 'Detailed', 'Atmospheric', 'Tranquility', 'Nature', 'Countryside', 'Atmosphere', 'Serene', 'Haystacks', 'Cattle', 'Clouds', 'Sky', 'Hudson River School']"
972,Elizabeth Fulford Welshman,"John Greenwood (American, 1727-1792)",1749,1749.0,1749.0,Oil on canvas,NGA-eb5ad869-b1c7-4cb1-9658-348751d9a0e9,"https://api.nga.gov/iiif/eb5ad869-b1c7-4cb1-9658-348751d9a0e9/full/1686,/0/default.jpg","An 18th-century portrait of Elizabeth Fulford Welshman, exuding grace and elegance.","This is a portrait of Elizabeth Fulford Welshman, depicted as a poised and dignified woman. She wears a luxurious blue gown with a white underdress and a draped pink shawl. Her poised hand holds a string of pearls, emphasizing her status. In the background, a landscape with trees and distant mountains suggests a serene environment.","The artwork is in the style of colonial American portraiture common in the 18th century. It features realistic depiction with particular attention to the textures of fabric and the sitter's flesh. The painting utilizes soft, yet defined brushstrokes, a controlled color palette, and careful attention to lighting, which highlights the subject's features and the opulence of her attire.","['Colonial American', 'Portrait', 'Realism', '18th Century', 'Oil Painting']","The theme of the painting is the representation of Elizabeth Fulford Welshman, capturing her social status and individuality during the Colonial American period. The artwork reflects the customs of portraiture at the time, focusing on personal attributes, fashion, and the possession of fine goods.","['Portraiture', 'Social Status', 'Colonial America', 'Woman', 'Individuality']","{'Elizabeth Fulford Welshman': 'Elizabeth is presented in a formal pose, with a direct gaze towards the viewer. Her expression is serene, and her attire suggests a person of wealth and status.'}","['Pearls', 'Shawl', 'Trees', 'Mountains', 'Blue Gown']",['Colonial American Art'],"['Elizabeth Fulford Welshman', 'Pearls', 'Shawl', 'Trees', 'Mountains', 'Blue Gown']","['Colonial American', 'Portrait', 'Realism', 'Oil', 'Portraiture', 'Social Status', 'Colonial America', 'Woman', 'Individuality', 'Pearls', 'Shawl', 'Trees', 'Mountains']"
548,View near Epernon,"Jean-Baptiste-Camille Corot (French, 1796-1875)",1850/1860,1850.0,1860.0,Oil on canvas,NGA-0410a6f0-36dc-465d-bf8a-2a77fc3d07a5,"https://api.nga.gov/iiif/0410a6f0-36dc-465d-bf8a-2a77fc3d07a5/full/1686,/0/default.jpg","A serene depiction of rural life near Epernon, captured by Corot's masterful brush.","The painting portrays a tranquil landscape scene near Epernon, featuring peasants at work. A man leads a horse-drawn cart in the foreground, while another rides a horse. Trees dot the hilly terrain, and buildings mark the horizon under a vast, cloudy sky.","The artwork is characterized by its soft brushwork and subtle color palette, hallmarks of Corot's style, which bridges the neoclassical and impressionist movements. Corot's use of light and shadow conveys a sense of the atmosphere, and his rendering of the figures and landscape reflects a blend of realism and poetic sensibility.","['Soft Brushwork', 'Subtle Color Palette', 'Atmospheric', 'Realism', 'Impressionist Influences', 'Neoclassical Elements']","This artwork explores the theme of the French countryside, depicting the simplicity and harmony of rural life. It reflects on the relationship between humans and nature, and the routine activities that define everyday rural existence.","['French Countryside', 'Rural Life', 'Simplicity', 'Harmony with Nature', 'Everyday Activities']","{'Peasants': 'Peasants engaged in their daily labor, one leading a horse-drawn cart and another riding on horseback, symbolize the rural working class.', 'Trees': 'A group of trees that frame the composition on the right provide a sense of depth and natural beauty to the scene.', 'Buildings': 'Buildings in the distance establish the setting as a rural village and emphasize the wide expanse of the countryside.'}","['Cloudy Sky', 'Hills', 'Grass']",['Barbizon School'],"['Peasants', 'Trees', 'Buildings', 'Cloudy Sky', 'Hills', 'Grass']","['Soft Brushwork', 'Subtle Color Palette', 'Atmospheric', 'Realism', 'Rural Life', 'Simplicity', 'Harmony With Nature', 'Everyday Activities', 'Peasant', 'Trees', 'Buildings', 'Cloudy Sky', 'Hills', 'Grass', 'Barbizon School']"
649,Henri II de Lorraine,"Sir Anthony van Dyck (Flemish, 1599-1641)",c. 1634,1634.0,1634.0,Oil on canvas,NGA-b893eec9-4b94-4d98-8eb1-3901b3bbf3e3,"https://api.nga.gov/iiif/b893eec9-4b94-4d98-8eb1-3901b3bbf3e3/full/1686,/0/default.jpg","A regal portrait depicting Henri II de Lorraine, rich in color and detail.","This artwork features a full-length portrait of Henri II de Lorraine, who stands poised against a natural backdrop. He is adorned in luxurious garments with intricate designs, reflecting his nobility. His right hand casually rests on his hip, while his left lightly grips a plumed hat. The naturalistic scenery behind him is characterized by trees, suggesting an outdoor setting.","The painting exhibits characteristics of baroque portraiture, a style known for its vivid realism, dramatic use of light, and rich, deep colors. Sir Anthony van Dyck demonstrates a masterful technique in capturing the textures of fabrics and the subtle gradations of light and shadow. The attention to the detail of Henri's garments and the life-like rendition of his features are typical of Van Dyck's refined and elegant approach to portraiture.","['Baroque', 'Portraiture', 'Realism', 'Dramatic Lighting', 'Rich Color Palette', 'Elegant', 'Detailed']","The theme centers on the representation of nobility and status through portraiture. Henri II de Lorraine's attire and composed demeanor are emblematic of his rank and social standing. The painting reflects the values of the time, emphasizing wealth, power, and prestige as expressed through personal appearance and fashion.","['Nobility', 'Status', 'Wealth', 'Power', 'Prestige', 'Fashion', 'Social Standing']","{'Henri II de Lorraine': 'Henri II de Lorraine is portrayed with an air of aristocratic elegance, exuding confidence and serenity. His elaborate costume is lavishly decorated, symbolizing his wealth and status.'}","['plumed hat', 'natural backdrop with trees', 'sword', 'boots']",['Baroque'],"['Henri II de Lorraine', 'plumed hat', 'natural backdrop with trees', 'sword', 'boots']","['Baroque', 'Portraiture', 'Realism', 'Dramatic Lighting', 'Rich Color Palette', 'Elegant', 'Detailed', 'Nobility', 'Status', 'Wealth', 'Power', 'Prestige', 'Fashion', 'Social Standing', 'Sword']"
1264,James Monroe,"Gilbert Stuart (American, 1755-1828)",c. 1817,1817.0,1817.0,Oil on wood,NGA-40183c87-295e-4b62-9e46-b34e7603d6fb,"https://api.nga.gov/iiif/40183c87-295e-4b62-9e46-b34e7603d6fb/full/1686,/0/default.jpg",A stately oil portrait of a distinguished gentleman with an intent gaze.,"This is a classic portrait of a man believed to be James Monroe, depicted in semi-profile with a solemn expression. He is dressed in formal attire of the early 19th century, with his hair styled according to the fashion of that era, looking directly at the viewer.","The artwork is a fine example of Gilbert Stuart���s portraiture with a clear focus on the subject's visage. The brushwork is smooth, illustrating a high level of skill in rendering the subtleties of skin tone and facial features. The background is muted, utilizing soft colors that do not distract from the subject. The overall technique is representative of the early Federal era of portraiture in the United States.","['Portraiture', 'Oil Painting', 'Federal Era', 'Realism', 'American Art']","The theme is centered on the depiction of American political figures of the early 19th century, capturing their personal visage while also reflecting their societal importance and status at the time.","['American Politics', '19th Century', 'Dignity', 'Leadership', 'Historical Figure']","{'Man': 'The central figure is a well-dressed man believed to be James Monroe, who exudes a sense of thoughtfulness and composure through his dignified portrayal.'}",['Formal Attire'],['Federal Art Period'],"['Man', 'Formal Attire']","['Portraiture', 'Oil', 'Realism', 'American', 'Dignity', 'Leadership', 'Historical Figure', 'Man', 'Formal Attire']"
75,"Lake Albano, Sunset","George Inness (American, 1825-1894)",c. 1874,1874.0,1874.0,Oil on canvas,NGA-9fdba581-b3f5-43c5-977a-f0d4c4835581,"https://api.nga.gov/iiif/9fdba581-b3f5-43c5-977a-f0d4c4835581/full/1686,/0/default.jpg",A serene depiction of Lake Albano bathed in the warmth of a setting sun.,"The painting captures a tranquil late afternoon scene at Lake Albano, with the sun low in the sky, casting a gentle golden light across the clouds and water. The foreground features lush greenery and trees, and a hint of human presence in the form of a small structure amidst the foliage. The lake itself is partially obscured by the silhouette of the landscape, contributing to a sense of peaceful seclusion.","Inness is known for his influential contributions to American landscape painting, and this work exhibits his signature tonalism style. There is a softness and diffuse light that characterizes the painting, underscoring the quietude of the scene. The brushwork is loose, prioritizing mood and atmosphere over detailed depiction. Colors are harmonized through a nuanced palette, primarily rendering the landscape in greens and browns, offset by the radiant oranges and yellows of the sunset.","['Tonalism', 'Atmospheric', 'Impressionistic', 'Landscape', 'Nature', 'Serene']","The theme of 'Lake Albano, Sunset' revolves around the harmonious relationship between human and nature, the beauty of natural landscapes, and the transient, often poignant moments that sunsets evoke. It speaks to themes of tranquility, the passage of time, and the contemplative experience often sought in the presence of nature's splendors.","['Sunset', 'Nature', 'Tranquility', 'Contemplativeness', 'Time', 'Human Presence']","{'Lake': ""The glistening waters of Lake Albano take central stage, reflecting the sunset's glow and contributing to the scene's calm."", 'Sunset Sky': 'Occupying the majority of the canvas, the resplendent sunset sky bathes the landscape in rich, warm hues.', 'Vegetation': ""Verdant vegetation dominates the foreground, with a variety of trees and shrubs contributing to the painting's depth.""}","['Small structure', 'Hills', 'Clouds']",['Tonalism'],"['Lake', 'Sunset Sky', 'Vegetation', 'Small structure', 'Hills', 'Clouds']","['Tonalism', 'Atmospheric', 'Impressionism', 'Landscape', 'Nature', 'Serene', 'Sunset', 'Tranquility', 'Time', 'Human Presence', 'Lake', 'Vegetation', 'Hills', 'Clouds']"
1101,Erminia and the Shepherds,"Francesco Guardi (Venetian, 1712-1793)
Gian Antonio Guardi (Venetian, 1699-1761)",1750/1755,1750.0,1755.0,Oil on canvas,NGA-9bac5daf-11c8-4a6d-a834-0f0ad6406fd2,"https://api.nga.gov/iiif/9bac5daf-11c8-4a6d-a834-0f0ad6406fd2/full/1686,/0/default.jpg",A pastoral scene unfolds with tranquil natural beauty and a touch of drama.,"This artwork features Erminia, a figure from the epic poem 'Jerusalem Delivered,' dressed in armor and surrounded by intrigued shepherds and their livestock in a verdant pastoral landscape. She appears mid-narration, commanding the attention of her rustic audience, which includes attentive children, amidst a backdrop of sprawling nature and distant architecture.","The piece is emblematic of 18th-century Venetian painting, marked by a dynamic composition, flowing draperies, and a vivid but softened color palette. Immersive and theatrical, it reflects a Baroque influence, highlighting movement and emotional expressiveness. The landscape with gentle brushstrokes conveys a sense of atmospheric perspective that gives depth to the rolling hills and structures in the distance.","['Venetian Painting', 'Baroque Influence', 'Dynamic Composition', 'Softened Color Palette', 'Atmospheric Perspective']","The painting illustrates a scene from a literary source, capturing the moment where fantasy and reality intersect, as the characters from a knightly epic are brought into the serene world of pastoral life.","['Literary Source', 'Epic Poetry', 'Fantasy and Reality', 'Pastoral Life', 'Narrative']","{'Erminia': 'Clad in delicate armor, Erminia gestures animatedly, her expression one of earnest narration as she communicates with the shepherds.', 'Shepherds': ""Several shepherds appear engrossed in Erminia's tale, with expressions of curiosity and wonder, embodying a rustic charm."", 'Children': 'Two small children sit at the feet of Erminia, looking up at her with obvious admiration and closeness to the storytelling figure.', 'Livestock': ""Peaceful and an integral part of the rural scenery, the sheep and cow enhance the painting's bucolic mood.""}","['Trees', 'Distant Buildings', 'Mountains', 'Basket', 'Pipe']","['Venetian School', 'Baroque']","['Erminia', 'Shepherds', 'Children', 'Livestock', 'Trees', 'Distant Buildings', 'Mountains', 'Basket', 'Pipe']","['Venetian', 'Baroque', 'Dynamic Composition', 'Soft Color Palette', 'Atmospheric Perspective', 'Pastoral Life', 'Narrative', 'Shepherds', 'Children', 'Livestock', 'Trees', 'Distant Buildings', 'Mountains', 'Basket', 'Pipe', 'Venetian School']"
2108,Lady Reading the Letters of Heloise and Abelard,"Auguste Bernard d'Agesci (French, 1756-1829)",c. 1780,1770.0,1790.0,Oil on canvas,ARTIC-8115bdb2-1a8c-bb25-a37b-5f804f3a84a9,"https://www.artic.edu/iiif/2/8115bdb2-1a8c-bb25-a37b-5f804f3a84a9/full/1686,/0/default.jpg",A Rococo portrayal of a woman engrossed in reading passionate correspondence.,"The artwork captures a woman seated comfortably on a plush chair, her attention fully absorbed by a book she holds delicately. Her expression is dreamy, possibly reflecting the romantic content of the letters of Heloise and Abelard, suggesting that she's moved by the reading material. The warm palette and soft lighting highlight her relaxed posture and the intimacy of the moment.","This artwork is painted in the Rococo style, characterized by soft colors, fluid curves, and detailed embellishments. The artist has utilized soft brushstrokes to create texture within the fabrics and an almost luminous quality to the woman's skin. The opulence of the setting, with rich fabrics and pearls, adds to the luxuriousness typical of Rococo art. The soft lighting and the intimate atmosphere underscore the emotional depth of the scene.","['Rococo', 'Elegant', 'Intimate', 'Luminous', 'Luxurious', 'Emotional']","The theme revolves around romantic literature and the emotional response it evokes. The historical letters referenced in the title were known for their passion and intellect, which resonates with the sensory experience depicted. The woman's engagement with the text exemplifies the personal and profound effect such works had on their readers during the period.","['Romance', 'Literature', 'Passion', 'Intellect', 'Emotional Response', 'Sensory Experience']","{'woman': ""A young, fair-haired woman reclines gracefully with a contemplative gaze, embodying the emotional reaction to the letters she's perusing."", 'book': ""The book in the woman's hands is opened to a page visible to the viewer, signifying the centrality of the letters to the painting's theme."", 'pearl necklace': ""A strand of pearls lie on the table, hinting at the woman's status and the luxury that surrounds her.""}","['plush chair', 'table', 'inkwell', 'quill', 'soft lighting', 'rich fabrics']",['Rococo'],"['woman', 'book', 'pearl necklace', 'plush chair', 'table', 'inkwell', 'quill', 'soft lighting', 'rich fabrics']","['Rococo', 'Elegant', 'Intimate', 'Luminous', 'Luxury', 'Emotional', 'Romance', 'Literature', 'Intellect', 'Woman', 'Book', 'Pearl Necklace', 'Table', 'Inkwell', 'Quill', 'Soft Lighting']"
2544,Niagara Falls in Winter,"Jasper Francis Cropsey (American, 1823-1900)",1868,1868.0,1868.0,Oil on canvas,ARTIC-42924282-d483-cd95-e676-52aee4bc4164,"https://www.artic.edu/iiif/2/42924282-d483-cd95-e676-52aee4bc4164/full/1686,/0/default.jpg",A serene depiction of Niagara Falls enveloped in the icy grip of winter.,"This artwork captures the majestic Niagara Falls during winter. The falls, partially frozen, cascade down forming icy formations at their base. The surrounding landscape is blanketed in snow, and the sky above hints at a crisp, cold atmosphere. The painting gives a sense of stillness that contrasts with the normally tumultuous waters of Niagara.","Jasper Francis Cropsey has employed a fine detailed realism to portray the grandeur of the natural landscape in winter. The use of light and shadow delicately defines the icy textures and the mist of the falls, adding to the feeling of tranquility. The soft color palette reflects the chilly environment and emphasizes the season's stark beauty. Cropsey's brushwork is meticulous, allowing for a rich depiction of the scene’s elements.","['Realism', 'Fine Detail', 'Naturalism', 'Luminism', 'Texture', 'Subdued Palette']","The painting's theme revolves around the natural beauty and power of Niagara Falls in the quiet of winter. It showcases the contrast between the frozen stillness on the surface and the flowing water beneath, highlighting the interplay of nature's forces during the colder months.","['Winter', 'Nature', 'Waterfall', 'Ice', 'Stillness', 'Seasonal Change']","{'Niagara Falls': 'The central feature of the painting, depicted as a partially frozen, mighty cascade with icy formations interrupting the flow.', 'Surrounding Landscape': 'The sides of the falls are shown covered with snow, bare trees, and ice, evoking a silent, wintry environment.'}","['Snow', 'Mist', 'Sun', 'Ice mounds', 'River']",['Hudson River School'],"['Niagara Falls', 'Surrounding Landscape', 'Snow', 'Mist', 'Sun', 'Ice mounds', 'River']","['Realism', 'Fine Detail', 'Naturalism', 'Luminism', 'Subdued Palette', 'Winter', 'Nature', 'Waterfall', 'Stillness', 'Snow', 'Mist', 'River', 'Hudson River School']"
940,The Italian Comedians (copy),"Anonymous Artist
After Antoine Watteau (French, 1684-1721)",19th century,1800.0,1899.0,Oil on canvas,NGA-e06f8429-6d80-4ac3-9856-f462e55947ad,"https://api.nga.gov/iiif/e06f8429-6d80-4ac3-9856-f462e55947ad/full/1686,/0/default.jpg",A vivid assembly of commedia dell'arte characters engaging in theatrical expressiveness.,"This painting portrays a group of Italian comedians, known from the commedia dell���������arte tradition, gathered seemingly after a performance. They are dressed in distinctive, elaborate costumes, with some characters in the foreground and others partially hidden by a draped curtain. Their expressions and body language suggest a narrative, possibly the aftermath of a dramatic ","The composition is reminiscent of Antoine Watteau's Rococo style, featuring fluid brushwork and a warm palette. However, as a 19th-century copy, the technique may be less refined than Watteau's original, but it aims to capture the lively spirit of the characters and the softness of the Rococo aesthetic. The painting's theatrical quality reflects the influence of the Baroque, while the details in costume and gesture pay homage to the original designs of Watteau.","['Rococo', 'Baroque', 'Theatrical', '19th Century', 'Watteau Influence', 'Fluid Brushwork', 'Warm Palette', 'Elaborate Costumes']","The artwork explores the themes of theater, performance, and the distinctive personas of commedia dell'arte. It illustrates the drama and comedy intrinsic to theatrical performances and reflects on the dynamics among the performers, both on stage and behind the scenes.","['Theater', 'Performance', ""Commedia dell'arte"", 'Drama', 'Comedy', 'Character Dynamics', 'Theatrical Persona']","{'Performers': ""A diverse cast of performers dominate the scene, clothed in the rich, textures fabrics and masks emblematic of the commedia dell'arte.""}","['Curtain', 'Archway', 'Columns', 'Stage props']","['Rococo (original influence)', 'Baroque (theatrical elements)']","['Performers', 'Curtain', 'Archway', 'Columns', 'Stage props']","['Rococo', 'Baroque', 'Theatrical', 'Fluid Brushwork', 'Warm Palette', 'Theater', 'Performance', 'Drama', 'Curtain', 'Columns']"
111,Carmen Gaudin,"Henri de Toulouse-Lautrec (French, 1864-1901)",1885,1885.0,1885.0,Oil on wood,NGA-bad46dd7-bc30-4517-8a0d-51ed7e867c3b,"https://api.nga.gov/iiif/bad46dd7-bc30-4517-8a0d-51ed7e867c3b/full/1686,/0/default.jpg",A pensive woman captured in expressive brushwork and shadow.,"The artwork depicts a woman, possibly seated, with a contemplative expression. Her face is highlighted, drawing attention to her features. The background is dark and done with broad, rapid brushstrokes that suggest a sense of hurried movement or the passage of time.","This painting is characterized by the Post-Impressionist style, known for its use of bold brushstrokes and vivid colors. However, this particular piece leans towards an expressionistic approach, with emotive use of paint and a focus on the portrayed individual's inner feelings rather than an accurate depiction of the physical space.","['Post-Impressionism', 'Expressionism', 'Brushwork', 'Color', 'Emotion']","The theme of the painting revolves around the intense personal expression of the subject's inner world. It captures an intimate moment that reflects the temperament or mood of the woman, embodying the essence of human experience and emotion.","['Expression', 'Contemplation', 'Mood', 'Intimacy', 'Human experience']","{'woman': 'The main subject is a woman with a reflective look, bathed in light that emphasizes her facial expression against a shadowy backdrop.'}",[],"['Post-Impressionism', 'Expressionism']",['woman'],"['Post-Impressionism', 'Expressionism', 'Emotion', 'Expression', 'Contemplation', 'Mood', 'Intimacy', 'Human Experience', 'Woman']"
517,Jane Browne,"John Singleton Copley (American, 1738-1815)",1756,1756.0,1756.0,Oil on canvas,NGA-1f362a92-3658-4ec3-8817-29f3a84a31a0,"https://api.nga.gov/iiif/1f362a92-3658-4ec3-8817-29f3a84a31a0/full/1686,/0/default.jpg",A genteel portrait of a prominent lady from the 18th century.,"The artwork is a portrait of Jane Browne, depicted with an air of elegance typical of the period. She is adorned with a delicate, rose-tinted dress with golden embellishments and lace. Her hair is styled in a sophisticated updo, with pearls interwoven, and her gaze conveys a mixture of confidence and poise. The backdrop is a simple, moody sky that contrasts with the warmth of her attire, directing focus to her visage.","John Singleton Copley's painting embodies the characteristics of colonial American portraiture with strong European influences, particularly from English painting of the same era. The precision in the rendering of the fabric's folds, the meticulous depiction of lace and pearls, and the careful use of light to model the subject's face reflect the detail-oriented approach of Copley's work. The painting employs a subdued color palette for the background, allowing the subject to stand out, and it showcases the artist's skill in capturing the textures and materials of the clothing.","['Colonial American Portraiture', 'Detail-Oriented', 'European Influence', 'English Style', 'Elegance', 'Texture Rendering', 'Subdued Palette', 'Light Modelling']","The theme focuses on the representation of social status and personal wealth during the 18th century through portraiture. It captures the subject's affluent lifestyle and societal position, emphasizing fine clothing and genteel demeanor. It also reflects the aesthetic values and cultural milieu of the colonial American elite.","['Social Status', 'Wealth', '18th Century', 'Affluence', 'Cultural Milieu', 'American Elite', 'Genteel', 'Portraiture']","{'Jane Browne': 'Jane Browne is the central figure, portrayed in her finery, symbolizing her status and grace during the colonial period.'}","['Lace', 'Pearls', 'Golden embroidery', 'Moody sky']",['Colonial American Art'],"['Jane Browne', 'Lace', 'Pearls', 'Golden embroidery', 'Moody sky']","['Colonial American Portraiture', 'Detail-Oriented', 'European', 'Elegance', 'Subdued Palette', 'Social Status', 'Wealth', 'Affluence', 'Portraiture', 'Lace', 'Pearls', 'Colonial American']"
